time,drag,lift,deltap
0,0,0,0
0.01,6.81942e-07,-6.94224e-09,4.36246e-07
0.02,8.31326e-06,-2.63977e-08,5.09718e-06
0.0300001,2.57815e-05,-5.87941e-08,1.55766e-05
0.0400001,5.30803e-05,-1.13701e-07,3.17367e-05
0.0500001,9.04402e-05,-1.7418e-07,5.36179e-05
0.0600001,0.000138189,-2.5734e-07,8.13336e-05
0.0700001,0.000196585,-3.52315e-07,0.000114961
0.0800002,0.000265846,-4.59356e-07,0.000154562
0.0900002,0.000346175,-5.8301e-07,0.000200191
0.1,0.000437757,-7.15153e-07,0.000251898
0.11,0.000540761,-8.68954e-07,0.000309728
0.12,0.000655346,-1.03472e-06,0.000373721
0.13,0.000783717,-1.21001e-06,0.000445186
0.14,0.00093075,-1.40558e-06,0.000526937
0.15,0.00109169,-1.60424e-06,0.00061593
0.16,0.00126437,-1.82676e-06,0.000710854
0.17,0.00144957,-2.05016e-06,0.000812168
0.18,0.00164753,-2.28459e-06,0.000919986
0.19,0.00185821,-2.53487e-06,0.00103424
0.2,0.00208165,-2.78759e-06,0.00115494
0.21,0.00231794,-3.05944e-06,0.00128209
0.22,0.00256713,-3.33843e-06,0.00141569
0.23,0.00282928,-3.62481e-06,0.00155575
0.24,0.00310434,-3.92864e-06,0.0017022
0.250001,0.00339193,-4.23083e-06,0.00185478
0.260001,0.00369006,-4.55181e-06,0.00201226
0.270001,0.00399525,-4.87685e-06,0.00217257
0.280001,0.00431226,-5.21299e-06,0.00233867
0.290001,0.00464314,-5.5612e-06,0.00251172
0.300001,0.00498698,-5.9154e-06,0.00269111
0.310001,0.00534366,-6.2857e-06,0.00287673
0.320001,0.00571343,-6.66193e-06,0.00306871
0.330001,0.00609636,-7.04635e-06,0.00326705
0.340001,0.00649247,-7.44246e-06,0.00347174
0.350001,0.00690184,-7.84118e-06,0.0036828
0.360001,0.00732454,-8.25558e-06,0.00390024
0.370001,0.00776083,-8.67144e-06,0.00412421
0.380001,0.0082115,-9.09596e-06,0.00435514
0.390001,0.00867854,-9.53368e-06,0.00459421
0.400001,0.00916437,-9.97166e-06,0.00484279
0.410001,0.00966456,-1.04169e-05,0.00509809
0.420001,0.0101775,-1.08648e-05,0.00535915
0.430001,0.0107043,-1.13148e-05,0.00562671
0.440001,0.0112451,-1.17759e-05,0.00590082
0.450001,0.0117998,-1.22354e-05,0.00618131
0.460001,0.0123682,-1.27007e-05,0.00646818
0.470001,0.0129504,-1.31667e-05,0.0067614
0.480001,0.0135464,-1.36354e-05,0.00706095
0.490001,0.014156,-1.41093e-05,0.00736674
0.500001,0.0147788,-1.45841e-05,0.00767851
0.510001,0.015414,-1.50617e-05,0.00799574
0.520001,0.0160598,-1.55376e-05,0.0083173
0.530001,0.0167145,-1.60152e-05,0.00864236
0.540001,0.0173825,-1.64979e-05,0.00897352
0.550001,0.018065,-1.69797e-05,0.00931147
0.560001,0.0187607,-1.74655e-05,0.00965536
0.570001,0.0194694,-1.795e-05,0.0100051
0.580001,0.0201915,-1.84334e-05,0.010361
0.590001,0.020927,-1.89206e-05,0.0107228
0.600001,0.0216759,-1.94045e-05,0.0110907
0.610001,0.0224382,-1.98868e-05,0.0114646
0.620001,0.023214,-2.03688e-05,0.0118446
0.630001,0.024004,-2.08436e-05,0.0122311
0.640001,0.024809,-2.13204e-05,0.0126245
0.650001,0.0256306,-2.17921e-05,0.0130258
0.660001,0.0264695,-2.22582e-05,0.0134353
0.670001,0.0273218,-2.27205e-05,0.0138506
0.680001,0.0281866,-2.31719e-05,0.0142713
0.690001,0.0290652,-2.36186e-05,0.014698
0.700001,0.0299577,-2.40541e-05,0.015131
0.710001,0.0308637,-2.44821e-05,0.0155698
0.720001,0.0317831,-2.4902e-05,0.0160145
0.730001,0.0327159,-2.5309e-05,0.0164651
0.740001,0.0336619,-2.57089e-05,0.0169215
0.750001,0.034621,-2.60921e-05,0.0173835
0.760002,0.0355923,-2.64656e-05,0.0178507
0.770002,0.036575,-2.68257e-05,0.0183225
0.780002,0.0375676,-2.71681e-05,0.0187982
0.790002,0.0385701,-2.75014e-05,0.0192777
0.800002,0.039586,-2.78149e-05,0.0197632
0.810002,0.0406156,-2.8116e-05,0.0202549
0.820002,0.0416578,-2.84001e-05,0.020752
0.830002,0.0427123,-2.86646e-05,0.0212544
0.840002,0.0437796,-2.89123e-05,0.0217624
0.850002,0.0448597,-2.91368e-05,0.022276
0.860002,0.0459525,-2.93399e-05,0.0227951
0.870002,0.0470582,-2.95205e-05,0.0233198
0.880002,0.0481769,-2.96761e-05,0.0238503
0.890002,0.0493097,-2.98081e-05,0.0243871
0.900002,0.0504572,-2.99111e-05,0.0249306
