time,drag,lift,deltap
0,0,0,0
0.00999711,2.3952e-06,-5.20045e-09,1.47015e-06
0.0199942,1.36959e-05,-2.21552e-08,8.24128e-06
0.0299913,3.45706e-05,-5.07443e-08,2.0539e-05
0.0399884,6.5444e-05,-9.09377e-08,3.84917e-05
0.0499855,0.000106648,-1.428e-07,6.21917e-05
0.0599826,0.000161118,-2.06671e-07,9.33241e-05
0.0699797,0.000227959,-2.81686e-07,0.000131166
0.0799769,0.00030608,-3.67203e-07,0.000175005
0.089974,0.000395669,-4.63441e-07,0.000224891
0.0999711,0.000496862,-5.69847e-07,0.000280847
0.109968,0.000608548,-6.85678e-07,0.000342131
0.119965,0.000729201,-8.12647e-07,0.000407836
0.129962,0.000861929,-9.5057e-07,0.000479795
0.139959,0.00100659,-1.09879e-06,0.000557849
0.149957,0.00116337,-1.25731e-06,0.000642053
0.159954,0.0013329,-1.42578e-06,0.000732728
0.169951,0.00151813,-1.60524e-06,0.000831589
0.179948,0.00171603,-1.79361e-06,0.000936682
0.189945,0.00192681,-1.99069e-06,0.00104813
0.199942,0.00215045,-2.19648e-06,0.00116588
0.209939,0.00238673,-2.41078e-06,0.00128975
0.219936,0.0026336,-2.63347e-06,0.00141847
0.229933,0.00289212,-2.86535e-06,0.00155274
0.239931,0.00316364,-3.1054e-06,0.00169331
0.249928,0.00344814,-3.35346e-06,0.00184011
0.259925,0.00374581,-3.61014e-06,0.00199321
0.269922,0.00405807,-3.87556e-06,0.00215345
0.279919,0.00438619,-4.14883e-06,0.00232148
0.289916,0.00472732,-4.42832e-06,0.00249555
0.299913,0.00508209,-4.71415e-06,0.00267602
0.30991,0.00545033,-5.00669e-06,0.00286276
0.319907,0.00583133,-5.30588e-06,0.00305532
0.329905,0.00622308,-5.61087e-06,0.00325247
0.339902,0.00662836,-5.92204e-06,0.00345594
0.349899,0.0070469,-6.23871e-06,0.0036655
0.359896,0.00747897,-6.5618e-06,0.00388128
0.369893,0.00792506,-6.8914e-06,0.00410354
0.37989,0.00838694,-7.22669e-06,0.00433332
0.389887,0.00886371,-7.56581e-06,0.00456997
0.399884,0.0093541,-7.90847e-06,0.00481274
0.409881,0.00985836,-8.25556e-06,0.00506174
0.419878,0.0103762,-8.60729e-06,0.00531683
0.429876,0.0109064,-8.96211e-06,0.00557716
0.439873,0.0114481,-9.31956e-06,0.00584234
0.44987,0.0120041,-9.68031e-06,0.00611398
0.459867,0.0125734,-1.00445e-05,0.00639153
0.469864,0.0131566,-1.04127e-05,0.00667524
0.479861,0.0137545,-1.07835e-05,0.0069656
0.489858,0.0143685,-1.11557e-05,0.00726343
0.499855,0.0149964,-1.15288e-05,0.00756724
0.509852,0.0156383,-1.19033e-05,0.00787725
0.51985,0.016294,-1.22795e-05,0.00819324
0.529847,0.016963,-1.26559e-05,0.00851489
0.539844,0.0176438,-1.3031e-05,0.0088413
0.549841,0.0183372,-1.34058e-05,0.00917309
0.559838,0.0190447,-1.37812e-05,0.00951096
0.569835,0.0197657,-1.41569e-05,0.00985466
0.579832,0.0205007,-1.4532e-05,0.0102044
0.589829,0.0212509,-1.49047e-05,0.010561
0.599826,0.0220167,-1.52747e-05,0.0109245
0.609823,0.0227956,-1.56425e-05,0.0112935
0.619821,0.0235887,-1.60082e-05,0.0116685
0.629818,0.0243953,-1.63702e-05,0.0120492
0.639815,0.0252145,-1.67266e-05,0.012435
0.649812,0.0260453,-1.70775e-05,0.0128254
0.659809,0.0268897,-1.7425e-05,0.0132216
0.669806,0.0277473,-1.77686e-05,0.0136233
0.679803,0.0286187,-1.81065e-05,0.0140308
0.6898,0.0295041,-1.8437e-05,0.0144443
0.699797,0.0304049,-1.876e-05,0.0148646
0.709795,0.0313201,-1.90757e-05,0.015291
0.719792,0.0322485,-1.93842e-05,0.0157227
0.729789,0.0331905,-1.96834e-05,0.0161602
0.739786,0.0341455,-1.99713e-05,0.016603
0.749783,0.0351124,-2.02473e-05,0.0170504
0.75978,0.0360911,-2.05131e-05,0.0175025
0.769777,0.0370836,-2.07692e-05,0.0179603
0.779774,0.0380889,-2.10127e-05,0.0184234
0.789771,0.0391077,-2.12418e-05,0.0188921
0.799769,0.0401409,-2.14558e-05,0.0193669
0.809766,0.041189,-2.16557e-05,0.0198482
0.819763,0.0422502,-2.18407e-05,0.0203348
0.82976,0.0433248,-2.20085e-05,0.020827
0.839757,0.0444123,-2.21563e-05,0.0213243
0.849754,0.0455122,-2.22835e-05,0.0218266
0.859751,0.0466234,-2.2391e-05,0.0223332
0.869748,0.047747,-2.24795e-05,0.0228447
0.879745,0.0488838,-2.2546e-05,0.0233618
0.889742,0.0500332,-2.25874e-05,0.023884
0.89974,0.0511961,-2.2603e-05,0.0244118
0.909737,0.0523734,-2.25938e-05,0.0249457
0.919734,0.0535647,-2.2559e-05,0.0254856
0.929731,0.0547684,-2.24951e-05,0.0260305
0.939728,0.0559854,-2.23988e-05,0.0265808
0.949725,0.0572148,-2.22687e-05,0.0271361
0.959722,0.0584558,-2.21061e-05,0.027696
0.969719,0.059708,-2.19104e-05,0.0282602
0.979716,0.0609729,-2.16789e-05,0.0288297
0.989714,0.0622504,-2.14073e-05,0.0294043
0.999711,0.0635407,-2.10938e-05,0.0299843
1.00971,0.0648444,-2.07401e-05,0.03057
1.0197,0.0661624,-2.03449e-05,0.0311618
1.0297,0.0674934,-1.99037e-05,0.0317592
1.0397,0.0688368,-1.94121e-05,0.0323616
1.0497,0.070193,-1.88681e-05,0.0329694
1.05969,0.0715612,-1.82728e-05,0.0335821
1.06969,0.0729406,-1.7625e-05,0.0341992
1.07969,0.0743316,-1.69207e-05,0.0348211
1.08968,0.0757356,-1.61552e-05,0.0354485
1.09968,0.0771517,-1.53257e-05,0.0360811
1.10968,0.0785809,-1.44336e-05,0.0367194
1.11968,0.0800238,-1.34773e-05,0.0373638
1.12967,0.0814806,-1.24516e-05,0.0380143
1.13967,0.08295,-1.13503e-05,0.0386703
1.14967,0.0844322,-1.01707e-05,0.0393318
1.15966,0.0859269,-8.91367e-06,0.0399988
1.16966,0.0874334,-7.57744e-06,0.0406709
1.17966,0.0889513,-6.15651e-06,0.0413478
1.18966,0.0904816,-4.64522e-06,0.0420303
