time,drag,lift,deltap
0,0,0,0
0.00125,1.45341e-06,-8.1406e-09,9.08266e-07
0.0025,1.12498e-05,-2.50746e-08,6.86513e-06
0.00375,3.05994e-05,-6.09325e-08,1.8429e-05
0.005,5.97741e-05,-1.10231e-07,3.564e-05
0.00625,9.91379e-05,-1.71237e-07,5.86177e-05
0.0075,0.000148971,-2.51103e-07,8.7442e-05
0.00875,0.000209518,-3.42292e-07,0.00012218
0.01,0.000281007,-4.48215e-07,0.000162897
0.01125,0.000366218,-5.69677e-07,0.000211225
0.0125,0.000467073,-6.99728e-07,0.000268153
0.01375,0.000579251,-8.47202e-07,0.000330978
0.015,0.000703404,-1.00523e-06,0.000400078
0.01625,0.000839604,-1.17618e-06,0.00047545
0.0175,0.000987939,-1.35829e-06,0.000557102
0.01875,0.00114851,-1.55128e-06,0.000645055
0.02,0.00132138,-1.75997e-06,0.000739292
0.02125,0.00150606,-1.97574e-06,0.000839483
0.0225,0.00169872,-2.20447e-06,0.000943277
0.02375,0.00190228,-2.44433e-06,0.00105253
0.025,0.00211876,-2.69647e-06,0.00116836
0.02625,0.0023476,-2.96284e-06,0.0012904
0.0275,0.00258905,-3.23862e-06,0.00141875
0.02875,0.0028432,-3.52625e-06,0.00155341
0.03,0.00311016,-3.82625e-06,0.00169441
0.03125,0.00339037,-4.13518e-06,0.001842
0.0325,0.00368535,-4.45666e-06,0.00199704
0.03375,0.00399785,-4.78482e-06,0.00216111
0.035,0.00432319,-5.12662e-06,0.00233127
0.03625,0.00466184,-5.47538e-06,0.00250784
0.0375,0.00501403,-5.83121e-06,0.00269092
0.03875,0.00537963,-6.19688e-06,0.00288043
0.04,0.0057587,-6.56856e-06,0.00307636
0.04125,0.00615113,-6.95143e-06,0.00327862
0.0425,0.00655607,-7.33964e-06,0.00348668
0.04375,0.00697122,-7.73296e-06,0.00369915
0.045,0.00739736,-8.13722e-06,0.00391656
0.04625,0.00783778,-8.54842e-06,0.00414086
0.0475,0.00829128,-8.96709e-06,0.00437128
0.04875,0.00875815,-9.39302e-06,0.00460796
0.05,0.00923844,-9.82618e-06,0.00485091
0.05125,0.00973225,-1.0266e-05,0.00510017
0.0525,0.01024,-1.07097e-05,0.00535596
0.05375,0.010763,-1.11628e-05,0.00561907
0.055,0.0113035,-1.16191e-05,0.00589072
0.05625,0.0118578,-1.20806e-05,0.00616867
0.0575,0.0124254,-1.25457e-05,0.00645263
0.05875,0.0130071,-1.30126e-05,0.00674307
0.06,0.0136026,-1.34851e-05,0.00703973
0.06125,0.0142118,-1.39592e-05,0.00734264
