"geometry","physVelocity:0","physVelocity:1","physPressure","knudsen","Points:0","Points:1","Points:2"
1.00000000e+00,7.96003997e-01,-1.93640172e-01,2.48935483e-02,2.30482459e-04,1.00000000e+00,1.00000000e+00,0.00000000e+00
1.00000000e+00,8.00392568e-01,-1.99467927e-01,2.27586329e-02,2.33644299e-04,1.02272725e+00,1.00000000e+00,0.00000000e+00
1.00000000e+00,8.03347468e-01,-1.97881848e-01,2.88757868e-02,1.99431830e-04,1.00000000e+00,1.02272725e+00,0.00000000e+00
1.00000000e+00,8.07625771e-01,-2.03946635e-01,2.67646313e-02,2.01759496e-04,1.02272725e+00,1.02272725e+00,0.00000000e+00
1.00000000e+00,8.05041075e-01,-2.05330357e-01,2.03983039e-02,2.38069668e-04,1.04545462e+00,1.00000000e+00,0.00000000e+00
1.00000000e+00,8.12156856e-01,-2.10071594e-01,2.43880842e-02,2.06102544e-04,1.04545462e+00,1.02272725e+00,0.00000000e+00
1.00000000e+00,8.09942484e-01,-2.11232394e-01,1.78127307e-02,2.43780887e-04,1.06818187e+00,1.00000000e+00,0.00000000e+00
1.00000000e+00,8.16973448e-01,-2.16244414e-01,2.17869896e-02,2.10634375e-04,1.06818187e+00,1.02272725e+00,0.00000000e+00
1.00000000e+00,8.15117538e-01,-2.17159256e-01,1.50014088e-02,2.50709272e-04,1.09090924e+00,1.00000000e+00,0.00000000e+00
1.00000000e+00,8.22060466e-01,-2.22454786e-01,1.89453959e-02,2.17466280e-04,1.09090924e+00,1.02272725e+00,0.00000000e+00
1.00000000e+00,8.20583642e-01,-2.23104194e-01,1.19722923e-02,2.58718152e-04,1.11363649e+00,1.00000000e+00,0.00000000e+00
1.00000000e+00,8.27451289e-01,-2.28695348e-01,1.58551298e-02,2.27426135e-04,1.11363649e+00,1.02272725e+00,0.00000000e+00
1.00000000e+00,8.26343715e-01,-2.29048222e-01,8.70016124e-03,2.68040196e-04,1.13636374e+00,1.00000000e+00,0.00000000e+00
1.00000000e+00,8.33140731e-01,-2.34937862e-01,1.24881929e-02,2.38371795e-04,1.13636374e+00,1.02272725e+00,0.00000000e+00
1.00000000e+00,8.32401991e-01,-2.34975219e-01,5.16393455e-03,2.78848718e-04,1.15909111e+00,1.00000000e+00,0.00000000e+00
1.00000000e+00,8.39154541e-01,-2.41177201e-01,8.86157528e-03,2.51351070e-04,1.15909111e+00,1.02272725e+00,0.00000000e+00
