time,drag,lift,deltap
0,0,0,0
0.00116667,0,0,0
0.00233333,5.15458e-09,-2.0672e-12,5.96883e-09
0.0035,9.86995e-07,5.73673e-10,7.04313e-07
0.00466667,7.65869e-06,4.71829e-09,5.00938e-06
0.00583333,2.14695e-05,1.853e-08,1.24143e-05
0.007,3.95787e-05,4.29211e-08,2.30567e-05
0.00816667,7.39205e-05,5.05481e-08,4.50593e-05
0.00933333,0.00011175,8.67249e-08,6.15446e-05
0.0105,0.000156001,1.36509e-07,9.14395e-05
0.0116667,0.000229349,1.44242e-07,0.000132354
0.0128333,0.00028216,2.33741e-07,0.000153377
0.014,0.000372478,2.83209e-07,0.000218656
0.0151667,0.000467836,2.90314e-07,0.000254718
0.0163333,0.000542623,4.57926e-07,0.000302644
0.0175,0.000691471,4.43073e-07,0.000392494
0.0186667,0.000776516,5.32625e-07,0.000411813
0.0198333,0.00092083,7.24354e-07,0.000524422
0.021,0.00108399,6.1364e-07,0.00058254
0.0221667,0.00118044,9.11133e-07,0.000640145
0.0233333,0.00141509,9.26444e-07,0.000789147
0.0245,0.00153061,9.30906e-07,0.000797857
0.0256667,0.00172975,1.34257e-06,0.000963438
0.0268333,0.00196974,1.07753e-06,0.00104479
0.028,0.00208064,1.50661e-06,0.00110582
0.0291667,0.00241243,1.59251e-06,0.00132473
0.0303333,0.00255582,1.44655e-06,0.00131347
0.0315,0.00281046,2.14398e-06,0.00153778
0.0326667,0.00313613,1.67695e-06,0.00164366
0.0338333,0.00325366,2.23643e-06,0.00170156
0.035,0.00369274,2.42809e-06,0.00200046
0.0361667,0.00386134,2.0708e-06,0.00196026
0.0373333,0.00417133,3.11708e-06,0.00224833
0.0385,0.00459053,2.40716e-06,0.00237984
0.0396667,0.00470699,3.10753e-06,0.00242819
0.0408333,0.0052624,3.44086e-06,0.00281636
0.042,0.0054534,2.81132e-06,0.00273875
0.0431667,0.0058184,4.26899e-06,0.00309513
0.0443333,0.00633814,3.27399e-06,0.00325316
0.0455,0.00644615,4.11642e-06,0.00328602
0.0466667,0.00712621,4.61882e-06,0.00377197
0.0478333,0.00733658,3.66002e-06,0.00364881
0.049,0.00775617,5.58951e-06,0.00407792
0.0501667,0.00838273,4.26739e-06,0.00426295
0.0513333,0.00847503,5.26029e-06,0.0042747
0.0525,0.00928747,5.96672e-06,0.00486645
0.0536667,0.00951397,4.62586e-06,0.00468981
0.0548333,0.00998765,7.08358e-06,0.00519588
0.056,0.0107267,5.39642e-06,0.0054082
0.0571667,0.0107962,6.54557e-06,0.00539352
0.0583333,0.0117482,7.47922e-06,0.00609852
0.0595,0.0119875,5.70269e-06,0.00586082
0.0606667,0.0125148,8.743e-06,0.00644791
0.0618333,0.0133717,6.65255e-06,0.00668773
0.063,0.0134133,7.96529e-06,0.00664275
0.0641667,0.0145169,9.15452e-06,0.0074711
0.0653333,0.0147766,6.90306e-06,0.00717149
0.0665,0.0153751,1.05849e-05,0.00785398
0.0676667,0.0163793,8.06493e-06,0.00813518
0.0688333,0.0164155,9.56512e-06,0.0080715
0.07,0.017704,1.10435e-05,0.00904431
0.0711667,0.0179994,8.27875e-06,0.00868537
0.0723333,0.0186757,1.26495e-05,0.00946971
0.0735,0.0198251,9.65661e-06,0.00978678
0.0746667,0.0198317,1.13403e-05,0.00968878
0.0758333,0.0212858,1.31061e-05,0.0107968
0.077,0.0215871,9.77333e-06,0.0103563
0.0781667,0.0223174,1.48666e-05,0.0112329
0.0793333,0.0235967,1.13534e-05,0.0115746
0.0805,0.023555,1.32261e-05,0.0114319
0.0816667,0.0251737,1.5292e-05,0.0126773
0.0828333,0.0254743,1.1357e-05,0.0121479
0.084,0.0262588,1.72177e-05,0.0131212
0.0851667,0.0276727,1.31529e-05,0.0134878
0.0863333,0.0275797,1.52384e-05,0.0132989
0.0875,0.0293699,1.76197e-05,0.014688
0.0886667,0.0296673,1.30546e-05,0.0140643
0.0898333,0.030507,1.97279e-05,0.0151389
0.091,0.0320578,1.50775e-05,0.0155289
0.0921667,0.0319074,1.73916e-05,0.0152909
0.0933333,0.0338734,2.00918e-05,0.0168279
0.0945,0.0341624,1.487e-05,0.0161034
0.0956667,0.0350564,2.23948e-05,0.0172826
0.0968333,0.0367451,1.71236e-05,0.0176937
0.098,0.0365317,1.96925e-05,0.0174041
0.0991667,0.038677,2.2719e-05,0.0190926
0.100333,0.0389527,1.68218e-05,0.0182613
0.1015,0.0399011,2.52383e-05,0.0195489
0.102667,0.0417282,1.93135e-05,0.0199786
0.103833,0.0414466,2.21627e-05,0.0196355
0.105,0.0437752,2.5512e-05,0.021479
0.106167,0.0440326,1.89218e-05,0.0205352
0.107333,0.0450361,2.82655e-05,0.0219354
0.1085,0.0470022,2.1652e-05,0.022381
0.109667,0.0466478,2.48132e-05,0.0219832
0.110833,0.0491633,2.84833e-05,0.0239847
0.112,0.0493978,2.11925e-05,0.022923
0.113167,0.0504572,3.15005e-05,0.0244401
0.114333,0.0525622,2.4166e-05,0.0248984
0.1155,0.0521308,2.76745e-05,0.0244454
0.116667,0.054837,3.16551e-05,0.0266076
0.117833,0.0550434,2.36566e-05,0.025423
0.119,0.0561603,3.49606e-05,0.0270615
0.120167,0.0584036,2.68708e-05,0.0275289
0.121333,0.057891,3.07649e-05,0.0270206
0.1225,0.0607905,3.50429e-05,0.0293452
0.123667,0.0609621,2.63391e-05,0.028032
0.124833,0.0621362,3.86713e-05,0.0297953
0.126,0.0645143,2.97932e-05,0.0302668
0.127167,0.0639153,3.41173e-05,0.0297028
0.128333,0.0670092,3.86752e-05,0.0321905
0.1295,0.0671376,2.9272e-05,0.0307423
0.130667,0.0683651,4.26595e-05,0.0326321
0.131833,0.070866,3.29564e-05,0.0330973
0.133,0.0701616,3.7752e-05,0.0324701
0.134167,0.0734328,4.2558e-05,0.0351109
0.135333,0.0734911,3.24594e-05,0.0335119
0.1365,0.074757,4.69237e-05,0.035524
0.137667,0.0773684,3.6363e-05,0.0359735
0.138833,0.0765561,4.16876e-05,0.0352864
0.14,0.0800174,4.67261e-05,0.038088
0.141167,0.0800178,3.59663e-05,0.0363453
0.142333,0.081347,5.15469e-05,0.0384983
0.1435,0.0840886,4.01109e-05,0.0389401
0.144667,0.0831862,4.60329e-05,0.0382072
0.145833,0.086856,5.12803e-05,0.0411787
0.147,0.0868031,3.989e-05,0.0392943
0.148167,0.0882053,5.66115e-05,0.0415969
0.149333,0.0910759,4.42713e-05,0.0420262
0.1505,0.0900816,5.08508e-05,0.0412507
0.151667,0.0939609,5.62688e-05,0.0443908
0.152833,0.0938469,4.42787e-05,0.0423603
0.154,0.0953248,6.2158e-05,0.0448175
0.155167,0.0983202,4.88843e-05,0.0452282
0.156333,0.0972334,5.6188e-05,0.0444148
0.1575,0.101326,6.17383e-05,0.0477241
0.158667,0.101147,4.91942e-05,0.0455459
0.159833,0.102708,6.82525e-05,0.0481656
0.161,0.105827,5.40239e-05,0.048553
0.162167,0.10465,6.21267e-05,0.0477089
0.163333,0.108962,6.77666e-05,0.0511883
0.1645,0.108714,5.47189e-05,0.0488617
0.165667,0.110366,7.49706e-05,0.0516524
0.166833,0.113607,5.97658e-05,0.0520117
0.168,0.112343,6.87458e-05,0.0511448
0.169167,0.116879,7.44289e-05,0.0547947
0.170333,0.11656,6.09411e-05,0.0523197
0.1715,0.118312,8.24018e-05,0.0552902
0.172667,0.121671,6.62069e-05,0.0556162
0.173833,0.120325,7.61502e-05,0.0547357
0.175,0.125091,8.18276e-05,0.0585564
0.176167,0.124696,6.79714e-05,0.0559336
0.177333,0.126559,9.06514e-05,0.0590936
0.1785,0.130035,7.3455e-05,0.0593812
0.179667,0.128611,8.44516e-05,0.0584976
0.180833,0.133613,9.00711e-05,0.0624895
0.182,0.133141,7.59311e-05,0.0597209
0.183167,0.135126,9.98404e-05,0.0630807
0.184333,0.138716,8.16406e-05,0.0633253
0.1855,0.137222,9.37895e-05,0.0624508
0.186667,0.142467,9.92981e-05,0.0666145
0.187833,0.141917,8.49715e-05,0.0637034
0.189,0.144039,0.000110118,0.0672755
0.190167,0.147745,9.09197e-05,0.0674742
0.191333,0.146192,0.000104326,0.0666244
0.1925,0.151692,0.00010967,0.0709622
0.193667,0.151065,9.52672e-05,0.0679147
0.194833,0.153342,0.000121655,0.0717128
0.196,0.157167,0.000101473,0.0718635
0.197167,0.15557,0.00011625,0.0710571
0.198333,0.161343,0.000121377,0.0755752
0.1995,0.160654,0.00010703,0.0724044
0.200667,0.163118,0.00013467,0.0764503
0.201833,0.167075,0.000113534,0.0765574
0.203,0.165459,0.000129804,0.0758171
0.204167,0.171518,0.000134658,0.080518
0.205333,0.170765,0.000120501,0.0772283
0.2065,0.173424,0.000149385,0.0815292
0.207667,0.177496,0.000127322,0.0815799
0.208833,0.175856,0.000145201,0.0809138
0.21,0.182194,0.000149719,0.0857878
0.211167,0.181363,0.000135905,0.0823789
0.212333,0.184224,0.000166025,0.0869432
0.2135,0.188405,0.000143082,0.0869308
0.214667,0.186752,0.000162705,0.0863577
0.215833,0.193379,0.000166834,0.0914058
0.217,0.192476,0.00015354,0.0878893
0.218167,0.195562,0.000184897,0.0927342
0.219333,0.199854,0.000161142,0.0926585
0.2205,0.198209,0.000182652,0.0922017
0.221667,0.205138,0.000186344,0.0974257
0.222833,0.204167,0.000173763,0.0938134
0.224,0.207502,0.000206347,0.0989545
0.225167,0.211905,0.000181857,0.0988132
0.226333,0.210285,0.000205396,0.0984952
0.2275,0.217526,0.000208601,0.103895
0.228667,0.216491,0.000196939,0.100199
0.229833,0.220096,0.000230739,0.105651
0.231,0.22461,0.000205609,0.105442
0.232167,0.223033,0.000231329,0.105286
0.233333,0.230597,0.000234002,0.11086
0.2345,0.229504,0.000223486,0.107094
0.235667,0.233403,0.000258484,0.112872
0.236833,0.238026,0.000232824,0.112594
0.238,0.236514,0.000260874,0.112625
0.239167,0.244411,0.000262971,0.118373
0.240333,0.243267,0.00025384,0.114551
0.2415,0.247483,0.000290013,0.12067
0.242667,0.252217,0.00026395,0.120321
0.243833,0.250791,0.000294486,0.120563
0.245,0.259031,0.00029597,0.126482
0.246167,0.257842,0.000288478,0.12262
0.247333,0.262397,0.0003258,0.129093
0.2485,0.26724,0.000299476,0.128671
0.249667,0.265922,0.000332648,0.129148
0.250833,0.274514,0.000333486,0.135234
0.252,0.273285,0.000327899,0.131346
0.253167,0.278203,0.000366337,0.138184
0.254333,0.283151,0.000339913,0.137687
0.2555,0.281959,0.000375873,0.138421
0.256667,0.290905,0.00037604,0.144666
0.257833,0.28964,0.000372636,0.140765
0.259,0.294937,0.000412155,0.147975
0.260167,0.299983,0.000385812,0.147397
0.261333,0.298934,0.000424712,0.148408
0.2625,0.308236,0.000424197,0.154803
0.263667,0.306933,0.000423268,0.1509
0.264833,0.312619,0.000463833,0.158486
0.266,0.317746,0.00043777,0.157816
0.267167,0.316849,0.00047976,0.15912
0.268333,0.326497,0.000478568,0.16565
0.2695,0.325154,0.000480421,0.161756
0.270667,0.331244,0.000522008,0.169721
0.271833,0.33645,0.000496463,0.168959
0.273,0.335731,0.000541709,0.17058
0.274167,0.345737,0.000539883,0.177241
0.275333,0.344371,0.000544855,0.173379
0.2765,0.350895,0.000587462,0.181735
0.277667,0.356181,0.000562711,0.180882
0.278833,0.355666,0.000611389,0.182844
0.28,0.366032,0.000609005,0.189627
0.281167,0.364648,0.000617456,0.185812
0.282333,0.371615,0.000661099,0.194558
0.2835,0.376968,0.00063746,0.193609
0.284667,0.376668,0.000689762,0.195925
0.285833,0.387384,0.000686941,0.202815
0.287,0.385979,0.000699265,0.199059
0.288167,0.393396,0.000743992,0.208194
0.289333,0.398801,0.000721842,0.207143
0.2905,0.398732,0.00077799,0.209831
0.291667,0.409788,0.000774916,0.216814
0.292833,0.408363,0.000791552,0.213132
0.294,0.41624,0.000837458,0.222656
0.295167,0.421683,0.000817238,0.2215
0.296333,0.421858,0.000877486,0.224577
0.2975,0.433245,0.000874405,0.231639
0.298667,0.431802,0.000895835,0.228049
0.299833,0.440144,0.000943057,0.237959
0.301,0.445611,0.000925273,0.236696
0.302167,0.446044,0.000989905,0.240178
0.303333,0.45775,0.000987134,0.247305
0.3045,0.456289,0.00101389,0.243823
0.305667,0.465103,0.00106261,0.254115
0.306833,0.470579,0.00104783,0.252744
0.308,0.471284,0.00111716,0.256648
0.309167,0.483297,0.00111508,0.263825
0.310333,0.48182,0.00114772,0.26047
0.3115,0.491111,0.00119817,0.271141
0.312667,0.496582,0.00118704,0.269663
0.313833,0.497575,0.00126141,0.274003
0.315,0.509881,0.00126046,0.281218
0.316167,0.508394,0.00129958,0.278009
0.317333,0.518167,0.00135203,0.289053
0.3185,0.523621,0.00134521,0.287469
0.319667,0.524919,0.00142498,0.292263
0.320833,0.537508,0.00142567,0.299502
0.322,0.536019,0.00147189,0.296461
0.323167,0.546283,0.00152664,0.307874
0.324333,0.551711,0.00152487,0.306189
0.3255,0.553335,0.00161042,0.311452
0.326667,0.566197,0.00161329,0.318702
0.327833,0.564716,0.00166725,0.315851
0.329,0.575479,0.00172466,0.327628
0.330167,0.580875,0.0017287,0.325847
0.331333,0.582848,0.00182041,0.331598
0.3325,0.595978,0.00182607,0.33885
0.333667,0.59452,0.00188842,0.336214
0.334833,0.605792,0.00194885,0.348348
0.336,0.611148,0.0019595,0.346478
0.337167,0.613488,0.00205778,0.352727
0.338333,0.626865,0.00206687,0.359962
0.3395,0.62543,0.00213827,0.357556
0.340667,0.637202,0.00220211,0.37003
0.341833,0.642494,0.00222018,0.368068
0.343,0.645204,0.00232542,0.374819
0.344167,0.658801,0.00233859,0.382016
0.345333,0.657391,0.00241967,0.379857
0.3465,0.669657,0.00248735,0.392656
0.347667,0.674871,0.00251364,0.390606
