"geometry","physVelocity:0","physVelocity:1","physPressure","knudsen","Points:0","Points:1","Points:2"
2.00000000e+00,7.29240924e-02,-1.57006178e-02,5.63052185e-02,4.83112875e-03,2.10000000e+01,0.00000000e+00,0.00000000e+00
2.00000000e+00,0.00000000e+00,0.00000000e+00,2.83276647e-01,9.36724897e-03,2.11000004e+01,0.00000000e+00,0.00000000e+00
1.00000000e+00,1.63042471e-01,-1.21464375e-02,1.45042151e-01,4.40208567e-03,2.10000000e+01,1.00000001e-01,0.00000000e+00
1.00000000e+00,1.58337310e-01,2.21264586e-02,1.82068422e-01,7.80443382e-03,2.11000004e+01,1.00000001e-01,0.00000000e+00
2.00000000e+00,0.00000000e+00,0.00000000e+00,8.99343342e-02,7.38954125e-03,2.12000008e+01,0.00000000e+00,0.00000000e+00
1.00000000e+00,1.40130147e-01,6.29360089e-03,7.49404803e-02,5.73668489e-03,2.12000008e+01,1.00000001e-01,0.00000000e+00
2.00000000e+00,0.00000000e+00,0.00000000e+00,1.13572009e-01,3.59186879e-03,2.12999992e+01,0.00000000e+00,0.00000000e+00
1.00000000e+00,1.39755920e-01,-5.06638223e-03,1.25572622e-01,3.57544748e-03,2.12999992e+01,1.00000001e-01,0.00000000e+00
2.00000000e+00,0.00000000e+00,0.00000000e+00,1.51932642e-01,8.53323936e-03,2.13999996e+01,0.00000000e+00,0.00000000e+00
1.00000000e+00,1.56555071e-01,-4.27090609e-03,1.57652840e-01,9.18019656e-03,2.13999996e+01,1.00000001e-01,0.00000000e+00
2.00000000e+00,0.00000000e+00,0.00000000e+00,1.35502785e-01,1.01633172e-03,2.15000000e+01,0.00000000e+00,0.00000000e+00
1.00000000e+00,1.65697917e-01,-1.68029685e-02,1.32481739e-01,1.56674290e-03,2.15000000e+01,1.00000001e-01,0.00000000e+00
2.00000000e+00,0.00000000e+00,0.00000000e+00,7.52107725e-02,1.31119881e-02,2.16000004e+01,0.00000000e+00,0.00000000e+00
1.00000000e+00,1.72140166e-01,1.46580497e-02,9.57080200e-02,1.14805074e-02,2.16000004e+01,1.00000001e-01,0.00000000e+00
2.00000000e+00,0.00000000e+00,0.00000000e+00,1.82588398e-01,2.20513856e-03,2.17000008e+01,0.00000000e+00,0.00000000e+00
1.00000000e+00,1.85957536e-01,-3.61079611e-02,1.07986361e-01,3.56373680e-03,2.17000008e+01,1.00000001e-01,0.00000000e+00
2.00000000e+00,0.00000000e+00,0.00000000e+00,5.76899908e-02,1.52142337e-02,2.17999992e+01,0.00000000e+00,0.00000000e+00
1.00000000e+00,2.25574419e-01,2.83808205e-02,1.39528126e-01,1.76428370e-02,2.17999992e+01,1.00000001e-01,0.00000000e+00
2.00000000e+00,0.00000000e+00,0.00000000e+00,9.69133899e-02,5.10857999e-03,2.18999996e+01,0.00000000e+00,0.00000000e+00
1.00000000e+00,1.54190004e-01,-3.01909503e-02,9.18464586e-02,1.13407467e-02,2.18999996e+01,1.00000001e-01,0.00000000e+00
2.00000000e+00,0.00000000e+00,0.00000000e+00,5.49939275e-02,2.17179097e-02,2.20000000e+01,0.00000000e+00,0.00000000e+00
4.00000000e+00,4.24719930e-01,0.00000000e+00,0.00000000e+00,6.54608384e-02,2.20000000e+01,1.00000001e-01,0.00000000e+00
1.00000000e+00,2.53366679e-01,-9.30916239e-03,2.08135396e-01,6.06219284e-03,2.10000000e+01,2.00000003e-01,0.00000000e+00
1.00000000e+00,2.51832068e-01,-1.68673450e-03,7.93749094e-02,3.82767362e-03,2.11000004e+01,2.00000003e-01,0.00000000e+00
1.00000000e+00,2.63284922e-01,3.17442901e-02,1.67827338e-01,4.43775300e-03,2.12000008e+01,2.00000003e-01,0.00000000e+00
1.00000000e+00,2.79792398e-01,-2.83305980e-02,1.58708528e-01,2.71967473e-03,2.12999992e+01,2.00000003e-01,0.00000000e+00
1.00000000e+00,2.72760481e-01,1.00081915e-03,9.37210023e-02,6.16833055e-03,2.13999996e+01,2.00000003e-01,0.00000000e+00
1.00000000e+00,2.88682908e-01,-3.47629599e-02,1.22023553e-01,1.35725911e-03,2.15000000e+01,2.00000003e-01,0.00000000e+00
1.00000000e+00,3.11003149e-01,-1.44500826e-02,1.56225234e-01,8.22437648e-03,2.16000004e+01,2.00000003e-01,0.00000000e+00
1.00000000e+00,3.64972919e-01,-4.96502183e-02,7.82406777e-02,4.36073588e-03,2.17000008e+01,2.00000003e-01,0.00000000e+00
1.00000000e+00,3.47825855e-01,4.90158517e-03,1.02104329e-01,1.19155906e-02,2.17999992e+01,2.00000003e-01,0.00000000e+00
1.00000000e+00,4.72332686e-01,-7.45927766e-02,9.79881436e-02,8.79638642e-03,2.18999996e+01,2.00000003e-01,0.00000000e+00
4.00000000e+00,4.33758795e-01,0.00000000e+00,0.00000000e+00,5.21472767e-02,2.20000000e+01,2.00000003e-01,0.00000000e+00
1.00000000e+00,3.46258461e-01,-6.43912889e-03,2.42851317e-01,5.23897028e-03,2.10000000e+01,3.00000012e-01,0.00000000e+00
1.00000000e+00,3.49124581e-01,4.72291606e-03,1.26838982e-01,4.06605750e-03,2.11000004e+01,3.00000012e-01,0.00000000e+00
1.00000000e+00,3.56794983e-01,1.66046843e-02,1.72821090e-01,4.23844159e-03,2.12000008e+01,3.00000012e-01,0.00000000e+00
1.00000000e+00,3.67168278e-01,-4.30727638e-02,1.28341213e-01,4.27035987e-03,2.12999992e+01,3.00000012e-01,0.00000000e+00
1.00000000e+00,3.77343446e-01,-9.16548911e-03,1.17565036e-01,5.14271623e-03,2.13999996e+01,3.00000012e-01,0.00000000e+00
1.00000000e+00,4.08344477e-01,-5.56651130e-02,1.24386109e-01,3.53739224e-03,2.15000000e+01,3.00000012e-01,0.00000000e+00
1.00000000e+00,4.22041833e-01,-4.02716212e-02,1.47781134e-01,7.01142335e-03,2.16000004e+01,3.00000012e-01,0.00000000e+00
1.00000000e+00,4.33225155e-01,-8.27435181e-02,1.11952312e-01,8.69132485e-03,2.17000008e+01,3.00000012e-01,0.00000000e+00
1.00000000e+00,5.06420970e-01,-1.76895112e-02,7.80029520e-02,1.44182183e-02,2.17999992e+01,3.00000012e-01,0.00000000e+00
1.00000000e+00,5.02343714e-01,-2.74747342e-01,8.82438123e-02,2.94518434e-02,2.18999996e+01,3.00000012e-01,0.00000000e+00
4.00000000e+00,7.88583934e-01,0.00000000e+00,0.00000000e+00,1.25113904e-01,2.20000000e+01,3.00000012e-01,0.00000000e+00
1.00000000e+00,4.34632719e-01,-5.78533113e-03,2.57390827e-01,3.77625995e-03,2.10000000e+01,4.00000006e-01,0.00000000e+00
1.00000000e+00,4.48667675e-01,1.20516270e-02,1.93428010e-01,4.38540522e-03,2.11000004e+01,4.00000006e-01,0.00000000e+00
