time,drag,lift,deltap
0,0,0,0
0.00125,2.03009e-06,-6.15981e-09,1.25668e-06
0.0025,1.27694e-05,-2.65347e-08,7.75305e-06
0.00375,3.29558e-05,-6.03526e-08,1.97667e-05
0.005,6.30077e-05,-1.0826e-07,3.74318e-05
0.00625,0.000103251,-1.69257e-07,6.08453e-05
0.0075,0.000153968,-2.46247e-07,9.00894e-05
0.00875,0.000218134,-3.36482e-07,0.000126904
0.01,0.000295565,-4.41008e-07,0.000171001
0.01125,0.000384199,-5.55939e-07,0.000221074
0.0125,0.000484396,-6.83828e-07,0.000277294
0.01375,0.000596266,-8.25734e-07,0.000339677
0.015,0.000719916,-9.8001e-07,0.000408235
0.01625,0.000854518,-1.14485e-06,0.000482406
0.0175,0.000997207,-1.32139e-06,0.000560455
0.01875,0.00115214,-1.51071e-06,0.000644912
0.02,0.00131903,-1.71402e-06,0.000735514
0.02125,0.0014981,-1.92923e-06,0.000832356
0.0225,0.00168948,-2.15635e-06,0.000935461
0.02375,0.00189367,-2.39405e-06,0.0010451
0.025,0.00211358,-2.64578e-06,0.00116297
0.02625,0.00234739,-2.90714e-06,0.00128785
0.0275,0.00259395,-3.17942e-06,0.00141902
0.02875,0.00285351,-3.46119e-06,0.00155663
0.03,0.0031261,-3.75202e-06,0.00170064
0.03125,0.00341154,-4.05363e-06,0.00185092
0.0325,0.00370838,-4.36412e-06,0.00200656
0.03375,0.00401521,-4.68399e-06,0.00216674
0.035,0.00433566,-5.01391e-06,0.00233365
0.03625,0.00466897,-5.35247e-06,0.00250677
0.0375,0.00501541,-5.70166e-06,0.00268623
0.03875,0.00537509,-6.05966e-06,0.00287206
0.04,0.00574894,-6.4258e-06,0.00306481
0.04125,0.0061393,-6.80059e-06,0.00326584
0.0425,0.00654341,-7.18332e-06,0.00347336
0.04375,0.00696107,-7.57251e-06,0.00368728
0.045,0.00739235,-7.96889e-06,0.0039076
0.04625,0.00783718,-8.37179e-06,0.00413429
0.0475,0.00829511,-8.78018e-06,0.00436703
0.04875,0.00876445,-9.19397e-06,0.00460479
0.05,0.00924514,-9.61428e-06,0.00484758
0.05125,0.00973997,-1.00415e-05,0.00509708
0.0525,0.010248,-1.04748e-05,0.00535266
0.05375,0.0107696,-1.09126e-05,0.00561451
0.055,0.0113049,-1.13556e-05,0.00588272
0.05625,0.0118551,-1.18041e-05,0.00615804
0.0575,0.0124219,-1.22573e-05,0.0064413
0.05875,0.013002,-1.27134e-05,0.00673055
0.06,0.0135961,-1.31722e-05,0.00702617
0.06125,0.0142038,-1.36335e-05,0.00732801
0.0625,0.0148253,-1.40973e-05,0.007636
0.06375,0.0154596,-1.45633e-05,0.00794966
0.065,0.0161051,-1.50302e-05,0.00826804
0.06625,0.016763,-1.54989e-05,0.00859182
0.0675,0.017435,-1.59693e-05,0.00892203
0.06875,0.0181202,-1.64407e-05,0.00925813
0.07,0.018819,-1.69134e-05,0.00960033
0.07125,0.0195318,-1.73863e-05,0.00994884
0.0725,0.02026,-1.78585e-05,0.0103045
0.07375,0.021004,-1.833e-05,0.0106675
