geometry,ux,uy,p,knudsen,x,y
2,0,0,0.505019963,0.00437160907,10.6666555,0
1,0.128235325,0.00119611225,0.504995883,0.00438152859,10.6666555,0.111111
2,0,0,0.510724723,0.00430002995,10.7777672,0
1,0.12703687,0.000883607019,0.510753274,0.00434788456,10.7777672,0.111111
2,0,0,0.516833186,0.00425369572,10.8888779,0
1,0.126427203,0.000555212842,0.516753197,0.00433299365,10.8888779,0.111111
2,0,0,0.523382723,0.00423268275,10.9999886,0
1,0.12644659,0.000223600262,0.523140669,0.00435710466,10.9999886,0.111111
2,0,0,0.530380487,0.00423271395,11.1111002,0
1,0.127084732,-0.000106154788,0.530144155,0.00441190973,11.1111002,0.111111
2,0,0,0.537781537,0.00425595371,11.2222109,0
1,0.128230289,-0.00038383904,0.537576795,0.00447845459,11.2222109,0.111111
2,0,0,0.545481324,0.00430209702,11.3333216,0
1,0.129735813,-0.000576830294,0.545194209,0.0045493301,11.3333216,0.111111
2,0,0,0.553337395,0.00436257524,11.4444332,0
1,0.131455928,-0.000684556959,0.553023934,0.00461579068,11.4444332,0.111111
2,0,0,0.561197996,0.00442797225,11.5555439,0
1,0.133206546,-0.000703037251,0.560983181,0.00466791121,11.5555439,0.111111
2,0,0,0.568893254,0.00449480163,11.6666546,0
1,0.134775966,-0.000611114781,0.568736255,0.00469975779,11.6666546,0.111111
2,0,0,0.576260805,0.00455513876,11.7777662,0
1,0.135993063,-0.000425276463,0.576100409,0.00470989104,11.7777662,0.111111
2,0,0,0.583176017,0.00460015051,11.8888769,0
1,0.13673684,-0.000175683759,0.583091021,0.00470681349,11.8888769,0.111111
2,0,0,0.589564681,0.0046233125,11.9999876,0
1,0.136909291,0.000115252624,0.589595079,0.00468813209,11.9999876,0.111111
2,0,0,0.595388472,0.00462444033,12.1110992,0
1,0.136459395,0.000431670545,0.59545505,0.00466515729,12.1110992,0.111111
2,0,0,0.600664318,0.00460111769,12.2222099,0
1,0.135412276,0.000732379558,0.600742638,0.00463120872,12.2222099,0.111111
2,0,0,0.605458856,0.00455402536,12.3333206,0
1,0.133840695,0.00099069986,0.605606616,0.00458678231,12.3333206,0.111111
2,0,0,0.609876812,0.00448495243,12.4444323,0
1,0.131839082,0.00118992233,0.6100685,0.00452757021,12.4444323,0.111111
2,0,0,0.614036858,0.00440294435,12.5555429,0
1,0.129536137,0.00132324838,0.614200532,0.00446044328,12.5555429,0.111111
2,0,0,0.618079424,0.00430917786,12.6666536,0
1,0.127088577,0.00137070671,0.618227959,0.0043874681,12.6666536,0.111111
2,0,0,0.622145057,0.00421216991,12.7777653,0
1,0.124648564,0.00133505929,0.622310698,0.00431553787,12.7777653,0.111111
2,0,0,0.626369953,0.00411627535,12.888876,0
1,0.12235906,0.00121810695,0.626497805,0.00424407702,12.888876,0.111111
2,0,0,0.630862057,0.0040323874,12.9999866,0
1,0.120359808,0.00103355909,0.630920887,0.00418210682,12.9999866,0.111111
2,0,0,0.635715127,0.00395982899,13.1110983,0
1,0.118771575,0.000778908143,0.635745704,0.0041279057,13.1110983,0.111111
2,0,0,0.640988469,0.00390867796,13.222209,0
1,0.117684714,0.000477977563,0.640991271,0.00408841111,13.222209,0.111111
2,0,0,0.646709204,0.00387857016,13.3333197,0
1,0.117161863,0.000145348444,0.646633029,0.00406657159,13.3333197,0.111111
2,0,0,0.652849793,0.00387702393,13.4444313,0
1,0.117229253,-0.000191850137,0.652722299,0.00408141175,13.4444313,0.111111
2,0,0,0.659367383,0.00389763876,13.555542,0
1,0.11787612,-0.000530423538,0.659227192,0.00411843415,13.555542,0.111111
2,0,0,0.666175425,0.00394566683,13.6666527,0
1,0.119061381,-0.000831843587,0.665990949,0.00417587673,13.6666527,0.111111
2,0,0,0.673159063,0.00401077513,13.7777643,0
1,0.120707013,-0.00108966778,0.672923863,0.00423595682,13.7777643,0.111111
2,0,0,0.680179715,0.00409856532,13.888875,0
1,0.122706018,-0.00128655334,0.679960608,0.00430333614,13.888875,0.111111
2,0,0,0.687128127,0.00419304008,13.9999857,0
1,0.124951899,-0.00143029203,0.686907768,0.00436497573,13.9999857,0.111111
2,0,0,0.693857193,0.004299697,14.1110973,0
1,0.12732923,-0.00149131322,0.693606198,0.0044291541,14.1110973,0.111111
2,0,0,0.700247288,0.00440328103,14.222208,0
1,0.129708678,-0.00150232518,0.70002234,0.00447996985,14.222208,0.111111
2,0,0,0.706210136,0.00451220805,14.3333187,0
1,0.131989062,-0.0014530815,0.706033945,0.00452970574,14.3333187,0.111111
2,0,0,0.711686552,0.00460477779,14.4444304,0
1,0.134099811,-0.00136314693,0.711483657,0.00456273509,14.4444304,0.111111
2,0,0,0.716578364,0.00469675334,14.555541,0
1,0.135958239,-0.0012224894,0.716396749,0.00459397957,14.555541,0.111111
2,0,0,0.72088623,0.004769939,14.6666517,0
1,0.137505442,-0.00108272943,0.720777273,0.00460474379,14.6666517,0.111111
2,0,0,0.724602103,0.00483842893,14.7777634,0
1,0.138735548,-0.000905723544,0.72448951,0.00461676437,14.7777634,0.111111
2,0,0,0.727704048,0.00487926928,14.8888741,0
1,0.139634594,-0.00073361618,0.727565765,0.00460749213,14.8888741,0.111111
2,0,0,0.730179727,0.00492270384,14.9999847,0
1,0.140177265,-0.000556645449,0.730131269,0.0046074288,14.9999847,0.111111
2,0,0,0.73212254,0.00493893726,15.1110964,0
1,0.140396729,-0.000408488471,0.732091129,0.00458521163,15.1110964,0.111111
2,0,0,0.733498514,0.0049534128,15.2222071,0
1,0.140334189,-0.000233839834,0.733412325,0.0045756246,15.2222071,0.111111
2,0,0,0.734327674,0.00494296569,15.3333178,0
1,0.139990479,-0.000115964976,0.734288156,0.00454688771,15.3333178,0.111111
2,0,0,0.734678805,0.00494542532,15.4444294,0
1,0.139402747,1.58071725E-06,0.734711289,0.00453020819,15.4444294,0.111111
2,0,0,0.734618425,0.00491501996,15.5555401,0
1,0.138648018,8.63555833E-05,0.734562159,0.00448569609,15.5555401,0.111111
2,0,0,0.734065115,0.00489830365,15.6666508,0
1,0.137747958,0.000178544607,0.73401469,0.00446286146,15.6666508,0.111111
2,0,0,0.733144164,0.00486005796,15.7777624,0
1,0.136725053,0.000187019512,0.733172297,0.00440915814,15.7777624,0.111111
2,0,0,0.73188895,0.00484443782,15.8888731,0
1,0.13565436,0.000238383684,0.731866837,0.00438204361,15.8888731,0.111111
2,0,0,0.730274856,0.00479190703,15.9999838,0
1,0.134573832,0.000234885782,0.730173588,0.00432301732,15.9999838,0.111111
2,0,0,0.728262544,0.00477747899,16.1110954,0
1,0.133474976,0.000238615292,0.728270292,0.00429986231,16.1110954,0.111111
2,0,0,0.726020932,0.00473133055,16.2222061,0
1,0.132402241,0.000184132208,0.725991189,0.00423651421,16.2222061,0.111111
2,0,0,0.723410606,0.0047193584,16.3333168,0
1,0.131390154,0.000214687854,0.723287463,0.00421884423,16.3333168,0.111111
2,0,0,0.72042799,0.00466562063,16.4444275,0
1,0.130412936,0.000145181766,0.720364749,0.00415571779,16.4444275,0.111111
2,0,0,0.717093468,0.00466867303,16.5555382,0
1,0.129467845,0.000140673481,0.717092037,0.00414486649,16.5555382,0.111111
2,0,0,0.713481188,0.00461633829,16.6666508,0
1,0.128590837,9.23851621E-05,0.713307083,0.00407897588,16.6666508,0.111111
2,0,0,0.709350705,0.00461870525,16.7777615,0
1,0.127755925,0.000130159533,0.709240913,0.00407996867,16.7777615,0.111111
2,0,0,0.704860032,0.00456349738,16.8888721,0
1,0.126935884,3.23896493E-05,0.70484519,0.00400994113,16.8888721,0.111111
2,0,0,0.699966013,0.00458207168,16.9999828,0
1,0.126163855,7.8391131E-05,0.699825644,0.00401899777,16.9999828,0.111111
2,0,0,0.694677472,0.00451646419,17.1110935,0
1,0.125457436,2.25664699E-05,0.69442445,0.00394928362,17.1110935,0.111111
2,0,0,0.68879962,0.00453745201,17.2222042,0
1,0.12476597,5.59842047E-05,0.68880266,0.00397136109,17.2222042,0.111111
2,0,0,0.682628393,0.00447361311,17.3333168,0
1,0.124124743,-7.77418754E-05,0.682518244,0.00388992741,17.3333168,0.111111
2,0,0,0.675988317,0.00451222016,17.4444275,0
1,0.123612069,6.62737648E-06,0.675655305,0.00393261947,17.4444275,0.111111
2,0,0,0.668930948,0.00442967797,17.5555382,0
1,0.123187914,-0.000123343911,0.668743789,0.00385232456,17.5555382,0.111111
2,0,0,0.661300898,0.00448907446,17.6666489,0
1,0.122819811,-0.000135804177,0.66137737,0.00390349701,17.6666489,0.111111
2,0,0,0.653543472,0.00442134449,17.7777596,0
1,0.122683473,-0.00032920856,0.653129399,0.00382187054,17.7777596,0.111111
2,0,0,0.645253718,0.00449322304,17.8888702,0
1,0.12277402,-0.000206256096,0.644815445,0.00391469756,17.8888702,0.111111
2,0,0,0.636523366,0.00440982543,17.9999828,0
1,0.122923471,-0.000518698362,0.636589646,0.00381389516,17.9999828,0.111111
2,0,0,0.627374172,0.00455131475,18.1110935,0
1,0.123316862,-0.000541064539,0.627297521,0.00393539295,18.1110935,0.111111
2,0,0,0.618286192,0.00446202559,18.2222042,0
1,0.124128945,-0.000691257417,0.617372394,0.00386260892,18.2222042,0.111111
2,0,0,0.608215034,0.00459921313,18.3333149,0
1,0.124945849,-0.000575571728,0.608155429,0.00399109349,18.3333149,0.111111
2,0,0,0.597895026,0.00454910425,18.4444256,0
1,0.12582919,-0.00111586135,0.598258138,0.00387861254,18.4444256,0.111111
2,0,0,0.587460339,0.00476202788,18.5555363,0
1,0.127232254,-0.000784792239,0.586584866,0.00409105746,18.5555363,0.111111
2,0,0,0.576521575,0.00460338453,18.6666489,0
1,0.128651217,-0.000918309204,0.575626969,0.00393419201,18.6666489,0.111111
2,0,0,0.564214468,0.00489052758,18.7777596,0
1,0.129699036,-0.000988704851,0.565297306,0.00412489474,18.7777596,0.111111
2,0,0,0.552642524,0.00480210735,18.8888702,0
1,0.131227568,-0.00133317558,0.552183807,0.00397935603,18.8888702,0.111111
2,0,0,0.540107787,0.00501982216,18.9999809,0
1,0.132914215,-0.000421494391,0.538460374,0.00422705011,18.9999809,0.111111
2,0,0,0.526389658,0.0048222756,19.1110916,0
1,0.13381584,-0.00120071042,0.52718246,0.00394242024,19.1110916,0.111111
2,0,0,0.512428999,0.00527530955,19.2222023,0
1,0.134865135,-0.00103321648,0.513563812,0.0042671063,19.2222023,0.111111
2,0,0,0.499149114,0.0049383631,19.3333149,0
1,0.136457458,-0.000667311659,0.496693045,0.0039749248,19.3333149,0.111111
2,0,0,0.48324132,0.00524317287,19.4444256,0
1,0.137069568,-0.000139816519,0.4831433,0.00428606849,19.4444256,0.111111
2,0,0,0.467689365,0.00504771294,19.5555363,0
1,0.137357175,-0.00169420545,0.469962418,0.00388554973,19.5555363,0.111111
2,0,0,0.452395529,0.00552681927,19.666647,0
1,0.138537079,-2.03805012E-05,0.451023638,0.0043576234,19.666647,0.111111
2,0,0,0.436281204,0.00484358333,19.7777576,0
1,0.139022425,-8.72657256E-05,0.433697373,0.00380840851,19.7777576,0.111111
2,0,0,0.417598248,0.00550340861,19.8888683,0
1,0.138519794,-0.0007625164,0.42085138,0.00429918664,19.8888683,0.111111
2,0,0,0.401741982,0.00507601304,19.9999809,0
1,0.139280006,-0.00138746144,0.402052253,0.00375596806,19.9999809,0.111111
2,0,0,0.384391695,0.00553217763,20.1110916,0
1,0.1399059,0.00153254811,0.38047719,0.0044134031,20.1110916,0.111111
2,0,0,0.36525178,0.00469468394,20.2222023,0
1,0.138899922,-0.00106610171,0.366622061,0.00353788445,20.2222023,0.111111
2,0,0,0.345871091,0.00582774356,20.333313,0
1,0.139235869,-0.00131665019,0.349992871,0.00439740438,20.333313,0.111111
2,0,0,0.330548197,0.00481673563,20.4444237,0
1,0.140680343,0.000568160205,0.325188637,0.00360201136,20.4444237,0.111111
2,0,0,0.30971244,0.00545613794,20.5555344,0
1,0.139683366,0.00104649656,0.308684826,0.00441686204,20.5555344,0.111111
2,0,0,0.288452446,0.00485598622,20.6666451,0
1,0.139168441,-0.00291742128,0.295519501,0.00344473845,20.6666451,0.111111
2,0,0,0.2731556,0.00591014279,20.7777576,0
1,0.142295316,0.000477594644,0.268829972,0.00468808366,20.7777576,0.111111
2,0,0,0.255455136,0.00437041325,20.8888683,0
1,0.142649934,0.000980823883,0.248887807,0.00341145834,20.8888683,0.111111
2,0,0,0.226454869,0.00610995758,20.999979,0
1,0.140951157,-0.00141457096,0.239761978,0.00476628123,20.999979,0.111111
2,0,0,0.221100122,0.00476407539,21.1110897,0
1,0.145984247,-0.00221114676,0.212812454,0.00376491924,21.1110897,0.111111
2,0,0,0.193764448,0.00609704759,21.2222004,0
1,0.148219168,0.000913094496,0.18833378,0.00528888451,21.2222004,0.111111
2,0,0,0.170357004,0.00586186955,21.3333111,0
1,0.144655153,0.00659225462,0.184273511,0.00496447738,21.3333111,0.111111
2,0,0,0.176759407,0.00510436576,21.4444237,0
1,0.166210219,-0.0208588727,0.157335237,0.00484959455,21.4444237,0.111111
2,0,0,0.108491652,0.00758510735,21.5555344,0
1,0.140558466,0.0227365475,0.1298908,0.00822212454,21.5555344,0.111111
2,0,0,0.15177311,0.00413812557,21.6666451,0
1,0.178797707,-0.0123176947,0.12410821,0.00307083386,21.6666451,0.111111
2,0,0,0.0782695413,0.00395955611,21.7777557,0
1,0.0658149049,0.0455497727,0.109239541,0.0118287709,21.7777557,0.111111
2,0,0,0.0568569005,0.00507804425,21.8888664,0
1,0.222450688,-0.0137051409,0.071369417,0.00308422558,21.8888664,0.111111
2,0,0,0.0248596761,0.0114023201,21.9999771,0
4,-0.111714363,0,0,0.0299395472,21.9999771,0.111111
3,0.205051377,0,0.441420287,0.0210843291,0,0.222222
1,0.209199578,-0.00442964723,0.4314574,0.00388758141,0.111111,0.222222
1,0.219110623,-0.0173178632,0.45188275,0.00368004362,0.222222,0.222222
1,0.228769243,-0.0174319539,0.444417715,0.00353023689,0.333332986,0.222222
1,0.234555811,-0.00807569828,0.431058407,0.00369631941,0.444444001,0.222222
1,0.252412856,-0.0191274825,0.435027033,0.00424196152,0.555554986,0.222222
1,0.273195386,-0.0253732707,0.430630475,0.00412784237,0.666665971,0.222222
1,0.284358412,-0.0238820035,0.430599302,0.00459302031,0.777777016,0.222222
1,0.303412139,-0.0293776169,0.422117203,0.0042557735,0.888888001,0.222222
1,0.335668296,-0.0277529582,0.397307396,0.00483425241,0.999998987,0.222222
1,0.363293022,-0.0332214646,0.404178917,0.00568125257,1.11110997,0.222222
1,0.385398656,-0.0474907644,0.411974072,0.00529925339,1.22222102,0.222222
1,0.413193375,-0.0362069383,0.36800015,0.00456617353,1.33333194,0.222222
1,0.447909802,-0.0279977489,0.342477232,0.00561971962,1.44444299,0.222222
1,0.485533714,-0.0436881669,0.36357066,0.00704149855,1.55555403,0.222222
1,0.520769477,-0.0471246801,0.341332972,0.00653806608,1.66666496,0.222222
1,0.543130338,-0.0342668444,0.294712484,0.00520728482,1.777776,0.222222
1,0.566307425,-0.0320359245,0.288400948,0.0064242268,1.88888705,0.222222
