time,drag,lift,deltap
0,0,0,0
0.00124667,1.08671e-06,-7.20788e-09,6.8398e-07
0.00249333,9.92196e-06,-1.88598e-08,5.98919e-06
0.00374,2.84517e-05,-4.37014e-08,1.71628e-05
0.00498667,5.67509e-05,-7.42986e-08,3.36419e-05
0.00623333,9.48142e-05,-1.15987e-07,5.56839e-05
0.00748,0.000144073,-1.71382e-07,8.46653e-05
0.00872667,0.000202819,-2.36666e-07,0.000117009
0.00997333,0.000273398,-3.05947e-07,0.000158534
0.01122,0.00035504,-4.09189e-07,0.000203508
0.0124667,0.000446421,-4.83372e-07,0.000254296
0.0137133,0.000557242,-6.15105e-07,0.000318537
0.01496,0.00067917,-7.14898e-07,0.000382373
0.0162067,0.000815588,-8.32592e-07,0.000461964
0.0174533,0.000964028,-1.00426e-06,0.000540824
0.0187,0.0011209,-1.09992e-06,0.000625598
0.0199467,0.0012975,-1.30414e-06,0.000726669
0.0211933,0.00147794,-1.45078e-06,0.00081605
0.02244,0.00167709,-1.59798e-06,0.000931739
0.0236867,0.00188838,-1.85616e-06,0.00104013
0.0249333,0.00210493,-1.94641e-06,0.00115415
0.02618,0.00234483,-2.23805e-06,0.00129055
0.0274267,0.00257756,-2.41318e-06,0.00139947
0.0286733,0.0028335,-2.5915e-06,0.00154821
0.02992,0.0031016,-2.93534e-06,0.00168116
0.0311667,0.00337128,-3.01292e-06,0.00181982
0.0324133,0.0036739,-3.39092e-06,0.00199167
0.03366,0.00396699,-3.58711e-06,0.00212324
0.0349067,0.00428863,-3.77906e-06,0.0023109
0.0361533,0.00462203,-4.22134e-06,0.00247208
0.0374,0.00495321,-4.26189e-06,0.00263942
0.0386467,0.0053275,-4.73843e-06,0.00285201
0.0398933,0.00568841,-4.94156e-06,0.00300852
0.04114,0.00608593,-5.14452e-06,0.00324137
0.0423867,0.00649419,-5.67961e-06,0.0034348
0.0436333,0.006895,-5.67115e-06,0.00363451
0.04488,0.00734791,-6.24547e-06,0.00389163
0.0461267,0.00777241,-6.45331e-06,0.00406823
0.0473733,0.00823939,-6.65639e-06,0.00434259
0.04862,0.00871727,-7.29386e-06,0.0045638
0.0498667,0.00918112,-7.2128e-06,0.00479121
0.0511133,0.00970674,-7.89135e-06,0.00508955
0.05236,0.0101888,-8.08871e-06,0.00528109
0.0536067,0.0107179,-8.28857e-06,0.00559325
0.0548533,0.0112579,-9.0272e-06,0.00583691
0.0561,0.0117771,-8.86355e-06,0.0060872
0.0573467,0.0123711,-9.64668e-06,0.00642472
0.0585933,0.0129117,-9.82665e-06,0.00663085
0.05984,0.0135115,-1.00051e-05,0.00698669
0.0610867,0.0141201,-1.0851e-05,0.00725577
0.0623333,0.0147008,-1.05831e-05,0.00753213
0.06358,0.0153709,-1.14765e-05,0.00791366
0.0648267,0.015976,-1.16247e-05,0.00813628
0.0660733,0.0166539,-1.17746e-05,0.00854067
0.06732,0.0173396,-1.27232e-05,0.00883898
0.0685667,0.0179888,-1.23372e-05,0.00914488
0.0698133,0.0187411,-1.33366e-05,0.0095738
0.07106,0.0194112,-1.34452e-05,0.00981156
0.0723067,0.0201605,-1.35611e-05,0.0102606
0.0735533,0.0209163,-1.46125e-05,0.010583
0.0748,0.0216276,-1.40874e-05,0.0109142
0.0760467,0.0224558,-1.51928e-05,0.011387
0.0772933,0.0231835,-1.5246e-05,0.0116344
0.07854,0.0239977,-1.53177e-05,0.012125
0.0797867,0.0248151,-1.64673e-05,0.0124658
0.0810333,0.0255805,-1.57905e-05,0.0128177
0.08228,0.0264789,-1.69979e-05,0.0133314
0.0835267,0.0272608,-1.69832e-05,0.0135861
0.0847733,0.0281445,-1.69967e-05,0.0141218
0.08602,0.0290307,-1.8236e-05,0.0144848
0.0872667,0.0298548,-1.73873e-05,0.0148601
0.0885133,0.0308293,-1.86954e-05,0.0154185
0.08976,0.0316712,-1.85933e-05,0.0156828
0.0910067,0.0326301,-1.8537e-05,0.0162676
0.0922533,0.033592,-1.98552e-05,0.016656
0.0935,0.0344815,-1.88118e-05,0.0170584
0.0947467,0.0355379,-2.02139e-05,0.0176649
0.0959933,0.0364418,-2.00039e-05,0.0179388
0.09724,0.0374732,-1.98662e-05,0.0185713
0.0984867,0.0385024,-2.12535e-05,0.0189791
0.0997333,0.0394504,-1.99946e-05,0.0194047
0.10098,0.040583,-2.14776e-05,0.0200559
0.102227,0.0415411,-2.11364e-05,0.0203345
0.103473,0.0426383,-2.08993e-05,0.0210114
0.10472,0.0437273,-2.23422e-05,0.0214339
0.105967,0.0447254,-2.08402e-05,0.0218779
0.107213,0.0459275,-2.23939e-05,0.0225705
0.10846,0.0469352,-2.18946e-05,0.0228507
0.109707,0.0480984,-2.15371e-05,0.0235733
0.110953,0.0492529,-2.30104e-05,0.0240137
0.1122,0.0503068,-2.12357e-05,0.0244801
0.113447,0.0515829,-2.28429e-05,0.0252169
0.114693,0.0526451,-2.2155e-05,0.0255015
0.11594,0.0538803,-2.16537e-05,0.0262739
0.117187,0.0551055,-2.31312e-05,0.0267347
0.118433,0.0562218,-2.10491e-05,0.0272277
0.11968,0.057578,-2.26845e-05,0.0280123
0.120927,0.0586977,-2.17706e-05,0.0283024
0.122173,0.060005,-2.10972e-05,0.0291251
0.12342,0.0612953,-2.25467e-05,0.0296024
0.124667,0.0624662,-2.01209e-05,0.0301177
0.125913,0.063897,-2.1754e-05,0.0309471
0.12716,0.065068,-2.0569e-05,0.0312391
0.128407,0.0664407,-1.969e-05,0.032109
0.129653,0.0677895,-2.10712e-05,0.0325988
0.1309,0.0690078,-1.82587e-05,0.0331332
0.132147,0.0705064,-1.98563e-05,0.0340038
0.133393,0.0717234,-1.83473e-05,0.0342951
0.13464,0.0731606,-1.72237e-05,0.035213
0.135887,0.0745705,-1.84836e-05,0.0357169
0.137133,0.0758429,-1.52313e-05,0.0362757
0.13838,0.077415,-1.67467e-05,0.037191
0.139627,0.0786824,-1.4857e-05,0.0374847
0.140873,0.0801904,-1.34404e-05,0.0384553
0.14212,0.0816673,-1.45223e-05,0.0389768
0.143367,0.0830004,-1.07688e-05,0.0395647
0.144613,0.0846529,-1.21509e-05,0.0405293
0.14586,0.0859757,-9.80735e-06,0.0408284
0.147107,0.0875572,-8.04449e-06,0.0418542
0.148353,0.0890992,-8.88026e-06,0.0423918
0.1496,0.0904877,-4.55945e-06,0.0430069
0.150847,0.0922152,-5.74634e-06,0.0440178
0.152093,0.0935895,-2.86834e-06,0.0443209
0.15334,0.0952402,-6.9414e-07,0.0454006
0.154587,0.0968418,-1.20616e-06,0.0459515
0.155833,0.0982813,3.75918e-06,0.0465928
0.15708,0.100078,2.83715e-06,0.0476476
0.158327,0.1015,6.33768e-06,0.0479535
0.159573,0.103219,8.99485e-06,0.0490886
0.16082,0.104883,8.89818e-06,0.0496549
0.162067,0.10638,1.45944e-05,0.0503287
0.163313,0.108256,1.40214e-05,0.0514333
0.16456,0.109731,1.82411e-05,0.0517472
0.165807,0.111526,2.14626e-05,0.0529436
0.167053,0.11326,2.18791e-05,0.0535306
0.1683,0.114824,2.84013e-05,0.0542442
0.169547,0.116786,2.82673e-05,0.0554042
0.170793,0.118323,3.33167e-05,0.0557326
0.17204,0.120202,3.71893e-05,0.0569958
0.173287,0.122008,3.82285e-05,0.0576057
0.174533,0.123638,4.56736e-05,0.0583612
0.17578,0.125685,4.60759e-05,0.059576
0.177027,0.127283,5.20686e-05,0.05992
0.178273,0.129245,5.66872e-05,0.0612522
