"geometry","physVelocity:0","physVelocity:1","physPressure","knudsen","Points:0","Points:1","Points:2"
1.00000000e+00,8.35823476e-01,-2.30007067e-01,5.58443666e-01,4.05974628e-04,1.00000000e+00,1.10000002e+00,0.00000000e+00
1.00000000e+00,8.46272707e-01,-2.45456010e-01,5.52769065e-01,5.06824057e-04,1.04999995e+00,1.10000002e+00,0.00000000e+00
1.00000000e+00,8.47113848e-01,-2.39090711e-01,5.70290208e-01,5.56846324e-04,1.00000000e+00,1.14999998e+00,0.00000000e+00
1.00000000e+00,8.56489122e-01,-2.56160259e-01,5.64586699e-01,6.80631667e-04,1.04999995e+00,1.14999998e+00,0.00000000e+00
1.00000000e+00,8.58405054e-01,-2.61095256e-01,5.45266211e-01,6.04469154e-04,1.10000002e+00,1.10000002e+00,0.00000000e+00
1.00000000e+00,8.67503703e-01,-2.73407072e-01,5.56947291e-01,7.94197316e-04,1.10000002e+00,1.14999998e+00,0.00000000e+00
1.00000000e+00,8.72151852e-01,-2.77005315e-01,5.36083400e-01,7.02389865e-04,1.14999998e+00,1.10000002e+00,0.00000000e+00
1.00000000e+00,8.80407453e-01,-2.91238457e-01,5.46923995e-01,9.05966212e-04,1.14999998e+00,1.14999998e+00,0.00000000e+00
1.00000000e+00,8.87719035e-01,-2.92944610e-01,5.24775445e-01,7.90105085e-04,1.20000005e+00,1.10000002e+00,0.00000000e+00
1.00000000e+00,8.95506322e-01,-3.09186995e-01,5.35223126e-01,1.01296511e-03,1.20000005e+00,1.14999998e+00,0.00000000e+00
1.00000000e+00,9.05236065e-01,-3.08886349e-01,5.10770142e-01,8.59043619e-04,1.25000000e+00,1.10000002e+00,0.00000000e+00
1.00000000e+00,9.12789822e-01,-3.27297449e-01,5.21330535e-01,1.10330258e-03,1.25000000e+00,1.14999998e+00,0.00000000e+00
1.00000000e+00,9.24863994e-01,-3.24266553e-01,4.94596303e-01,9.06877045e-04,1.29999995e+00,1.10000002e+00,0.00000000e+00
1.00000000e+00,9.32521522e-01,-3.45055968e-01,5.03790617e-01,1.18413195e-03,1.29999995e+00,1.14999998e+00,0.00000000e+00
1.00000000e+00,9.46825683e-01,-3.38645965e-01,4.76703048e-01,9.29785834e-04,1.35000002e+00,1.10000002e+00,0.00000000e+00
1.00000000e+00,9.54806387e-01,-3.61877978e-01,4.83946234e-01,1.20601861e-03,1.35000002e+00,1.14999998e+00,0.00000000e+00
1.00000000e+00,9.71064746e-01,-3.51623565e-01,4.56757635e-01,9.69932822e-04,1.39999998e+00,1.10000002e+00,0.00000000e+00
1.00000000e+00,9.79784012e-01,-3.77512932e-01,4.62802827e-01,1.24213647e-03,1.39999998e+00,1.14999998e+00,0.00000000e+00
1.00000000e+00,9.97700036e-01,-3.62752020e-01,4.34486061e-01,1.11035549e-03,1.45000005e+00,1.10000002e+00,0.00000000e+00
1.00000000e+00,1.00789249e+00,-3.91312569e-01,4.36323136e-01,1.23268634e-03,1.45000005e+00,1.14999998e+00,0.00000000e+00
1.00000000e+00,1.02642834e+00,-3.71730804e-01,4.10161316e-01,1.28168089e-03,1.50000000e+00,1.10000002e+00,0.00000000e+00
1.00000000e+00,1.03871667e+00,-4.02392715e-01,4.07125235e-01,1.25675136e-03,1.50000000e+00,1.14999998e+00,0.00000000e+00
1.00000000e+00,1.05718696e+00,-3.78248036e-01,3.83590221e-01,1.53623789e-03,1.54999995e+00,1.10000002e+00,0.00000000e+00
1.00000000e+00,1.07193136e+00,-4.11158830e-01,3.77900809e-01,1.42179173e-03,1.54999995e+00,1.14999998e+00,0.00000000e+00
1.00000000e+00,1.08937323e+00,-3.81890476e-01,3.55897278e-01,1.80241151e-03,1.60000002e+00,1.10000002e+00,0.00000000e+00
1.00000000e+00,1.10746086e+00,-4.16181862e-01,3.43412995e-01,1.72028306e-03,1.60000002e+00,1.14999998e+00,0.00000000e+00
1.00000000e+00,1.12261903e+00,-3.82226288e-01,3.28085244e-01,2.06419104e-03,1.64999998e+00,1.10000002e+00,0.00000000e+00
1.00000000e+00,1.14418781e+00,-4.16982710e-01,3.07682395e-01,2.03502923e-03,1.64999998e+00,1.14999998e+00,0.00000000e+00
