geometry,ux,uy,p,knudsen,x,y
1,0.806939542,-0.0884884074,0.178324699,0.0233277269,21.7999992,0.699999988
1,0.655706465,-0.426204354,0.167426825,0.0392508134,21.8999996,0.699999988
4,1.16160953,0,0,0.224793136,22,0.699999988
1,0.719609797,-0.0179787744,0.215981454,0.00185659144,21,0.800000012
1,0.723109722,2.16691387E-05,0.215542629,0.00433003018,21.1000004,0.800000012
1,0.725837648,-0.0436023213,0.184190303,0.000930018665,21.2000008,0.800000012
1,0.735358059,-0.0571871772,0.182539344,0.00412303023,21.2999992,0.800000012
1,0.735423148,-0.0802908838,0.212673947,0.00176184415,21.3999996,0.800000012
1,0.745315731,-0.104088984,0.20174326,0.00509981252,21.5,0.800000012
1,0.735075831,-0.131440476,0.164164484,0.00572766783,21.6000004,0.800000012
1,0.762347698,-0.193443015,0.214071751,0.00875230692,21.7000008,0.800000012
1,0.670109332,-0.145645842,0.208834946,0.0193991605,21.7999992,0.800000012
1,0.845121324,-0.335682482,0.179398298,0.0355303064,21.8999996,0.800000012
4,0.327739775,0,0,0.0807142258,22,0.800000012
1,0.778775454,-0.0220971685,0.210971564,0.00131630478,21,0.899999976
1,0.787389696,-0.0137686515,0.223307341,0.00366090867,21.1000004,0.899999976
1,0.7974509,-0.0483314395,0.235839546,0.00126483035,21.2000008,0.899999976
1,0.793939471,-0.0595097505,0.206413761,0.00348172057,21.2999992,0.899999976
1,0.799029171,-0.0846866891,0.190805465,0.000969251618,21.3999996,0.899999976
1,0.793328166,-0.122757331,0.224283084,0.000935384422,21.5,0.899999976
1,0.826961219,-0.106406063,0.223846972,0.00559467357,21.6000004,0.899999976
1,0.763019562,-0.209691972,0.218913078,0.00691497,21.7000008,0.899999976
1,0.88609463,-0.129928008,0.2187673,0.0195200201,21.7999992,0.899999976
1,0.721653879,-0.402634591,0.201260313,0.0324985199,21.8999996,0.899999976
4,1.27845716,0,0,0.262518913,22,0.899999976
1,0.826542079,-0.0277351532,0.212709427,0.000749307335,21,1
1,0.831771493,-0.0225255713,0.230595723,0.00265932688,21.1000004,1
1,0.836048603,-0.0455482565,0.228502184,0.00253515807,21.2000008,1
1,0.835797012,-0.0561199002,0.239962995,0.00364207872,21.2999992,1
1,0.832901597,-0.0851053074,0.222474605,0.00281740911,21.3999996,1
1,0.832674325,-0.11440675,0.227547348,0.00369189098,21.5,1
1,0.80153352,-0.105349928,0.239683151,0.00761647709,21.6000004,1
1,0.837178409,-0.186062396,0.264442861,0.0154878953,21.7000008,1
1,0.684777915,-0.133537963,0.222746059,0.0310917087,21.7999992,1
1,0.863452435,-0.317021668,0.320646614,0.045276992,21.8999996,1
4,0.0922865421,0,0,0.0925148576,22,1
1,0.85452497,-0.0353571624,0.219082341,0.000470926869,21,1.10000002
1,0.855829835,-0.0306981243,0.254001111,0.0017482515,21.1000004,1.10000002
1,0.861216187,-0.0439291075,0.221594706,0.0015294241,21.2000008,1.10000002
1,0.853300571,-0.0663471073,0.253251344,0.00170468399,21.2999992,1.10000002
1,0.863347292,-0.0742326304,0.260728002,0.00216731429,21.3999996,1.10000002
1,0.839706123,-0.108282879,0.235236004,0.00147790113,21.5,1.10000002
1,0.864349723,-0.0987143666,0.244366437,0.00421945984,21.6000004,1.10000002
1,0.796957016,-0.170272022,0.27520892,0.00871430058,21.7000008,1.10000002
1,0.927431762,-0.0767548457,0.289541274,0.0291020777,21.7999992,1.10000002
1,0.594982624,-0.25028792,0.290733457,0.0414721444,21.8999996,1.10000002
4,1.32786107,0,0,0.288275868,22,1.10000002
1,0.869499505,-0.0428897813,0.229173481,0.000318466715,21,1.20000005
1,0.870908678,-0.029200105,0.265620798,0.00169691665,21.1000004,1.20000005
1,0.870588303,-0.041243393,0.265269488,0.00170183717,21.2000008,1.20000005
1,0.868100822,-0.0643451586,0.255216092,0.00216717576,21.2999992,1.20000005
1,0.860101759,-0.0641389489,0.243992716,0.00395921012,21.3999996,1.20000005
1,0.859547198,-0.105723977,0.281599075,0.00778391585,21.5,1.20000005
1,0.815366924,-0.0836940035,0.264780253,0.0108667035,21.6000004,1.20000005
1,0.860087037,-0.161821812,0.269102544,0.0165733155,21.7000008,1.20000005
1,0.681248963,-0.0721068382,0.293506533,0.0286278427,21.7999992,1.20000005
1,0.906580806,-0.131032735,0.293337017,0.0432337709,21.8999996,1.20000005
4,0.347913295,0,0,0.0793288574,22,1.20000005
1,0.87500447,-0.0494427942,0.240740955,0.000492270687,21,1.29999995
1,0.876418471,-0.0335554145,0.268714279,0.00169704214,21.1000004,1.29999995
1,0.878902435,-0.0397478826,0.288720518,0.0017578128,21.2000008,1.29999995
1,0.869648218,-0.0602607839,0.263633788,0.00110325392,21.2999992,1.29999995
1,0.875296891,-0.0562053733,0.246953681,0.00161661801,21.3999996,1.29999995
1,0.838909745,-0.090174526,0.292553127,0.0032145658,21.5,1.29999995
1,0.879155099,-0.0798387751,0.292617321,0.00734258583,21.6000004,1.29999995
1,0.804775774,-0.126503929,0.245411053,0.00804652367,21.7000008,1.29999995
1,0.940874577,-0.0875919238,0.304335445,0.0289725736,21.7999992,1.29999995
1,0.815825045,-0.218076363,0.223752856,0.0391236171,21.8999996,1.29999995
4,1.38286531,0,0,0.290618896,22,1.29999995
1,0.872364759,-0.0519310348,0.255647182,0.000668309629,21,1.39999998
1,0.872466564,-0.0352304317,0.282363445,0.00153772859,21.1000004,1.39999998
1,0.869651616,-0.0356452316,0.258622825,0.00224937964,21.2000008,1.39999998
1,0.865856946,-0.0532014146,0.279103518,0.00366445491,21.2999992,1.39999998
1,0.842951775,-0.0412091352,0.290200114,0.0045133424,21.3999996,1.39999998
1,0.85317266,-0.0831451863,0.271528602,0.00719495397,21.5,1.39999998
1,0.79115212,-0.0594486743,0.278555453,0.00920185633,21.6000004,1.39999998
1,0.838657677,-0.107368045,0.329325259,0.0146680055,21.7000008,1.39999998
1,0.657577991,-0.0786205456,0.277871132,0.0327237584,21.7999992,1.39999998
1,0.8689816,-0.236851782,0.319614321,0.0430855788,21.8999996,1.39999998
4,0.157520697,0,0,0.0869519338,22,1.39999998
1,0.863167286,-0.0467606001,0.27665621,0.000741039636,21,1.5
1,0.855551422,-0.0342740938,0.28395623,0.00143882108,21.1000004,1.5
1,0.858634531,-0.0276715215,0.258709788,0.00208172551,21.2000008,1.5
1,0.832909226,-0.0357393213,0.278513342,0.00268956623,21.2999992,1.5
1,0.830870092,-0.0365979709,0.303391248,0.0025391269,21.3999996,1.5
1,0.803121865,-0.058938086,0.2621378,0.00377494143,21.5,1.5
1,0.826616645,-0.0479340702,0.295078456,0.00703246798,21.6000004,1.5
1,0.737915814,-0.0853556916,0.32129097,0.011986779,21.7000008,1.5
1,0.897498965,-0.054172717,0.305229187,0.030973522,21.7999992,1.5
1,0.524999082,-0.1240834,0.315857619,0.0430143401,21.8999996,1.5
4,1.30204785,0,0,0.280983448,22,1.5
1,0.850164294,-0.0345674865,0.298821211,0.00127851916,21,1.60000002
1,0.836224854,-0.0312464535,0.264241189,0.00241676951,21.1000004,1.60000002
1,0.814352095,-0.0124278972,0.280154377,0.00301544648,21.2000008,1.60000002
1,0.811256111,-0.0255669374,0.275213182,0.0039854194,21.2999992,1.60000002
1,0.785134017,-0.0232286528,0.272427708,0.00391770247,21.3999996,1.60000002
1,0.79273814,-0.0499924831,0.304545313,0.00562632224,21.5,1.60000002
1,0.730738878,-0.0272811558,0.307903379,0.00967574771,21.6000004,1.60000002
1,0.803168356,-0.0930236429,0.293219656,0.0145747615,21.7000008,1.60000002
1,0.608510196,-0.0261120442,0.292046458,0.0285016093,21.7999992,1.60000002
1,0.849344254,-0.0316478275,0.351160765,0.040328227,21.8999996,1.60000002
4,0.257752359,0,0,0.0752893761,22,1.60000002
1,0.835353613,-0.0120648891,0.318805665,0.00142669969,21,1.70000005
1,0.811671317,-0.00307981763,0.243091807,0.0025998929,21.1000004,1.70000005
1,0.794403732,0.00100003474,0.281697571,0.00204050587,21.2000008,1.70000005
1,0.776438713,-0.013129876,0.276784092,0.00142177811,21.2999992,1.70000005
1,0.78293407,-0.0119587146,0.274996251,0.00218183431,21.3999996,1.70000005
1,0.746649563,-0.0285166055,0.306451231,0.00275759934,21.5,1.70000005
1,0.788363755,-0.0348884463,0.313980818,0.00805636588,21.6000004,1.70000005
1,0.716472149,-0.0654422939,0.269058555,0.0105104381,21.7000008,1.70000005
1,0.868337929,-0.0113489404,0.318801492,0.0296650268,21.7999992,1.70000005
1,0.713251054,-0.140965745,0.257130504,0.0411496684,21.8999996,1.70000005
4,1.32761002,0,0,0.278476834,22,1.70000005
1,0.822585523,0.0125726592,0.334542692,0.0014498448,21,1.79999995
1,0.806760132,0.0224667583,0.250105888,0.00281821121,21.1000004,1.79999995
1,0.778700411,0.0123036047,0.261456281,0.00201296969,21.2000008,1.79999995
1,0.780733824,-0.0048887399,0.286664337,0.00265243487,21.2999992,1.79999995
1,0.74978292,0.0021685434,0.300247073,0.00440502353,21.3999996,1.79999995
1,0.767520547,-0.0282259639,0.288400263,0.00589235267,21.5,1.79999995
1,0.713340521,-0.0226567853,0.287334889,0.00811618939,21.6000004,1.79999995
1,0.774038017,-0.050452482,0.334782302,0.00982626341,21.7000008,1.79999995
1,0.607908189,-0.047902301,0.303546488,0.0262271538,21.7999992,1.79999995
1,0.842114866,-0.128997475,0.302786261,0.0392396115,21.8999996,1.79999995
4,0.183317989,0,0,0.0873397216,22,1.79999995
1,0.816947699,0.0309976544,0.342282504,0.00115191378,21,1.89999998
1,0.804222405,0.040438313,0.271456331,0.00253363629,21.1000004,1.89999998
1,0.803073049,0.0214904938,0.27732411,0.00191344274,21.2000008,1.89999998
1,0.777929366,0.0167875383,0.2713269,0.00211409945,21.2999992,1.89999998
1,0.775052249,0.0049301316,0.303241611,0.00231271866,21.3999996,1.89999998
1,0.754927814,-0.0182778277,0.29207775,0.00320924306,21.5,1.89999998
1,0.785670519,-0.00755046681,0.306799293,0.00818737317,21.6000004,1.89999998
1,0.711095691,-0.0524526983,0.313851923,0.0111587774,21.7000008,1.89999998
1,0.867004991,-0.0430101082,0.321092099,0.0294303857,21.7999992,1.89999998
1,0.621235192,-0.112296835,0.282110065,0.0421354733,21.8999996,1.89999998
4,1.31926858,0,0,0.282206386,22,1.89999998
1,0.816725194,0.0470157973,0.343737185,0.000987532199,21,2
1,0.814535499,0.0491061695,0.280232251,0.00274440972,21.1000004,2
1,0.795323551,0.0348210819,0.278334618,0.00389867043,21.2000008,2
1,0.795510173,0.032664746,0.278529048,0.00513336901,21.2999992,2
1,0.766617656,0.0119554847,0.291199595,0.00398735376,21.3999996,2
1,0.778231978,-0.00533280661,0.307461739,0.00287374412,21.5,2
1,0.717032433,-0.00550646428,0.325024575,0.00857613236,21.6000004,2
1,0.7922737,-0.0408553965,0.308236808,0.0126664797,21.7000008,2
1,0.614841938,-0.0303896833,0.282802373,0.029915832,21.7999992,2
1,0.849881768,-0.102115147,0.390567273,0.0451560616,21.8999996,2
4,0.166252613,0,0,0.0932453051,22,2
1,0.821459174,0.0616664924,0.339572251,0.001027363,21,2.0999999
1,0.811920762,0.0546618737,0.261550397,0.0021429297,21.1000004,2.0999999
1,0.808574021,0.048930455,0.271276504,0.00229144981,21.2000008,2.0999999
1,0.785261273,0.0375412703,0.298872143,0.00201505586,21.2999992,2.0999999
1,0.796059549,0.0195757411,0.301277041,0.00249468256,21.3999996,2.0999999
1,0.771791697,0.0132103767,0.286771297,0.00309020025,21.5,2.0999999
1,0.798457742,-0.0124535039,0.334013611,0.00696948636,21.6000004,2.0999999
1,0.737329185,-0.0386906639,0.315547794,0.0113177449,21.7000008,2.0999999
1,0.891563714,0.0105900206,0.320489824,0.0332733355,21.7999992,2.0999999
1,0.596233308,-0.129730687,0.328417957,0.0477941632,21.8999996,2.0999999
4,1.327281,0,0,0.287670135,22,2.0999999
1,0.832468808,0.0749011114,0.329177916,0.00121228513,21,2.20000005
1,0.822443306,0.0746682286,0.257519722,0.00292748353,21.1000004,2.20000005
1,0.799992085,0.0600145496,0.273078859,0.00248876936,21.2000008,2.20000005
1,0.808426499,0.0485471301,0.305327266,0.00345365424,21.2999992,2.20000005
1,0.785068989,0.0204829872,0.305594116,0.00601066742,21.3999996,2.20000005
1,0.80436331,0.0266456548,0.306605995,0.00865350012,21.5,2.20000005
1,0.748025656,-0.0050123292,0.307622135,0.0104928128,21.6000004,2.20000005
1,0.810103774,-0.0398027897,0.347164005,0.0111025143,21.7000008,2.20000005
1,0.632488966,0.00556261186,0.328992605,0.0294378623,21.7999992,2.20000005
1,0.874614894,-0.0225810315,0.321995616,0.0418052971,21.8999996,2.20000005
4,0.2018006,0,0,0.0981336609,22,2.20000005
1,0.852924943,0.0891957283,0.310423583,0.00108254422,21,2.29999995
1,0.837569773,0.085465081,0.276038766,0.00321450969,21.1000004,2.29999995
1,0.837085783,0.0586443432,0.31021288,0.0019706923,21.2000008,2.29999995
1,0.827453554,0.0484907962,0.277984381,0.00224724435,21.2999992,2.29999995
1,0.839532673,0.0317193195,0.296422213,0.00194771402,21.3999996,2.29999995
1,0.805732787,0.0167416912,0.345360488,0.00326757762,21.5,2.29999995
1,0.864690006,0.0102800326,0.32183376,0.00980840623,21.6000004,2.29999995
1,0.780574262,-0.0109978644,0.289919049,0.010106815,21.7000008,2.29999995
1,0.931343496,-0.0495538786,0.379639894,0.0300417673,21.7999992,2.29999995
1,0.815231323,-0.0682517588,0.247075751,0.0431975201,21.8999996,2.29999995
4,1.41940105,0,0,0.30253613,22,2.29999995
1,0.876814067,0.0980156437,0.288537204,0.0011305298,21,2.4000001
1,0.878033221,0.100616589,0.30551064,0.00337570743,21.1000004,2.4000001
1,0.873768508,0.0581870712,0.306385547,0.00400499534,21.2000008,2.4000001
1,0.882547498,0.0589360893,0.296115011,0.00578519329,21.2999992,2.4000001
1,0.859889269,0.0379611924,0.302682817,0.00522230892,21.3999996,2.4000001
1,0.873022854,0.0306038521,0.334050566,0.00697102025,21.5,2.4000001
1,0.808285296,0.00433609495,0.332829744,0.0138029661,21.6000004,2.4000001
1,0.877822101,0.0290530492,0.351331025,0.0218461547,21.7000008,2.4000001
1,0.655748904,-0.0273963362,0.335731804,0.0382780991,21.7999992,2.4000001
1,0.902608871,-0.184603766,0.399461716,0.0447431728,21.8999996,2.4000001
4,0.204682782,0,0,0.0949264616,22,2.4000001
1,0.900437832,0.0937146321,0.267075956,0.00134989945,21,2.5
1,0.908195913,0.0810247585,0.318670124,0.0021372519,21.1000004,2.5
1,0.930083752,0.0598016791,0.28097108,0.00262336852,21.2000008,2.5
1,0.910657585,0.0593332238,0.323206216,0.00372228445,21.2999992,2.5
1,0.92302829,0.0411622599,0.334667325,0.00301009137,21.3999996,2.5
1,0.896843135,0.0445389263,0.277085006,0.00432557799,21.5,2.5
1,0.920383215,0.0276278201,0.34768939,0.00635880651,21.6000004,2.5
1,0.813381314,0.021076126,0.388304919,0.0148838433,21.7000008,2.5
1,0.989215732,0.0253062099,0.34938854,0.0371292904,21.7999992,2.5
1,0.438047081,-0.00843722653,0.435023665,0.0624179617,21.8999996,2.5
4,1.36243296,0,0,0.299088269,22,2.5
1,0.920021355,0.0821033865,0.248921603,0.00149254152,21,2.5999999
1,0.933248281,0.0629008934,0.323010176,0.00249923044,21.1000004,2.5999999
1,0.945809364,0.0577284247,0.289871812,0.00380860223,21.2000008,2.5999999
1,0.95203346,0.0637362152,0.320265114,0.00601739809,21.2999992,2.5999999
1,0.936293542,0.0388368852,0.319963872,0.00741130533,21.3999996,2.5999999
1,0.953152955,0.0634999573,0.311207712,0.0111111598,21.5,2.5999999
1,0.882328689,0.047919672,0.322431296,0.013092055,21.6000004,2.5999999
1,0.933475494,0.0344267301,0.3864384,0.0205477476,21.7000008,2.5999999
1,0.712576568,0.0657795221,0.345083803,0.0427678786,21.7999992,2.5999999
1,0.934109569,0.239876956,0.37155056,0.0477166362,21.8999996,2.5999999
4,0.181943566,0,0,0.101116613,22,2.5999999
1,0.93167001,0.0654383376,0.239422888,0.00121155777,21,2.70000005
1,0.94215405,0.0487725474,0.313873917,0.00243847445,21.1000004,2.70000005
1,0.958599508,0.0507309735,0.329970568,0.00278674648,21.2000008,2.70000005
1,0.95699954,0.0621079169,0.290419489,0.00150555035,21.2999992,2.70000005
1,0.9765715,0.0523271076,0.278510302,0.00295598502,21.3999996,2.70000005
1,0.929607391,0.0733969957,0.354332089,0.00335078989,21.5,2.70000005
1,0.989146888,0.0591938309,0.33100155,0.00952141732,21.6000004,2.70000005
1,0.905215144,0.0883295164,0.264687508,0.00849729311,21.7000008,2.70000005
1,1.03584611,0.069338508,0.394273132,0.0318782143,21.7999992,2.70000005
1,0.971692741,0.140851498,0.220822394,0.0446477085,21.8999996,2.70000005
4,1.51776099,0,0,0.322308183,22,2.70000005
1,0.932044089,0.0467360392,0.234735906,0.000888536917,21,2.79999995
1,0.942102194,0.0301239509,0.302775413,0.0025376468,21.1000004,2.79999995
1,0.951572955,0.0398414358,0.303348303,0.00297223357,21.2000008,2.79999995
1,0.956995666,0.054311391,0.293771982,0.00432688883,21.2999992,2.79999995
1,0.951987863,0.0598043986,0.271473289,0.00689129205,21.3999996,2.79999995
1,0.954346538,0.081030421,0.330717653,0.0130551746,21.5,2.79999995
1,0.895367861,0.0653949603,0.310958624,0.0161090717,21.6000004,2.79999995
1,0.944780946,0.139351428,0.316086769,0.0210579764,21.7000008,2.79999995
1,0.727944374,0.0344144106,0.366063118,0.0354349948,21.7999992,2.79999995
1,0.969514191,0.00465497747,0.332443893,0.0449287854,21.8999996,2.79999995
4,0.400240868,0,0,0.0858603194,22,2.79999995
1,0.917130828,0.0289320052,0.232466131,0.000977318268,21,2.9000001
1,0.926987886,0.0245227963,0.285352468,0.00223830622,21.1000004,2.9000001
1,0.944245338,0.0385945775,0.247007281,0.00241179718,21.2000008,2.9000001
1,0.933839321,0.0563697852,0.299641639,0.00329997437,21.2999992,2.9000001
1,0.952225089,0.0670057163,0.29395619,0.00343343988,21.3999996,2.9000001
1,0.922995329,0.0946965441,0.256982177,0.00262311124,21.5,2.9000001
1,0.945766926,0.0855898783,0.30105114,0.00449087843,21.6000004,2.9000001
1,0.859648407,0.156651407,0.335452974,0.0117924623,21.7000008,2.9000001
1,0.997240067,0.0529076606,0.346650273,0.033592362,21.7999992,2.9000001
1,0.522660553,0.214655355,0.403978378,0.0567222536,21.8999996,2.9000001
4,1.37865853,0,0,0.303819954,22,2.9000001
1,0.885054886,0.0145257693,0.233614266,0.00122817536,21,3
1,0.897072434,-0.000486171019,0.268389344,0.00423538359,21.1000004,3
1,0.906507373,0.0365524702,0.246935129,0.00407458749,21.2000008,3
1,0.909514725,0.0366243646,0.269491315,0.00675160997,21.2999992,3
1,0.901543677,0.0765403286,0.26058206,0.00455541816,21.3999996,3
1,0.903665483,0.102798648,0.254803509,0.00493460288,21.5,3
1,0.860080004,0.0950594991,0.274951816,0.0107688047,21.6000004,3
1,0.897742391,0.166941285,0.328312904,0.0207768213,21.7000008,3
1,0.716760814,0.139118135,0.26030457,0.0394410826,21.7999992,3
1,0.899380565,0.360384226,0.393225402,0.0518739372,21.8999996,3
4,-0.0192284379,0,0,0.114365138,22,3
1,0.82891345,0.00815676805,0.237912327,0.00148911308,21,3.0999999
1,0.835505128,-0.0091648018,0.251536399,0.00497022364,21.1000004,3.0999999
1,0.850821614,0.0380908661,0.263222456,0.00180270325,21.2000008,3.0999999
1,0.846375823,0.0494888574,0.215519175,0.00514646946,21.2999992,3.0999999
1,0.85145998,0.0764902085,0.220656782,0.00124921987,21.3999996,3.0999999
1,0.843042791,0.119464263,0.264139771,0.00159311283,21.5,3.0999999
1,0.885245621,0.102153808,0.244760111,0.00694237882,21.6000004,3.0999999
1,0.800096154,0.214095175,0.25855431,0.00555006927,21.7000008,3.0999999
1,0.928735018,0.153952047,0.274206847,0.0192370191,21.7999992,3.0999999
1,0.786798656,0.434976757,0.202847436,0.0327759758,21.8999996,3.0999999
4,1.33949268,0,0,0.276404917,22,3.0999999
1,0.759776592,0.00634082872,0.246771812,0.00205938751,21,3.20000005
1,0.759489357,-0.0247607026,0.221393675,0.00606988231,21.1000004,3.20000005
1,0.755717278,0.0271336809,0.208556607,0.00197860529,21.2000008,3.20000005
1,0.770551622,0.0440972596,0.200546488,0.00557634979,21.2999992,3.20000005
1,0.7659989,0.0724189803,0.226555496,0.00337898871,21.3999996,3.20000005
1,0.776198447,0.0885396674,0.234399036,0.00852990896,21.5,3.20000005
1,0.761358619,0.136330903,0.186859459,0.00788524933,21.6000004,3.20000005
1,0.789419591,0.19803907,0.236695468,0.00994112529,21.7000008,3.20000005
1,0.688252151,0.138381511,0.250874043,0.0208842028,21.7999992,3.20000005
1,0.879873574,0.353162885,0.199835479,0.0388702527,21.8999996,3.20000005
4,0.33830595,0,0,0.0906061828,22,3.20000005
1,0.686747193,0.00878449809,0.264914304,0.00179569377,21,3.29999995
1,0.680277407,-0.0016670553,0.172078684,0.00483201537,21.1000004,3.29999995
1,0.672100842,0.0171880163,0.180824563,0.00113173015,21.2000008,3.29999995
1,0.682305872,0.0449491739,0.207170621,0.00581225753,21.2999992,3.29999995
1,0.704393744,0.0687398165,0.199628711,0.00181693491,21.3999996,3.29999995
1,0.696521521,0.0967864022,0.192267135,0.00566945085,21.5,3.29999995
