geometry,ux,uy,p,knudsen,metrik,x,y,z
1.00000000e+00,8.27647924e-01,-9.68786255e-02,1.87927946e-01,1.92426033e-02,4.47375151e+00,2.17999992e+01,1.20000005e+00,0.00000000e+00
1.00000000e+00,6.51648521e-01,-2.78480470e-01,1.65019393e-01,3.11800782e-02,5.17007206e+00,2.18999996e+01,1.20000005e+00,0.00000000e+00
4.00000000e+00,1.17169857e+00,0.00000000e+00,0.00000000e+00,2.28858382e-01,8.04583074e+00,2.20000000e+01,1.20000005e+00,0.00000000e+00
3.00000000e+00,8.66151094e-01,0.00000000e+00,5.98780096e-01,7.64817744e-02,6.46456351e+00,0.00000000e+00,1.29999995e+00,0.00000000e+00
1.00000000e+00,8.65161538e-01,-2.07903385e-02,5.99196196e-01,7.55599583e-04,-1.96786766e-01,1.00000001e-01,1.29999995e+00,0.00000000e+00
1.00000000e+00,8.63289773e-01,-3.63239646e-02,6.01111889e-01,7.02392776e-04,-3.02130666e-01,2.00000003e-01,1.29999995e+00,0.00000000e+00
1.00000000e+00,8.60929072e-01,-5.25447913e-02,6.04077637e-01,6.59417186e-04,-3.93217184e-01,3.00000012e-01,1.29999995e+00,0.00000000e+00
1.00000000e+00,8.58147860e-01,-6.99561760e-02,6.08127177e-01,5.37464453e-04,-6.88239331e-01,4.00000006e-01,1.29999995e+00,0.00000000e+00
1.00000000e+00,8.55212212e-01,-8.93113092e-02,6.12215102e-01,3.98789125e-04,-1.11878260e+00,5.00000000e-01,1.29999995e+00,0.00000000e+00
1.00000000e+00,8.52214456e-01,-1.11060902e-01,6.16699696e-01,1.73399778e-04,-2.32030662e+00,6.00000024e-01,1.29999995e+00,0.00000000e+00
1.00000000e+00,8.49614024e-01,-1.35869652e-01,6.21399224e-01,2.53721897e-04,-1.77116064e+00,6.99999988e-01,1.29999995e+00,0.00000000e+00
1.00000000e+00,8.48009408e-01,-1.64477468e-01,6.24850929e-01,5.21875045e-04,-7.30704256e-01,8.00000012e-01,1.29999995e+00,0.00000000e+00
1.00000000e+00,8.48302603e-01,-1.97763458e-01,6.26525044e-01,9.38185083e-04,1.15463890e-01,8.99999976e-01,1.29999995e+00,0.00000000e+00
1.00000000e+00,1.07474864e+00,9.79117677e-02,2.65296549e-01,1.50915305e-03,8.01258547e-01,8.69999981e+00,1.29999995e+00,0.00000000e+00
1.00000000e+00,1.10657477e+00,1.37506381e-01,2.52121121e-01,1.51193421e-03,8.03914789e-01,8.80000019e+00,1.29999995e+00,0.00000000e+00
1.00000000e+00,1.12711680e+00,1.70550883e-01,2.45905668e-01,1.39740866e-03,6.90273410e-01,8.89999962e+00,1.29999995e+00,0.00000000e+00
1.00000000e+00,1.13595867e+00,1.94781616e-01,2.39692271e-01,1.19556685e-03,4.65214217e-01,9.00000000e+00,1.29999995e+00,0.00000000e+00
1.00000000e+00,1.13337028e+00,2.09166557e-01,2.33477220e-01,1.49257609e-03,7.85323904e-01,9.10000038e+00,1.29999995e+00,0.00000000e+00
1.00000000e+00,1.12050748e+00,2.13234916e-01,2.28212968e-01,1.86273153e-03,1.10493918e+00,9.19999981e+00,1.29999995e+00,0.00000000e+00
1.00000000e+00,1.09932828e+00,2.07819730e-01,2.23451152e-01,2.09310465e-03,1.27316386e+00,9.30000019e+00,1.29999995e+00,0.00000000e+00
1.00000000e+00,1.07219291e+00,1.93854064e-01,2.18724549e-01,2.20056623e-03,1.34539422e+00,9.39999962e+00,1.29999995e+00,0.00000000e+00
1.00000000e+00,1.04119253e+00,1.73313677e-01,2.15630308e-01,2.21198844e-03,1.35286327e+00,9.50000000e+00,1.29999995e+00,0.00000000e+00
1.00000000e+00,1.00816464e+00,1.47755086e-01,2.13829026e-01,2.16204859e-03,1.31991837e+00,9.60000038e+00,1.29999995e+00,0.00000000e+00
1.00000000e+00,9.74596322e-01,1.18859842e-01,2.12073833e-01,2.07401067e-03,1.25994274e+00,9.69999981e+00,1.29999995e+00,0.00000000e+00
1.00000000e+00,9.41641569e-01,8.84447470e-02,2.11491004e-01,1.95587776e-03,1.17533563e+00,9.80000019e+00,1.29999995e+00,0.00000000e+00
1.00000000e+00,9.10159707e-01,5.81141114e-02,2.12573946e-01,1.83746614e-03,1.08523709e+00,9.89999962e+00,1.29999995e+00,0.00000000e+00
1.00000000e+00,8.80669594e-01,2.92587951e-02,2.13979349e-01,1.73554721e-03,1.00291003e+00,1.00000000e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,8.53450537e-01,3.48128704e-03,2.15531483e-01,1.65334309e-03,9.32905556e-01,1.01000004e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,8.28742027e-01,-1.75206736e-02,2.17885032e-01,1.60320872e-03,8.88481679e-01,1.01999998e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,8.06647837e-01,-3.18110101e-02,2.20312297e-01,1.61918218e-03,9.02784738e-01,1.03000002e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,7.87005007e-01,-3.72940823e-02,2.21780568e-01,1.70437887e-03,9.76765492e-01,1.03999996e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,7.69339502e-01,-3.26768160e-02,2.22380430e-01,1.82639319e-03,1.07651680e+00,1.05000000e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,7.52843201e-01,-1.87576897e-02,2.22144216e-01,1.91536418e-03,1.14513815e+00,1.06000004e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,7.36594558e-01,1.19255960e-03,2.20398083e-01,1.89854519e-03,1.13241376e+00,1.06999998e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,7.20080793e-01,2.24540588e-02,2.17077732e-01,1.72960968e-03,9.97965923e-01,1.08000002e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,7.03509927e-01,4.05153930e-02,2.12936834e-01,1.42742030e-03,7.20929616e-01,1.08999996e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,6.87624037e-01,5.23191355e-02,2.08371431e-01,1.04741962e-03,2.74358952e-01,1.10000000e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,6.73385143e-01,5.65398857e-02,2.03428760e-01,6.46118599e-04,-4.22609669e-01,1.11000004e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,6.61808491e-01,5.31835258e-02,1.98604092e-01,4.31048335e-04,-1.00655902e+00,1.11999998e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,6.53819680e-01,4.30742502e-02,1.94507137e-01,5.02244744e-04,-7.86018111e-01,1.13000002e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,6.50086880e-01,2.75490135e-02,1.91268951e-01,4.74276341e-04,-8.68680770e-01,1.13999996e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,6.50971532e-01,8.25642422e-03,1.88924953e-01,5.76305669e-04,-5.87574462e-01,1.15000000e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,6.56548679e-01,-1.30140381e-02,1.87738851e-01,7.03391794e-04,-3.00080169e-01,1.16000004e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,6.66579247e-01,-3.44728380e-02,1.87763795e-01,7.47480779e-04,-2.12372191e-01,1.16999998e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,6.80501878e-01,-5.44661991e-02,1.88685879e-01,7.15182163e-04,-2.76097918e-01,1.18000002e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,6.97527409e-01,-7.16323927e-02,1.90227076e-01,6.75364514e-04,-3.58742296e-01,1.18999996e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,7.16752291e-01,-8.50214213e-02,1.92211851e-01,8.95417819e-04,4.81523563e-02,1.20000000e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,7.37239420e-01,-9.41359028e-02,1.94306687e-01,1.10809796e-03,3.55604849e-01,1.21000004e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,7.58123040e-01,-9.89200696e-02,1.96129680e-01,1.26215827e-03,5.43412255e-01,1.21999998e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,7.78733790e-01,-9.96938646e-02,1.97513044e-01,1.35222112e-03,6.42850511e-01,1.23000002e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,7.98668742e-01,-9.70343202e-02,1.98405728e-01,1.38116337e-03,6.73403399e-01,1.23999996e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,8.17793965e-01,-9.16169062e-02,1.98716745e-01,1.36067381e-03,6.51840674e-01,1.25000000e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,8.36221337e-01,-8.40852559e-02,1.98427111e-01,1.30781950e-03,5.94682867e-01,1.26000004e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,8.54246914e-01,-7.49469921e-02,1.97655201e-01,1.24438840e-03,5.22956279e-01,1.26999998e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,8.72235119e-01,-6.45204410e-02,1.96501285e-01,1.19026203e-03,4.58798635e-01,1.28000002e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,8.90472770e-01,-5.29216751e-02,1.94995970e-01,1.16319116e-03,4.25607635e-01,1.28999996e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,9.09043789e-01,-4.01328057e-02,1.93198502e-01,1.17243512e-03,4.37027512e-01,1.30000000e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,9.27725792e-01,-2.60986295e-02,1.91190362e-01,1.22042408e-03,4.94901970e-01,1.31000004e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,9.45927978e-01,-1.08630238e-02,1.88988179e-01,1.29695213e-03,5.82644658e-01,1.31999998e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,9.62701857e-01,5.31590264e-03,1.86590418e-01,1.38594199e-03,6.78386290e-01,1.33000002e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,9.76857066e-01,2.18668636e-02,1.84033290e-01,1.46320229e-03,7.56648664e-01,1.33999996e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,9.87147212e-01,3.79180275e-02,1.81353062e-01,1.50832359e-03,8.00465396e-01,1.35000000e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,9.92498696e-01,5.23816049e-02,1.78554490e-01,1.50267687e-03,7.95054230e-01,1.36000004e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,9.92225826e-01,6.41427562e-02,1.75665617e-01,1.66611350e-03,9.44006108e-01,1.36999998e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,9.86190498e-01,7.22443685e-02,1.72733203e-01,1.94439746e-03,1.16684258e+00,1.38000002e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,9.74832833e-01,7.60824457e-02,1.69809535e-01,2.13928823e-03,1.30465030e+00,1.38999996e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,9.59091544e-01,7.54830018e-02,1.66957870e-01,2.23309337e-03,1.36656300e+00,1.40000000e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,9.40237641e-01,7.07306638e-02,1.64270222e-01,2.23781448e-03,1.36960986e+00,1.41000004e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,9.19692218e-01,6.24822415e-02,1.61827594e-01,2.15865020e-03,1.31764890e+00,1.41999998e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,8.98844779e-01,5.17024621e-02,1.59709334e-01,2.02558585e-03,1.22585866e+00,1.43000002e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,8.78939211e-01,3.95346470e-02,1.57970279e-01,1.84943574e-03,1.09460459e+00,1.43999996e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,8.60995054e-01,2.72454917e-02,1.56626746e-01,1.66322466e-03,9.41502472e-01,1.45000000e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,8.45768154e-01,1.60979461e-02,1.55637980e-01,1.47330447e-03,7.66575024e-01,1.46000004e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,8.33700478e-01,7.27974949e-03,1.54937118e-01,1.30969379e-03,5.96748968e-01,1.46999998e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,8.24898064e-01,1.71418884e-03,1.54398546e-01,1.16906117e-03,4.32869844e-01,1.48000002e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,8.19093227e-01,-5.14353305e-05,1.53880090e-01,1.07487722e-03,3.11691295e-01,1.48999996e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,8.15673828e-01,1.95842795e-03,1.53245717e-01,1.00719091e-03,2.17856584e-01,1.50000000e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,8.13761473e-01,7.15476694e-03,1.52394176e-01,9.77480202e-04,1.74658810e-01,1.51000004e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,8.12385976e-01,1.44133503e-02,1.51237205e-01,9.51200258e-04,1.35340434e-01,1.51999998e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,8.10650468e-01,2.23786533e-02,1.49766222e-01,9.39362508e-04,1.17273341e-01,1.53000002e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,8.07919800e-01,2.96757426e-02,1.47994503e-01,9.04138258e-04,6.21347296e-02,1.53999996e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,8.03889334e-01,3.52419727e-02,1.45968243e-01,8.69822921e-04,6.31305404e-03,1.55000000e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,7.98596442e-01,3.83566022e-02,1.43759817e-01,8.03332427e-04,-1.08411560e-01,1.56000004e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,7.92331100e-01,3.87255736e-02,1.41482010e-01,7.39041017e-04,-2.28754235e-01,1.56999998e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,7.85587132e-01,3.62668484e-02,1.39186844e-01,6.39151782e-04,-4.38250098e-01,1.58000002e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,7.78930008e-01,3.11333574e-02,1.36997893e-01,5.50140103e-04,-6.54609599e-01,1.58999996e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,7.72953153e-01,2.35215984e-02,1.35056511e-01,4.29286476e-04,-1.01246795e+00,1.60000000e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,7.68210351e-01,1.38084795e-02,1.33452922e-01,3.31873249e-04,-1.38377633e+00,1.61000004e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,7.65206873e-01,2.40778504e-03,1.32235840e-01,2.12750732e-04,-2.02524457e+00,1.62000008e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,7.64283359e-01,-1.00305555e-02,1.31593943e-01,1.52088105e-04,-2.50950135e+00,1.62999992e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,7.65658438e-01,-2.28375066e-02,1.31546274e-01,2.44159892e-04,-1.82658245e+00,1.63999996e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,7.69374788e-01,-3.51614580e-02,1.31988049e-01,3.80192272e-04,-1.18767946e+00,1.65000000e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,7.75306940e-01,-4.62820344e-02,1.32913947e-01,5.17354521e-04,-7.43255435e-01,1.66000004e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,7.83114910e-01,-5.54394536e-02,1.34360448e-01,6.79089513e-04,-3.50806919e-01,1.67000008e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,7.92414665e-01,-6.22082502e-02,1.35966018e-01,8.10991041e-04,-9.47226948e-02,1.67999992e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,8.02716315e-01,-6.62352741e-02,1.37567654e-01,9.47404478e-04,1.29571819e-01,1.68999996e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,8.13523293e-01,-6.76077083e-02,1.39261425e-01,1.02950062e-03,2.49464123e-01,1.70000000e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,8.24382961e-01,-6.64444491e-02,1.40859008e-01,1.10440154e-03,3.50784228e-01,1.71000004e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,8.35053086e-01,-6.32439628e-02,1.41929999e-01,1.11486728e-03,3.64391394e-01,1.72000008e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,8.45297277e-01,-5.83567210e-02,1.42829865e-01,1.13381457e-03,3.88704137e-01,1.72999992e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,8.55057001e-01,-5.23992926e-02,1.43688470e-01,1.09418458e-03,3.37375556e-01,1.73999996e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,8.64389777e-01,-4.56168391e-02,1.44034877e-01,1.08588743e-03,3.26393975e-01,1.75000000e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,8.73441160e-01,-3.84558998e-02,1.43917337e-01,1.03646878e-03,2.59196079e-01,1.76000004e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,8.82166445e-01,-3.09270918e-02,1.44122869e-01,1.04732695e-03,2.74231310e-01,1.77000008e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,8.90654743e-01,-2.33080219e-02,1.44076675e-01,1.01204973e-03,2.24799608e-01,1.77999992e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,8.98832619e-01,-1.53854005e-02,1.43366486e-01,1.05498894e-03,2.84747298e-01,1.78999996e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,9.06477213e-01,-7.44744157e-03,1.42863914e-01,1.04442006e-03,2.70221495e-01,1.80000000e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,9.13170218e-01,6.46400964e-04,1.42806739e-01,1.10637245e-03,3.53356563e-01,1.81000004e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,9.18725014e-01,8.47615767e-03,1.41802102e-01,1.08217704e-03,3.21455962e-01,1.82000008e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,9.22657192e-01,1.61052160e-02,1.40630916e-01,1.14478823e-03,4.02600164e-01,1.82999992e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,9.24612045e-01,2.27871612e-02,1.40324444e-01,1.09363277e-03,3.36647806e-01,1.83999996e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,9.24381495e-01,2.85863578e-02,1.39656648e-01,1.23984134e-03,5.17674934e-01,1.85000000e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,9.22114015e-01,3.28354351e-02,1.37829095e-01,1.19455019e-03,4.63986894e-01,1.86000004e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,9.17676210e-01,3.56903858e-02,1.37162849e-01,1.43731141e-03,7.30892094e-01,1.87000008e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,9.11476374e-01,3.65038253e-02,1.37048483e-01,1.28923380e-03,5.74033338e-01,1.87999992e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,9.03982401e-01,3.60296667e-02,1.35543928e-01,1.47763465e-03,7.70809025e-01,1.88999996e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,8.95760059e-01,3.37610655e-02,1.34100810e-01,1.24544499e-03,5.24180723e-01,1.90000000e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,8.86979878e-01,3.05625983e-02,1.34809464e-01,1.42372504e-03,7.17189975e-01,1.91000004e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,8.78469527e-01,2.61546224e-02,1.34417102e-01,1.08094560e-03,3.19813341e-01,1.92000008e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,8.70519876e-01,2.19371188e-02,1.32794425e-01,1.29573501e-03,5.81290128e-01,1.92999992e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,8.63351882e-01,1.70250703e-02,1.33292168e-01,9.03290114e-04,6.07807474e-02,1.93999996e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,8.56864810e-01,1.30479112e-02,1.34989202e-01,1.18020084e-03,4.46551810e-01,1.95000000e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,8.51664484e-01,9.11419466e-03,1.33617565e-01,7.28856889e-04,-2.48773104e-01,1.96000004e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,8.47104371e-01,6.84113149e-03,1.33333653e-01,1.14126061e-03,3.98147696e-01,1.97000008e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,8.43033433e-01,4.03198227e-03,1.35999769e-01,6.19934232e-04,-4.82293504e-01,1.97999992e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,8.39216888e-01,3.39305424e-03,1.36592910e-01,1.16611575e-03,4.29230419e-01,1.98999996e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,8.35800946e-01,1.66105467e-03,1.34580553e-01,6.15675934e-04,-4.92237497e-01,2.00000000e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,8.31594288e-01,1.69224280e-03,1.37198433e-01,1.23602583e-03,5.13228310e-01,2.01000004e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,8.27165008e-01,-8.79322703e-04,1.39834374e-01,6.11414842e-04,-5.02257099e-01,2.02000008e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,8.22381973e-01,-1.05062954e-03,1.38015315e-01,1.35124323e-03,6.41806817e-01,2.02999992e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,8.16965044e-01,-5.69836982e-03,1.38481975e-01,5.67852054e-04,-6.08893569e-01,2.03999996e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,8.10931385e-01,-7.08099175e-03,1.43224776e-01,1.48251397e-03,7.75565118e-01,2.05000000e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,8.04949701e-01,-1.53123103e-02,1.43456519e-01,8.45237577e-04,-3.50517658e-02,2.06000004e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,7.98899889e-01,-1.80644952e-02,1.42363846e-01,1.60729582e-03,8.92154905e-01,2.07000008e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,7.92578578e-01,-2.96967328e-02,1.47012621e-01,1.17666333e-03,4.42221008e-01,2.07999992e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,7.86624670e-01,-3.41586508e-02,1.51859805e-01,1.87322311e-03,1.11304216e+00,2.08999996e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,7.81187177e-01,-4.95655611e-02,1.50262833e-01,1.62972766e-03,9.12150321e-01,2.10000000e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,7.76182175e-01,-5.65682128e-02,1.54630825e-01,1.83308322e-03,1.08179171e+00,2.11000004e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,7.71013618e-01,-7.07914680e-02,1.60800725e-01,1.90858834e-03,1.14002539e+00,2.12000008e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,7.68592834e-01,-8.43844414e-02,1.67320997e-01,2.17630225e-03,1.32939836e+00,2.12999992e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,7.57564843e-01,-9.27105024e-02,1.66074917e-01,3.01135797e-03,1.79793364e+00,2.13999996e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,7.65432119e-01,-1.19297385e-01,1.77265868e-01,4.48935805e-03,2.37402859e+00,2.15000000e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,7.29932725e-01,-1.06881827e-01,1.81303471e-01,6.92141801e-03,2.99858706e+00,2.16000004e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,7.74062335e-01,-1.61359400e-01,1.96034208e-01,1.12505648e-02,3.69944495e+00,2.17000008e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,6.40566349e-01,-1.07719198e-01,1.81985274e-01,2.25337557e-02,4.70153531e+00,2.17999992e+01,1.29999995e+00,0.00000000e+00
1.00000000e+00,8.11706007e-01,-2.15579540e-01,2.20416680e-01,3.48835029e-02,5.33199243e+00,2.18999996e+01,1.29999995e+00,0.00000000e+00
4.00000000e+00,2.36317158e-01,0.00000000e+00,0.00000000e+00,6.61228597e-02,6.25459664e+00,2.20000000e+01,1.29999995e+00,0.00000000e+00
3.00000000e+00,8.99464607e-01,0.00000000e+00,6.12160504e-01,7.90076405e-02,6.51143969e+00,0.00000000e+00,1.39999998e+00,0.00000000e+00
1.00000000e+00,8.98205459e-01,-1.89550314e-02,6.12596214e-01,6.53665571e-04,-4.05855961e-01,1.00000001e-01,1.39999998e+00,0.00000000e+00
1.00000000e+00,8.95547092e-01,-3.37499119e-02,6.14956021e-01,6.28873124e-04,-4.61639692e-01,2.00000003e-01,1.39999998e+00,0.00000000e+00
1.00000000e+00,8.91853392e-01,-4.92355302e-02,6.18852377e-01,6.00731699e-04,-5.27687880e-01,3.00000012e-01,1.39999998e+00,0.00000000e+00
1.00000000e+00,8.87150228e-01,-6.60521984e-02,6.24237835e-01,4.75896930e-04,-8.63759525e-01,4.00000006e-01,1.39999998e+00,0.00000000e+00
1.00000000e+00,8.81504595e-01,-8.48353803e-02,6.30486965e-01,3.59212136e-04,-1.26957258e+00,5.00000000e-01,1.39999998e+00,0.00000000e+00
1.00000000e+00,8.74909878e-01,-1.06256112e-01,6.37672484e-01,3.44053435e-04,-1.33177603e+00,6.00000024e-01,1.39999998e+00,0.00000000e+00
1.00000000e+00,8.67839336e-01,-1.31293431e-01,6.45186603e-01,6.37827150e-04,-4.41243163e-01,6.99999988e-01,1.39999998e+00,0.00000000e+00
1.00000000e+00,8.60666037e-01,-1.60729006e-01,6.52494609e-01,1.01909006e-03,2.34800981e-01,8.00000012e-01,1.39999998e+00,0.00000000e+00
1.00000000e+00,8.54134560e-01,-1.95840761e-01,6.58765018e-01,1.44746364e-03,7.41046532e-01,8.99999976e-01,1.39999998e+00,0.00000000e+00
1.00000000e+00,1.02947092e+00,5.43688424e-02,2.59904742e-01,1.84002204e-03,1.08724247e+00,8.69999981e+00,1.39999998e+00,0.00000000e+00
1.00000000e+00,1.07429540e+00,1.03797577e-01,2.45997772e-01,1.56686560e-03,8.55400856e-01,8.80000019e+00,1.39999998e+00,0.00000000e+00
1.00000000e+00,1.10953045e+00,1.48292735e-01,2.40017354e-01,1.31183036e-03,5.99100593e-01,8.89999962e+00,1.39999998e+00,0.00000000e+00
1.00000000e+00,1.13318121e+00,1.84533656e-01,2.33903453e-01,1.07105414e-03,3.06550829e-01,9.00000000e+00,1.39999998e+00,0.00000000e+00
1.00000000e+00,1.14444923e+00,2.10769191e-01,2.29083717e-01,7.37698283e-04,-2.31377795e-01,9.10000038e+00,1.39999998e+00,0.00000000e+00
1.00000000e+00,1.14379442e+00,2.25295112e-01,2.25427136e-01,8.32598074e-04,-5.67884508e-02,9.19999981e+00,1.39999998e+00,0.00000000e+00
1.00000000e+00,1.13265216e+00,2.28244409e-01,2.21731156e-01,1.16875372e-03,4.32490378e-01,9.30000019e+00,1.39999998e+00,0.00000000e+00
1.00000000e+00,1.11293697e+00,2.20495358e-01,2.18864009e-01,1.40039320e-03,6.93351385e-01,9.39999962e+00,1.39999998e+00,0.00000000e+00
1.00000000e+00,1.08688736e+00,2.04017445e-01,2.17298359e-01,1.53315323e-03,8.24021320e-01,9.50000000e+00,1.39999998e+00,0.00000000e+00
1.00000000e+00,1.05674899e+00,1.80502892e-01,2.15735421e-01,1.59392378e-03,8.80102063e-01,9.60000038e+00,1.39999998e+00,0.00000000e+00
1.00000000e+00,1.02436221e+00,1.52312249e-01,2.14795530e-01,1.60014420e-03,8.85721343e-01,9.69999981e+00,1.39999998e+00,0.00000000e+00
1.00000000e+00,9.91193891e-01,1.21433891e-01,2.15215445e-01,1.57648418e-03,8.64230116e-01,9.80000019e+00,1.39999998e+00,0.00000000e+00
1.00000000e+00,9.58352387e-01,8.97720754e-02,2.15991020e-01,1.54634181e-03,8.36378676e-01,9.89999962e+00,1.39999998e+00,0.00000000e+00
