geometry,ux,uy,p,knudsen,x,y
1,0.216224864,-0.000531239784,0.296292663,0.00704592979,14.1999998,0.200000003
2,0,0,0.294551164,0.00755963055,14.3999996,0
1,0.217197493,-0.000638477853,0.294835448,0.00707638776,14.3999996,0.200000003
2,0,0,0.292580098,0.0076337466,14.6000004,0
1,0.218730345,-0.00105143001,0.293135136,0.00717370026,14.6000004,0.200000003
2,0,0,0.291770071,0.00761823263,14.8000002,0
1,0.221021995,-0.000680203782,0.290379226,0.00729549164,14.8000002,0.200000003
2,0,0,0.290639371,0.00762941828,15,0
1,0.222144172,-0.0004210771,0.290422589,0.00728885503,15,0.200000003
2,0,0,0.288711309,0.00778070511,15.1999998,0
1,0.221881494,-0.000321562053,0.290789008,0.00727264211,15.1999998,0.200000003
2,0,0,0.287660778,0.00772551773,15.3999996,0
1,0.22189185,0.000326084206,0.286607623,0.00725816237,15.3999996,0.200000003
2,0,0,0.285685837,0.007585024,15.6000004,0
1,0.220855087,0.00126900885,0.283907384,0.00726479106,15.6000004,0.200000003
2,0,0,0.281618476,0.00763843348,15.8000002,0
1,0.217303663,0.00127805513,0.284830302,0.00718937675,15.8000002,0.200000003
2,0,0,0.279150635,0.00753260357,16,0
1,0.214225426,0.00165646675,0.279742599,0.0070590321,16,0.200000003
2,0,0,0.276275575,0.0071467571,16.2000008,0
1,0.212053761,0.00174844288,0.272609442,0.00692916755,16.2000008,0.200000003
2,0,0,0.27139625,0.00730050215,16.3999996,0
1,0.20846045,0.00159450294,0.273778379,0.0070575932,16.3999996,0.200000003
2,0,0,0.270957232,0.00711517362,16.6000004,0
1,0.206551075,-6.9620095E-05,0.272903442,0.00674854452,16.6000004,0.200000003
2,0,0,0.268925071,0.00703899795,16.7999992,0
1,0.206855565,0.000824705989,0.265928596,0.00690860162,16.7999992,0.200000003
2,0,0,0.266787916,0.00694373436,17,0
1,0.206874564,-0.000717334857,0.266226143,0.00680061476,17,0.200000003
2,0,0,0.268844634,0.00735741667,17.2000008,0
1,0.208331689,-0.00155381788,0.270954013,0.0071214973,17.2000008,0.200000003
2,0,0,0.268575072,0.0070570684,17.3999996,0
1,0.211273685,-0.00141663419,0.268697351,0.0068766647,17.3999996,0.200000003
2,0,0,0.268420607,0.00745085347,17.6000004,0
1,0.214426458,-0.00135650916,0.265682042,0.007329165,17.6000004,0.200000003
2,0,0,0.270897329,0.00743251434,17.7999992,0
1,0.21744059,-0.00273567112,0.270661354,0.00707872817,17.7999992,0.200000003
2,0,0,0.270054191,0.00800117105,18,0
1,0.219836593,-0.000307925511,0.274270475,0.00753771281,18,0.200000003
2,0,0,0.270569175,0.00722829765,18.2000008,0
1,0.223130554,-0.00279792026,0.267596453,0.00691119907,18.2000008,0.200000003
2,0,0,0.268377602,0.00847260188,18.3999996,0
1,0.225030079,0.000451215892,0.266080528,0.00785948616,18.3999996,0.200000003
2,0,0,0.270143598,0.00761934929,18.6000004,0
1,0.2250956,-0.00168228778,0.272960186,0.00677461084,18.6000004,0.200000003
2,0,0,0.264990687,0.00852127373,18.7999992,0
1,0.224890918,0.00141910324,0.268677324,0.00776200742,18.7999992,0.200000003
2,0,0,0.26231584,0.00719512627,19,0
1,0.225597128,-0.000822699512,0.256643355,0.00666871946,19,0.200000003
2,0,0,0.263087869,0.0086454805,19.2000008,0
1,0.226189986,0.00059829466,0.25995326,0.00807579327,19.2000008,0.200000003
2,0,0,0.256239146,0.00755903265,19.3999996,0
1,0.223872364,-0.000960974838,0.2673392,0.00652617309,19.3999996,0.200000003
2,0,0,0.255259663,0.00871666055,19.6000004,0
1,0.224872693,0.000202709401,0.251668632,0.00782297272,19.6000004,0.200000003
2,0,0,0.251977205,0.00727066584,19.7999992,0
1,0.226274714,-0.00123902259,0.241673097,0.00636195717,19.7999992,0.200000003
2,0,0,0.247683182,0.00953073427,20,0
1,0.224461928,0.00414765114,0.257681191,0.0086122239,20,0.200000003
2,0,0,0.24648641,0.00655826461,20.2000008,0
1,0.227715984,-0.0098855542,0.25036332,0.00543355476,20.2000008,0.200000003
2,0,0,0.237918109,0.0111207152,20.3999996,0
1,0.234125167,0.00201123673,0.228545293,0.00933224335,20.3999996,0.200000003
2,0,0,0.241036221,0.00788632501,20.6000004,0
1,0.23484388,0.00307670608,0.236757129,0.00745262858,20.6000004,0.200000003
2,0,0,0.249826759,0.00819154177,20.7999992,0
1,0.238800585,-0.00898455363,0.255059719,0.00721695274,20.7999992,0.200000003
2,0,0,0.169382587,0.0134740938,21,0
1,0.249018803,-0.00759227807,0.213767305,0.0118210232,21,0.200000003
2,0.0215945877,-0.0118778283,0.0183496699,0.00227228249,21.2000008,0
1,0.255782396,0.0333084352,0.173217461,0.00690357294,21.2000008,0.200000003
3,0.352171332,0,0.646692812,0.0346080773,0,0.400000006
1,0.372579128,-0.0910468251,0.623738527,0.00550287589,0.200000003,0.400000006
1,0.388267666,0.013279845,0.567873895,0.0088165449,0.400000006,0.400000006
1,0.422845751,-0.0377864987,0.622475266,0.00391156925,0.600000024,0.400000006
1,0.478228003,-0.0860715881,0.609510899,0.00797115173,0.800000012,0.400000006
1,0.49080956,-0.0610573255,0.566231072,0.00477755675,1,0.400000006
1,0.519684255,-0.0851954892,0.559141159,0.00341305812,1.20000005,0.400000006
1,0.595320582,-0.0812329501,0.513651669,0.00462105637,1.39999998,0.400000006
1,0.707165658,-0.066154018,0.459324539,0.0109410351,1.60000002,0.400000006
1,0.793118417,-0.117455229,0.514452279,0.00976539589,1.79999995,0.400000006
1,0.855700672,-0.141704679,0.42004618,0.00561368233,2,0.400000006
1,0.892196238,-0.0278141201,0.307538033,0.00583921839,2.20000005,0.400000006
1,0.943857074,-0.0586383305,0.355375826,0.0095088575,2.4000001,0.400000006
1,0.999345601,-0.0244836044,0.314526886,0.00619352702,2.5999999,0.400000006
1,1.01882637,-0.015351749,0.29438436,0.00648197532,2.79999995,0.400000006
1,1.03346133,0.00166800222,0.224219859,0.00828874391,3,0.400000006
1,1.04229236,0.00436511217,0.234906986,0.00831781048,3.20000005,0.400000006
1,1.05482376,0.0339731909,0.250785619,0.00846066885,3.4000001,0.400000006
1,1.04899156,0.0184496939,0.228516966,0.0087682493,3.5999999,0.400000006
1,1.02707589,0.0383811556,0.203927442,0.0100403773,3.79999995,0.400000006
1,1.01127839,0.0539150462,0.211213827,0.0109050358,4,0.400000006
1,0.999898732,0.0573670007,0.221356496,0.0130772721,4.19999981,0.400000006
1,0.963811338,0.0545932986,0.23054862,0.0129110077,4.4000001,0.400000006
1,0.90781796,0.08068344,0.212982222,0.0138576971,4.5999999,0.400000006
1,0.852131426,0.086417973,0.200655892,0.015488755,4.80000019,0.400000006
1,0.799766898,0.0810213313,0.220618993,0.0160971899,5,0.400000006
1,0.733663321,0.0801977888,0.233753577,0.0143849226,5.19999981,0.400000006
1,0.653642893,0.0831848606,0.212217033,0.0145063782,5.4000001,0.400000006
1,0.583209217,0.0686199889,0.199377269,0.0140154855,5.5999999,0.400000006
1,0.53440994,0.0576432794,0.220393792,0.0126434611,5.80000019,0.400000006
1,0.491612375,0.0444970578,0.233421788,0.0107192351,6,0.400000006
1,0.450639755,0.0295569748,0.22349903,0.0108868042,6.19999981,0.400000006
1,0.428986043,0.00982996915,0.230587304,0.00959799998,6.4000001,0.400000006
1,0.432277799,-0.00751121761,0.261631638,0.00940409955,6.5999999,0.400000006
1,0.445651591,-0.0227800868,0.285503238,0.00918297376,6.80000019,0.400000006
1,0.462976038,-0.0325898938,0.299341947,0.0104150921,7,0.400000006
1,0.487517685,-0.0353722461,0.322856873,0.01058322,7.19999981,0.400000006
1,0.515458882,-0.0321729966,0.348856628,0.0107044978,7.4000001,0.400000006
1,0.536484957,-0.0249607954,0.362478495,0.0103544807,7.5999999,0.400000006
1,0.547515273,-0.0151942801,0.367788643,0.0106561696,7.80000019,0.400000006
1,0.550166309,-0.00351325772,0.375860095,0.010072968,8,0.400000006
1,0.543894589,0.00480903732,0.381109625,0.00992285926,8.19999981,0.400000006
1,0.527567923,0.012321813,0.376828939,0.00952245388,8.39999962,0.400000006
1,0.504818857,0.0204899274,0.369048089,0.00939130131,8.60000038,0.400000006
1,0.479302287,0.0286730677,0.36261487,0.00872661825,8.80000019,0.400000006
1,0.449659109,0.0339745358,0.351834834,0.00840074476,9,0.400000006
1,0.415908635,0.0379924886,0.333279163,0.00784950703,9.19999981,0.400000006
1,0.383777231,0.0370918848,0.313876748,0.00744673517,9.39999962,0.400000006
1,0.358260721,0.0285913069,0.299761117,0.00657688361,9.60000038,0.400000006
1,0.340617239,0.0136408554,0.289416045,0.00594408344,9.80000019,0.400000006
1,0.333959669,-0.00246956898,0.282141,0.00529876724,10,0.400000006
1,0.341969639,-0.0183738805,0.282891333,0.00592356315,10.1999998,0.400000006
1,0.362911642,-0.0310273822,0.292833239,0.00625987677,10.3999996,0.400000006
1,0.390914679,-0.0371022783,0.305043072,0.006794204,10.6000004,0.400000006
1,0.420544833,-0.0333084539,0.314676851,0.00726679061,10.8000002,0.400000006
1,0.446408242,-0.0223414414,0.322709471,0.00769159244,11,0.400000006
1,0.462228715,-0.00868267938,0.328723878,0.00744126877,11.1999998,0.400000006
1,0.464835376,0.00276436727,0.328752697,0.00728501426,11.3999996,0.400000006
1,0.45773536,0.0104152001,0.323210716,0.00729017379,11.6000004,0.400000006
1,0.447550684,0.0131204305,0.318052143,0.0072543975,11.8000002,0.400000006
1,0.437903076,0.011830383,0.315745473,0.00701901643,12,0.400000006
1,0.429107517,0.00875277538,0.313109726,0.00690057734,12.1999998,0.400000006
1,0.421745926,0.00642521493,0.309818983,0.00680624321,12.3999996,0.400000006
1,0.416972399,0.00417670375,0.309002042,0.00678440882,12.6000004,0.400000006
1,0.414198041,0.00225906121,0.31003961,0.00666987151,12.8000002,0.400000006
1,0.411591679,0.00100847788,0.309612244,0.0066059269,13,0.400000006
1,0.408711851,0.000500509108,0.307895303,0.0065052514,13.1999998,0.400000006
1,0.406542361,-4.62311691E-05,0.306657583,0.00639939588,13.3999996,0.400000006
1,0.405370861,-0.00038988053,0.305122226,0.00620383956,13.6000004,0.400000006
1,0.404414445,-0.0010479599,0.302372217,0.00605062814,13.8000002,0.400000006
1,0.403864145,-0.00188384543,0.299280643,0.00593745522,14,0.400000006
1,0.40496695,-0.00253505376,0.296434313,0.00596052036,14.1999998,0.400000006
1,0.407803744,-0.00305461301,0.294042736,0.00592416804,14.3999996,0.400000006
1,0.411255598,-0.00390092027,0.292455763,0.00597144524,14.6000004,0.400000006
1,0.414981633,-0.00352207851,0.291184932,0.00619421992,14.8000002,0.400000006
1,0.418823898,-0.0021715411,0.289870501,0.00631591352,15,0.400000006
1,0.421225727,-0.000568243559,0.289256066,0.00630534254,15.1999998,0.400000006
1,0.421046883,0.00144357875,0.288468242,0.00645532459,15.3999996,0.400000006
1,0.418506563,0.00408802228,0.286160707,0.00655753119,15.6000004,0.400000006
1,0.414300501,0.0054320069,0.282785237,0.0063305567,15.8000002,0.400000006
1,0.409457535,0.005944971,0.279166937,0.00638372358,16,0.400000006
1,0.404210716,0.00541730272,0.276401907,0.00638163928,16.2000008,0.400000006
1,0.400146395,0.00407311553,0.272913069,0.00612258306,16.3999996,0.400000006
1,0.398702174,0.00147806888,0.268133044,0.00601113215,16.6000004,0.400000006
1,0.397894412,0.000694158254,0.268386632,0.00639059301,16.7999992,0.400000006
1,0.399142087,-0.00333570829,0.268813193,0.00604169397,17,0.400000006
1,0.402837604,-0.00398269948,0.265474945,0.0063530663,17.2000008,0.400000006
1,0.406398475,-0.00466423947,0.267277241,0.00628744438,17.3999996,0.400000006
1,0.410788119,-0.00626559369,0.271146983,0.00663146796,17.6000004,0.400000006
1,0.415396839,-0.00644361693,0.26954478,0.00615355512,17.7999992,0.400000006
1,0.419357896,-0.00274590449,0.26870808,0.0067124893,18,0.400000006
1,0.421962559,-0.00538767641,0.271711588,0.00613100315,18.2000008,0.400000006
1,0.422528863,-0.00146981317,0.272660404,0.00675327703,18.3999996,0.400000006
1,0.424528062,-0.00158555619,0.26530686,0.00579300942,18.6000004,0.400000006
1,0.424332291,0.0028591291,0.265564084,0.00702270446,18.7999992,0.400000006
1,0.422691345,-0.00225294917,0.268209398,0.005653637,19,0.400000006
1,0.421544909,0.00160982634,0.260368407,0.00693275454,19.2000008,0.400000006
1,0.419704616,0.00179081049,0.254863977,0.00523440214,19.3999996,0.400000006
1,0.418737173,-0.000291432778,0.256298423,0.00697524752,19.6000004,0.400000006
1,0.417425394,-0.00308840605,0.255202264,0.00508661056,19.7999992,0.400000006
1,0.422283351,0.00183927128,0.244054735,0.00736469729,20,0.400000006
1,0.425705999,-0.00832317304,0.24211888,0.00513534015,20.2000008,0.400000006
1,0.418129712,-0.0102548851,0.255620539,0.0066837091,20.3999996,0.400000006
1,0.440164506,0.00246374286,0.225678205,0.00767362164,20.6000004,0.400000006
1,0.441465855,-0.0244033467,0.226527989,0.00469087809,20.7999992,0.400000006
1,0.434412539,-0.00272023957,0.262149155,0.00780223031,21,0.400000006
1,0.460020125,-0.013888672,0.116844229,0.00633041793,21.2000008,0.400000006
3,0.499702573,0,0.586354315,0.0502462313,0,0.600000024
1,0.480159014,-0.0503329709,0.568178773,0.0067102476,0.200000003,0.600000024
1,0.46915397,-0.0452676155,0.660092533,0.00917418022,0.400000006,0.600000024
1,0.535769165,-0.0967078432,0.59312129,0.00714432588,0.600000024,0.600000024
1,0.543197632,-0.0841195583,0.586295664,0.00559928268,0.800000012,0.600000024
1,0.558111668,-0.102905162,0.623733401,0.00562463468,1,0.600000024
1,0.678106666,-0.138684809,0.499208361,0.00902222004,1.20000005,0.600000024
1,0.766201377,-0.167750403,0.522888839,0.0129148839,1.39999998,0.600000024
1,0.865899384,-0.242696136,0.551420212,0.0102844648,1.60000002,0.600000024
1,0.949711561,-0.130013406,0.384473592,0.00379390293,1.79999995,0.600000024
1,0.988354027,-0.192144662,0.403614759,0.00637442386,2,0.600000024
1,1.04598284,-0.067222856,0.310103923,0.0111777466,2.20000005,0.600000024
1,1.1110462,-0.140409291,0.284667611,0.010250859,2.4000001,0.600000024
1,1.1616143,-0.0490897559,0.324212074,0.00919330399,2.5999999,0.600000024
1,1.19957089,-0.0517999902,0.243145078,0.0078910701,2.79999995,0.600000024
1,1.21985853,-0.00704140868,0.191190943,0.00734515116,3,0.600000024
1,1.22456026,-0.00706348056,0.2629731,0.00568336761,3.20000005,0.600000024
1,1.23781967,0.0202312935,0.22630848,0.00644924631,3.4000001,0.600000024
1,1.24812174,0.0283023287,0.164610431,0.00636058347,3.5999999,0.600000024
1,1.24941206,0.0462657437,0.22548154,0.0067251334,3.79999995,0.600000024
1,1.24375093,0.0512299016,0.243145213,0.00466477964,4,0.600000024
1,1.2357614,0.080662325,0.170733765,0.00648181932,4.19999981,0.600000024
1,1.22009873,0.0961271375,0.185460478,0.00880405679,4.4000001,0.600000024
1,1.19902599,0.111596651,0.239239648,0.00862069242,4.5999999,0.600000024
1,1.16303062,0.133162603,0.209674239,0.00783075299,4.80000019,0.600000024
1,1.10665429,0.152956903,0.185256422,0.0109658185,5,0.600000024
1,1.04144418,0.154742435,0.215799242,0.012139624,5.19999981,0.600000024
1,0.9767344,0.14877747,0.220559031,0.0112618851,5.4000001,0.600000024
1,0.905339301,0.138186231,0.204132274,0.0103123393,5.5999999,0.600000024
1,0.831966102,0.120041944,0.215501696,0.0112161422,5.80000019,0.600000024
1,0.769800067,0.0927531719,0.226759493,0.00998186041,6,0.600000024
1,0.725783229,0.0596448518,0.223047554,0.00852373149,6.19999981,0.600000024
1,0.699200094,0.0245892312,0.236073732,0.00692815846,6.4000001,0.600000024
1,0.688140869,-0.00950856693,0.266891629,0.00715292292,6.5999999,0.600000024
1,0.689285755,-0.0364473648,0.286493629,0.00660853926,6.80000019,0.600000024
1,0.702089071,-0.0547121279,0.301096231,0.00690564746,7,0.600000024
1,0.725572169,-0.0618123077,0.327789634,0.00696202228,7.19999981,0.600000024
1,0.753852248,-0.0580976233,0.351819843,0.00800522324,7.4000001,0.600000024
1,0.777887642,-0.0434474982,0.361824721,0.00787387136,7.5999999,0.600000024
1,0.793950558,-0.0237092692,0.369341135,0.00815683976,7.80000019,0.600000024
1,0.801637173,-0.00143663294,0.377855152,0.00826512743,8,0.600000024
1,0.798635066,0.0180396382,0.379879028,0.00925408024,8.19999981,0.600000024
1,0.78218019,0.0357606672,0.377095997,0.00982640032,8.39999962,0.600000024
1,0.75384593,0.0500571541,0.372568846,0.0102760326,8.60000038,0.600000024
1,0.717781544,0.0628724173,0.364042103,0.0101913614,8.80000019,0.600000024
1,0.677042782,0.0717595816,0.351011276,0.0101597533,9,0.600000024
1,0.634125769,0.0759284496,0.333545804,0.00939977355,9.19999981,0.600000024
1,0.592501581,0.0705571547,0.31306383,0.00858202484,9.39999962,0.600000024
1,0.556342006,0.0554882027,0.294736862,0.00751889916,9.60000038,0.600000024
1,0.528187692,0.0309995953,0.282453269,0.00662250584,9.80000019,0.600000024
1,0.510204852,0.00135852897,0.276019007,0.00524046179,10,0.600000024
1,0.505284727,-0.029000245,0.276976794,0.00435778545,10.1999998,0.600000024
1,0.51509136,-0.0532209091,0.286564082,0.00444173301,10.3999996,0.600000024
1,0.537992418,-0.0671787262,0.301009715,0.00496368483,10.6000004,0.600000024
1,0.569003761,-0.0654010698,0.314373702,0.00535347592,10.8000002,0.600000024
1,0.599830568,-0.0476120673,0.324091494,0.0057659559,11,0.600000024
1,0.621914327,-0.0206161607,0.329302341,0.00567141641,11.1999998,0.600000024
1,0.63072902,0.00376115669,0.328729898,0.00533989305,11.3999996,0.600000024
1,0.627817631,0.0186811108,0.323791504,0.0051545999,11.6000004,0.600000024
1,0.619150341,0.0231406614,0.318246961,0.0050730193,11.8000002,0.600000024
1,0.610664845,0.0209886897,0.314053327,0.00504641095,12,0.600000024
1,0.604973555,0.0157712754,0.31131953,0.00524063315,12.1999998,0.600000024
1,0.602179229,0.0106682116,0.309985369,0.0054194578,12.3999996,0.600000024
1,0.60139215,0.00673940638,0.309901267,0.00573559897,12.6000004,0.600000024
1,0.601302624,0.00465352787,0.310261279,0.0060943421,12.8000002,0.600000024
1,0.600673497,0.00369216641,0.310011715,0.00643607043,13,0.600000024
1,0.598508,0.00356309838,0.309311718,0.00653883256,13.1999998,0.600000024
1,0.59412998,0.0035236862,0.308509469,0.0065462417,13.3999996,0.600000024
