time,drag,lift,deltap
0,0,0,0
0.01,6.89836e-07,-6.81034e-09,4.40581e-07
0.02,8.32311e-06,-2.52522e-08,5.1109e-06
0.0300001,2.57747e-05,-5.6019e-08,1.55961e-05
0.0400001,5.30528e-05,-1.08218e-07,3.17607e-05
0.0500001,9.03943e-05,-1.65546e-07,5.36453e-05
0.0600001,0.000138131,-2.45555e-07,8.1363e-05
0.0700001,0.000196524,-3.36126e-07,0.000114991
0.0800002,0.000265794,-4.38059e-07,0.000154589
0.0900002,0.000346148,-5.55458e-07,0.000200213
0.1,0.00043777,-6.81392e-07,0.000251912
0.11,0.000540833,-8.28175e-07,0.00030973
0.12,0.000655496,-9.84753e-07,0.000373705
0.13,0.000784076,-1.15106e-06,0.000445216
0.14,0.000931278,-1.33679e-06,0.000526974
0.15,0.00109233,-1.52628e-06,0.000615916
0.16,0.00126518,-1.73785e-06,0.000710795
0.17,0.0014506,-1.94859e-06,0.000812065
0.18,0.0016488,-2.1711e-06,0.000919829
0.19,0.00185975,-2.40771e-06,0.00103402
0.2,0.0020835,-2.64623e-06,0.00115465
0.21,0.00232013,-2.90364e-06,0.00128172
0.22,0.00256969,-3.16537e-06,0.00141522
0.23,0.00283225,-3.4369e-06,0.00155517
0.24,0.00310774,-3.72262e-06,0.0017015
0.250001,0.0033958,-4.00699e-06,0.00185395
0.260001,0.00369423,-4.30883e-06,0.00201115
0.270001,0.0039999,-4.61362e-06,0.00217126
0.280001,0.00431758,-4.93019e-06,0.00233724
0.290001,0.00464909,-5.25688e-06,0.00251012
0.300001,0.00499358,-5.58921e-06,0.0026893
0.310001,0.00535097,-5.93724e-06,0.00287472
0.320001,0.00572148,-6.28801e-06,0.00306648
0.330001,0.00610519,-6.64881e-06,0.00326458
0.340001,0.00650212,-7.01881e-06,0.00346903
0.350001,0.00691235,-7.39295e-06,0.00367982
0.360001,0.00733596,-7.77929e-06,0.00389699
0.370001,0.00777325,-8.16646e-06,0.0041207
0.380001,0.00822495,-8.56465e-06,0.00435134
0.390001,0.00869331,-8.97345e-06,0.00459026
0.400001,0.00918031,-9.38024e-06,0.00483855
0.410001,0.00968153,-9.79552e-06,0.00509343
0.420001,0.0101956,-1.02099e-05,0.00535411
0.430001,0.0107237,-1.06301e-05,0.00562129
0.440001,0.0112658,-1.10573e-05,0.00589498
0.450001,0.0118218,-1.14828e-05,0.00617505
0.460001,0.0123916,-1.19141e-05,0.00646147
0.470001,0.0129753,-1.23455e-05,0.00675423
0.480001,0.0135727,-1.27782e-05,0.00705328
0.490001,0.0141839,-1.32152e-05,0.00735857
0.500001,0.0148082,-1.36504e-05,0.00766976
0.510001,0.015445,-1.40907e-05,0.00798639
0.520001,0.016092,-1.45268e-05,0.00830718
0.530001,0.0167485,-1.49663e-05,0.00863162
0.540001,0.0174184,-1.54083e-05,0.00896225
0.550001,0.0181028,-1.58498e-05,0.00929957
0.560001,0.0188003,-1.62924e-05,0.00964279
0.570001,0.019511,-1.67332e-05,0.0099919
0.580001,0.0202351,-1.7173e-05,0.010347
0.590001,0.0209727,-1.76166e-05,0.0107082
0.600001,0.0217237,-1.8053e-05,0.0110753
0.610001,0.0224881,-1.84922e-05,0.0114485
0.620001,0.0232662,-1.89258e-05,0.0118277
0.630001,0.0240586,-1.9357e-05,0.0122134
0.640001,0.0248661,-1.97851e-05,0.0126061
0.650001,0.0256904,-2.02067e-05,0.0130068
0.660001,0.0265318,-2.06238e-05,0.0134155
0.670001,0.0273865,-2.10351e-05,0.0138298
0.680001,0.0282539,-2.14355e-05,0.0142495
0.690001,0.0291352,-2.18327e-05,0.0146754
0.700001,0.0300304,-2.22145e-05,0.0151074
0.710001,0.0309391,-2.25928e-05,0.0155452
0.720001,0.0318613,-2.29559e-05,0.0159889
0.730001,0.032797,-2.33106e-05,0.0164385
0.740001,0.033746,-2.36535e-05,0.0168938
0.750001,0.0347081,-2.39824e-05,0.0173547
0.760002,0.0356822,-2.4299e-05,0.0178206
0.770002,0.0366678,-2.46015e-05,0.0182912
0.780002,0.0376633,-2.48873e-05,0.0187655
0.790002,0.038669,-2.51625e-05,0.0192438
0.800002,0.0396884,-2.54164e-05,0.0197282
0.810002,0.0407214,-2.5659e-05,0.0202187
0.820002,0.0417669,-2.58795e-05,0.0207144
0.830002,0.0428249,-2.60849e-05,0.0212155
0.840002,0.0438958,-2.62676e-05,0.0217222
0.850002,0.0449795,-2.64306e-05,0.0222344
0.860002,0.046076,-2.65702e-05,0.0227522
0.870002,0.0471855,-2.66876e-05,0.0232755
0.880002,0.0483081,-2.67768e-05,0.0238046
0.890002,0.049445,-2.68433e-05,0.0243401
0.900002,0.0505966,-2.68778e-05,0.0248823
0.910002,0.0517641,-2.68875e-05,0.0254318
0.920002,0.0529466,-2.68602e-05,0.0259881
0.930002,0.0541412,-2.68008e-05,0.0265494
0.940002,0.0553479,-2.67049e-05,0.0271157
0.950002,0.056568,-2.65725e-05,0.027688
