time,drag,lift,deltap
0,0,0,0
0.01,2.03199e-06,-6.10161e-09,1.26194e-06
0.02,1.27637e-05,-2.63633e-08,7.77672e-06
0.0300001,3.29283e-05,-6.01285e-08,1.98254e-05
0.0400001,6.29449e-05,-1.0786e-07,3.75461e-05
0.0500001,0.000103142,-1.686e-07,6.10399e-05
0.0600001,0.000153801,-2.45133e-07,9.03915e-05
0.0700001,0.000217932,-3.34902e-07,0.000127368
0.0800002,0.000295267,-4.39134e-07,0.000171634
0.0900002,0.00038381,-5.53314e-07,0.00022192
0.1,0.000483909,-6.80165e-07,0.000278391
0.11,0.000595675,-8.2078e-07,0.000341065
0.12,0.000719208,-9.7383e-07,0.000409949
0.13,0.000853641,-1.13702e-06,0.00048446
0.14,0.0009962,-1.31168e-06,0.000562911
0.15,0.00115101,-1.49887e-06,0.000647813
0.16,0.00131774,-1.69975e-06,0.000738897
0.17,0.00149665,-1.91239e-06,0.000836258
0.18,0.00168785,-2.13683e-06,0.000939927
0.19,0.00189189,-2.37176e-06,0.00105018
0.2,0.00211168,-2.62025e-06,0.00116877
0.21,0.00234525,-2.87801e-06,0.00129433
0.22,0.00259161,-3.14693e-06,0.00142627
0.23,0.00285097,-3.42472e-06,0.0015647
0.24,0.00312334,-3.71137e-06,0.00170957
0.250001,0.00340855,-4.00794e-06,0.00186077
0.260001,0.00370508,-4.31357e-06,0.00201733
0.270001,0.00401171,-4.62844e-06,0.00217854
0.280001,0.00433193,-4.95271e-06,0.00234652
0.290001,0.004665,-5.28513e-06,0.00252076
0.300001,0.00501117,-5.62794e-06,0.00270139
0.310001,0.00537059,-5.97956e-06,0.00288845
0.320001,0.00574423,-6.33953e-06,0.00308252
0.330001,0.0061344,-6.70714e-06,0.00328493
0.340001,0.00653817,-7.08221e-06,0.00349382
0.350001,0.00695556,-7.4638e-06,0.00370921
0.360001,0.00738656,-7.85196e-06,0.00393106
0.370001,0.0078311,-8.24637e-06,0.00415933
0.380001,0.0082887,-8.64601e-06,0.00439369
0.390001,0.00875764,-9.05068e-06,0.00463308
0.400001,0.00923811,-9.4613e-06,0.00487768
0.410001,0.00973264,-9.87815e-06,0.00512898
0.420001,0.0102404,-1.03009e-05,0.00538644
0.430001,0.0107616,-1.07283e-05,0.00565022
0.440001,0.0112966,-1.11604e-05,0.00592044
0.450001,0.0118467,-1.15971e-05,0.00619788
0.460001,0.0124131,-1.20386e-05,0.00648329
0.470001,0.0129929,-1.24824e-05,0.0067747
0.480001,0.0135866,-1.29286e-05,0.00707259
0.490001,0.0141941,-1.33767e-05,0.00737676
0.500001,0.0148152,-1.38268e-05,0.00768713
0.510001,0.0154491,-1.42789e-05,0.0080032
0.520001,0.0160942,-1.47312e-05,0.00832403
0.530001,0.0167519,-1.51851e-05,0.00865046
0.540001,0.0174236,-1.56402e-05,0.0089833
0.550001,0.0181085,-1.60954e-05,0.00932211
0.560001,0.0188069,-1.65517e-05,0.00966708
0.570001,0.0195195,-1.7008e-05,0.0100185
