"geometry","physVelocity:0","physVelocity:1","physPressure","knudsen","Points:0","Points:1","Points:2"
2.00000000e+00,0.00000000e+00,0.00000000e+00,3.56843084e-01,3.82500002e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.00000000e+00,0.00000000e+00,0.00000000e+00,3.84162277e-01,6.99641649e-03,1.99999996e-02,0.00000000e+00,0.00000000e+00
3.00000000e+00,1.46249995e-01,0.00000000e+00,3.39979708e-01,2.25627180e-02,0.00000000e+00,1.99999996e-02,0.00000000e+00
1.00000000e+00,1.75693452e-01,-2.99623515e-02,3.84785682e-01,1.28146280e-02,1.99999996e-02,1.99999996e-02,0.00000000e+00
2.00000000e+00,0.00000000e+00,0.00000000e+00,3.77299458e-01,8.40932876e-03,3.99999991e-02,0.00000000e+00,0.00000000e+00
1.00000000e+00,2.20454648e-01,-2.19215211e-02,3.92939448e-01,1.12502100e-02,3.99999991e-02,1.99999996e-02,0.00000000e+00
2.00000000e+00,0.00000000e+00,0.00000000e+00,3.81746769e-01,1.32292081e-02,5.99999987e-02,0.00000000e+00,0.00000000e+00
1.00000000e+00,2.52694666e-01,-2.51227580e-02,3.68247807e-01,1.24103082e-02,5.99999987e-02,1.99999996e-02,0.00000000e+00
2.00000000e+00,0.00000000e+00,0.00000000e+00,3.59334707e-01,1.57606713e-02,7.99999982e-02,0.00000000e+00,0.00000000e+00
1.00000000e+00,2.93574929e-01,-2.33697407e-02,3.53844613e-01,1.27568003e-02,7.99999982e-02,1.99999996e-02,0.00000000e+00
2.00000000e+00,0.00000000e+00,0.00000000e+00,3.52359325e-01,1.89889334e-02,1.00000001e-01,0.00000000e+00,0.00000000e+00
1.00000000e+00,3.43350857e-01,-3.17649804e-02,3.52735013e-01,1.44972848e-02,1.00000001e-01,1.99999996e-02,0.00000000e+00
2.00000000e+00,0.00000000e+00,0.00000000e+00,3.37249964e-01,2.25374773e-02,1.19999997e-01,0.00000000e+00,0.00000000e+00
1.00000000e+00,3.97860587e-01,-3.25841717e-02,3.37484062e-01,1.57105830e-02,1.19999997e-01,1.99999996e-02,0.00000000e+00
2.00000000e+00,0.00000000e+00,0.00000000e+00,3.04529428e-01,2.64278408e-02,1.40000001e-01,0.00000000e+00,0.00000000e+00
1.00000000e+00,4.53507602e-01,-3.23417261e-02,3.01485151e-01,1.68972816e-02,1.40000001e-01,1.99999996e-02,0.00000000e+00
2.00000000e+00,0.00000000e+00,0.00000000e+00,2.61076391e-01,3.00338175e-02,1.59999996e-01,0.00000000e+00,0.00000000e+00
1.00000000e+00,5.08069873e-01,-2.97371577e-02,2.56980419e-01,1.82434171e-02,1.59999996e-01,1.99999996e-02,0.00000000e+00
2.00000000e+00,0.00000000e+00,0.00000000e+00,2.10640013e-01,3.31027545e-02,1.80000007e-01,0.00000000e+00,0.00000000e+00
1.00000000e+00,5.58503211e-01,-2.51905210e-02,2.08879977e-01,1.94332860e-02,1.80000007e-01,1.99999996e-02,0.00000000e+00
2.00000000e+00,0.00000000e+00,0.00000000e+00,1.61292657e-01,3.55384909e-02,2.00000003e-01,0.00000000e+00,0.00000000e+00
1.00000000e+00,6.00153625e-01,-1.84208062e-02,1.58626780e-01,2.04676632e-02,2.00000003e-01,1.99999996e-02,0.00000000e+00
2.00000000e+00,0.00000000e+00,0.00000000e+00,1.12531848e-01,3.69759202e-02,2.19999999e-01,0.00000000e+00,0.00000000e+00
1.00000000e+00,6.29924238e-01,-9.90717206e-03,1.10337555e-01,2.12375335e-02,2.19999999e-01,1.99999996e-02,0.00000000e+00
