"geometry","physVelocity:0","physVelocity:1","physPressure","knudsen","Points:0","Points:1","Points:2"
1.00000000e+00,1.36282849e+00,-6.94865704e-01,4.73778188e-01,3.25549208e-03,1.40000001e-01,1.50000006e-01,0.00000000e+00
1.00000000e+00,1.38348627e+00,-7.22234607e-01,4.27544922e-01,3.38353403e-03,1.42499998e-01,1.50000006e-01,0.00000000e+00
1.00000000e+00,1.34317315e+00,-7.12645054e-01,5.03035963e-01,3.51267867e-03,1.40000001e-01,1.52500004e-01,0.00000000e+00
1.00000000e+00,1.36301160e+00,-7.43260562e-01,4.55455959e-01,3.90265393e-03,1.42499998e-01,1.52500004e-01,0.00000000e+00
1.00000000e+00,1.40688264e+00,-7.49029338e-01,3.77430677e-01,3.49517609e-03,1.44999996e-01,1.50000006e-01,0.00000000e+00
1.00000000e+00,1.38582969e+00,-7.71938205e-01,4.00841743e-01,3.79673415e-03,1.44999996e-01,1.52500004e-01,0.00000000e+00
1.00000000e+00,1.43285656e+00,-7.75265753e-01,3.23414147e-01,3.58968764e-03,1.47499993e-01,1.50000006e-01,0.00000000e+00
1.00000000e+00,1.41205156e+00,-8.03097367e-01,3.57191116e-01,4.13203333e-03,1.47499993e-01,1.52500004e-01,0.00000000e+00
1.00000000e+00,1.46189106e+00,-8.00896466e-01,2.65559316e-01,3.66904796e-03,1.50000006e-01,1.50000006e-01,0.00000000e+00
1.00000000e+00,1.44416153e+00,-8.31745565e-01,2.83853501e-01,4.27762931e-03,1.50000006e-01,1.52500004e-01,0.00000000e+00
1.00000000e+00,1.49409366e+00,-8.26015294e-01,2.05548033e-01,3.73286591e-03,1.52500004e-01,1.50000006e-01,0.00000000e+00
1.00000000e+00,1.47953212e+00,-8.58497083e-01,2.05089748e-01,3.87578830e-03,1.52500004e-01,1.52500004e-01,0.00000000e+00
1.00000000e+00,1.53042912e+00,-8.50214422e-01,1.38505369e-01,3.78818624e-03,1.55000001e-01,1.50000006e-01,0.00000000e+00
1.00000000e+00,1.51823175e+00,-8.89167547e-01,1.40925899e-01,4.31753183e-03,1.55000001e-01,1.52500004e-01,0.00000000e+00
1.00000000e+00,1.57257032e+00,-8.74041557e-01,5.83726056e-02,3.91715579e-03,1.57499999e-01,1.50000006e-01,0.00000000e+00
1.00000000e+00,1.56153941e+00,-9.14663613e-01,3.58388014e-02,4.42120573e-03,1.57499999e-01,1.52500004e-01,0.00000000e+00
1.00000000e+00,1.61850142e+00,-8.94723356e-01,-2.96170879e-02,3.89354536e-03,1.59999996e-01,1.50000006e-01,0.00000000e+00
1.00000000e+00,1.60718083e+00,-9.39083159e-01,-6.61994964e-02,4.24774457e-03,1.59999996e-01,1.52500004e-01,0.00000000e+00
1.00000000e+00,1.66744995e+00,-9.09548819e-01,-1.24163002e-01,3.48738325e-03,1.62499994e-01,1.50000006e-01,0.00000000e+00
1.00000000e+00,1.65660703e+00,-9.58913028e-01,-1.40429959e-01,4.12435876e-03,1.62499994e-01,1.52500004e-01,0.00000000e+00
1.00000000e+00,1.71735823e+00,-9.18879092e-01,-2.19526500e-01,3.39614949e-03,1.65000007e-01,1.50000006e-01,0.00000000e+00
1.00000000e+00,1.70523727e+00,-9.65993702e-01,-2.31768921e-01,3.57923284e-03,1.65000007e-01,1.52500004e-01,0.00000000e+00
1.00000000e+00,1.76601696e+00,-9.22595203e-01,-3.06267917e-01,3.57633526e-03,1.67500004e-01,1.50000006e-01,0.00000000e+00
1.00000000e+00,1.75019026e+00,-9.67944801e-01,-3.32798481e-01,3.26901837e-03,1.67500004e-01,1.52500004e-01,0.00000000e+00
1.00000000e+00,1.81310880e+00,-9.19426382e-01,-3.94189566e-01,3.65868793e-03,1.70000002e-01,1.50000006e-01,0.00000000e+00
1.00000000e+00,1.79403031e+00,-9.62244630e-01,-4.63035673e-01,3.68178310e-03,1.70000002e-01,1.52500004e-01,0.00000000e+00
1.00000000e+00,1.85973692e+00,-9.10108984e-01,-4.91575837e-01,3.28263338e-03,1.72499999e-01,1.50000006e-01,0.00000000e+00
1.00000000e+00,1.83302903e+00,-9.45235729e-01,-5.76663792e-01,2.73453258e-03,1.72499999e-01,1.52500004e-01,0.00000000e+00
1.00000000e+00,1.89943087e+00,-8.88502657e-01,-5.93541026e-01,2.77934363e-03,1.74999997e-01,1.50000006e-01,0.00000000e+00
1.00000000e+00,1.85472536e+00,-9.14161325e-01,-6.30072653e-01,1.50237605e-03,1.74999997e-01,1.52500004e-01,0.00000000e+00
1.00000000e+00,1.92702806e+00,-8.45904112e-01,-7.05415785e-01,2.15165480e-03,1.77499995e-01,1.50000006e-01,0.00000000e+00
1.00000000e+00,1.85950553e+00,-8.59620035e-01,-7.36805260e-01,2.32740957e-03,1.77499995e-01,1.52500004e-01,0.00000000e+00
1.00000000e+00,1.93970799e+00,-7.90739179e-01,-8.04835558e-01,1.56827189e-03,1.80000007e-01,1.50000006e-01,0.00000000e+00
1.00000000e+00,1.83925223e+00,-7.77084470e-01,-8.52830291e-01,4.94038593e-03,1.80000007e-01,1.52500004e-01,0.00000000e+00
1.00000000e+00,1.93249130e+00,-7.28301287e-01,-8.67608011e-01,1.77873776e-03,1.82500005e-01,1.50000006e-01,0.00000000e+00
1.00000000e+00,1.80310726e+00,-7.08326340e-01,-8.95591199e-01,7.09233619e-03,1.82500005e-01,1.52500004e-01,0.00000000e+00
1.00000000e+00,1.90669334e+00,-6.59284055e-01,-9.04547036e-01,3.24333902e-03,1.85000002e-01,1.50000006e-01,0.00000000e+00
1.00000000e+00,1.74971390e+00,-5.99007785e-01,-1.04901099e+00,9.88006499e-03,1.85000002e-01,1.52500004e-01,0.00000000e+00
1.00000000e+00,1.86161089e+00,-5.85652113e-01,-9.10479665e-01,6.68465951e-03,1.87500000e-01,1.50000006e-01,0.00000000e+00
1.00000000e+00,1.66048288e+00,-5.09673476e-01,-1.02625418e+00,1.32962400e-02,1.87500000e-01,1.52500004e-01,0.00000000e+00
1.00000000e+00,1.79832029e+00,-5.08885622e-01,-9.09174562e-01,1.03798816e-02,1.89999998e-01,1.50000006e-01,0.00000000e+00
1.00000000e+00,1.55190504e+00,-4.07245934e-01,-1.05557108e+00,1.71060823e-02,1.89999998e-01,1.52500004e-01,0.00000000e+00
1.00000000e+00,1.71428597e+00,-4.28174376e-01,-9.27450418e-01,1.38592776e-02,1.92499995e-01,1.50000006e-01,0.00000000e+00
1.00000000e+00,1.42705655e+00,-3.12846035e-01,-1.09040952e+00,2.02543605e-02,1.92499995e-01,1.52500004e-01,0.00000000e+00
1.00000000e+00,1.61964071e+00,-3.52353662e-01,-9.50984180e-01,1.67354848e-02,1.94999993e-01,1.50000006e-01,0.00000000e+00
