time,drag,lift,deltap
0,0,0,0
0.00125,6.78151e-07,-6.82264e-09,4.24486e-07
0.0025,8.29844e-06,-2.66541e-08,5.02708e-06
0.00375,2.57691e-05,-5.45981e-08,1.54005e-05
0.005,5.31021e-05,-1.00088e-07,3.14105e-05
0.00625,9.05314e-05,-1.50333e-07,5.30946e-05
0.0075,0.000138384,-2.19999e-07,8.05613e-05
0.00875,0.000196919,-3.01477e-07,0.000113885
0.01,0.000266354,-3.95289e-07,0.000153121
0.01125,0.000346892,-5.05304e-07,0.000198325
0.0125,0.00043872,-6.24193e-07,0.000249544
0.01375,0.000542007,-7.63782e-07,0.00030682
0.015,0.000656911,-9.17024e-07,0.00037019
0.01625,0.000785487,-1.07782e-06,0.000440862
0.0175,0.000932764,-1.25382e-06,0.000521733
0.01875,0.00109413,-1.43061e-06,0.000609845
0.02,0.00126728,-1.63425e-06,0.000703811
0.02125,0.00145297,-1.84436e-06,0.000804069
0.0225,0.00165143,-2.06704e-06,0.000910737
0.02375,0.00186265,-2.30651e-06,0.00102376
0.025,0.00208666,-2.55115e-06,0.00114313
0.02625,0.00232354,-2.81363e-06,0.00126886
0.0275,0.00257335,-3.08622e-06,0.00140095
0.02875,0.00283614,-3.36499e-06,0.00153939
0.03,0.00311189,-3.66223e-06,0.00168415
0.03125,0.00340019,-3.96033e-06,0.00183494
0.0325,0.00369932,-4.27955e-06,0.00199069
0.03375,0.00400546,-4.6091e-06,0.00214915
0.035,0.00432319,-4.95004e-06,0.00231315
0.03625,0.0046548,-5.29939e-06,0.00248401
0.0375,0.00499945,-5.65399e-06,0.00266114
0.03875,0.00535698,-6.02152e-06,0.0028444
0.04,0.0057276,-6.39871e-06,0.00303392
0.04125,0.0061114,-6.7808e-06,0.00322969
0.0425,0.00650841,-7.1764e-06,0.00343172
0.04375,0.00691869,-7.57393e-06,0.00364
0.045,0.00734235,-7.98637e-06,0.00385457
0.04625,0.00777955,-8.40448e-06,0.00407553
0.0475,0.00823115,-8.82806e-06,0.00430332
0.04875,0.0086988,-9.25925e-06,0.00453895
0.05,0.00918541,-9.69108e-06,0.00478404
0.05125,0.00968673,-1.01293e-05,0.00503594
0.0525,0.0102008,-1.05791e-05,0.00529346
0.05375,0.0107286,-1.10286e-05,0.0055573
0.055,0.0112705,-1.14908e-05,0.00582758
0.05625,0.0118263,-1.19525e-05,0.00610413
0.0575,0.0123958,-1.24235e-05,0.00638692
0.05875,0.0129791,-1.28958e-05,0.00667595
0.06,0.0135762,-1.33713e-05,0.00697119
0.06125,0.0141869,-1.38526e-05,0.00727253
0.0625,0.014811,-1.43372e-05,0.0075798
0.06375,0.0154475,-1.48236e-05,0.00789241
0.065,0.0160948,-1.53146e-05,0.00820944
0.06625,0.016751,-1.58072e-05,0.00852973
0.0675,0.01742,-1.63097e-05,0.00885576
0.06875,0.0181035,-1.68057e-05,0.00918849
0.07,0.0188004,-1.73062e-05,0.00952712
0.07125,0.0195103,-1.78054e-05,0.0098715
0.0725,0.0202336,-1.83037e-05,0.0102218
0.07375,0.0209703,-1.88023e-05,0.010578
0.075,0.0217203,-1.93013e-05,0.0109401
0.07625,0.0224838,-1.97968e-05,0.0113081
0.0775,0.0232608,-2.0295e-05,0.011682
0.07875,0.0240518,-2.07846e-05,0.0120622
0.08,0.0248578,-2.12763e-05,0.0124492
0.08125,0.0256801,-2.17616e-05,0.0128437
0.0825,0.02652,-2.22401e-05,0.0132465
0.08375,0.0273737,-2.27114e-05,0.0136553
0.085,0.0282398,-2.318e-05,0.0140691
0.08625,0.0291195,-2.36439e-05,0.0144888
0.0875,0.0300132,-2.41048e-05,0.0149146
0.08875,0.0309203,-2.45534e-05,0.0153462
0.09,0.0318408,-2.49996e-05,0.0157835
0.09125,0.0327748,-2.54294e-05,0.0162265
0.0925,0.033722,-2.58572e-05,0.0166751
0.09375,0.0346822,-2.62688e-05,0.0171293
0.095,0.0356549,-2.66712e-05,0.0175886
0.09625,0.0366389,-2.70642e-05,0.0180525
0.0975,0.0376332,-2.74448e-05,0.0185202
0.09875,0.0386369,-2.78162e-05,0.0189914
0.1,0.0396535,-2.81735e-05,0.0194682
0.10125,0.0406842,-2.85094e-05,0.0199511
0.1025,0.0417274,-2.88326e-05,0.0204394
