time,drag,lift,deltap
0,0,0,0
0.01,3.12536e-06,-6.40617e-09,1.91958e-06
0.02,1.5228e-05,-2.62868e-08,9.20389e-06
0.03,3.69168e-05,-5.99524e-08,2.20647e-05
0.04,7.05127e-05,-1.08086e-07,4.17942e-05
0.05,0.000114999,-1.68595e-07,6.76266e-05
0.06,0.000170219,-2.43049e-07,9.9394e-05
0.07,0.000234888,-3.29477e-07,0.000136241
0.08,0.000309801,-4.2929e-07,0.000178631
0.09,0.000395885,-5.42598e-07,0.000227053
0.1,0.000494433,-6.69058e-07,0.000282231
0.11,0.000605884,-8.08549e-07,0.000344322
0.12,0.000729209,-9.5982e-07,0.000412644
0.13,0.000863943,-1.1232e-06,0.000486867
0.14,0.00100897,-1.29851e-06,0.000566298
0.15,0.00116617,-1.48576e-06,0.000652039
0.16,0.0013359,-1.68556e-06,0.000744259
0.17,0.00151993,-1.89706e-06,0.000843964
0.18,0.00171657,-2.11962e-06,0.000950053
0.19,0.00192571,-2.35304e-06,0.00106243
0.2,0.00214577,-2.59653e-06,0.00118011
0.21,0.00237835,-2.85118e-06,0.00130406
0.22,0.00262374,-3.11642e-06,0.0014344
0.23,0.00288363,-3.3925e-06,0.00157214
0.24,0.003157,-3.67827e-06,0.00171655
0.25,0.00344353,-3.97324e-06,0.00186742
0.26,0.00374203,-4.27739e-06,0.00202401
0.27,0.00405276,-4.59064e-06,0.00218648
0.28,0.00437667,-4.91297e-06,0.00235537
0.29,0.00471467,-5.24469e-06,0.0025312
0.3,0.00506734,-5.58467e-06,0.00271426
0.31,0.00543343,-5.93271e-06,0.00290374
0.32,0.00581243,-6.28786e-06,0.00309933
0.33,0.00620334,-6.65049e-06,0.00330042
0.34,0.0066077,-7.02061e-06,0.00350793
0.35,0.00702586,-7.39803e-06,0.00372203
0.36,0.00745924,-7.78278e-06,0.00394355
0.37,0.00790625,-8.17351e-06,0.00417147
0.38,0.0083668,-8.56995e-06,0.00440573
0.39,0.00883946,-8.97172e-06,0.00464543
0.4,0.00932549,-9.37926e-06,0.00489138
0.41,0.0098252,-9.79232e-06,0.0051437
0.42,0.0103398,-1.02107e-05,0.00540316
0.43,0.0108688,-1.06334e-05,0.00566931
0.44,0.0114116,-1.10602e-05,0.0059418
0.45,0.011967,-1.14901e-05,0.00621999
0.46,0.0125353,-1.19237e-05,0.00650393
0.47,0.0131172,-1.23607e-05,0.00679415
0.48,0.0137136,-1.28009e-05,0.00709109
0.49,0.014325,-1.32437e-05,0.00739506
0.5,0.0149502,-1.36882e-05,0.00770521
0.51,0.0155886,-1.41341e-05,0.00802132
0.52,0.0162393,-1.45808e-05,0.00834277
0.53,0.0169038,-1.50287e-05,0.00867047
0.54,0.0175823,-1.54774e-05,0.0090045
0.55,0.0182759,-1.59265e-05,0.00934554
0.56,0.0189833,-1.6375e-05,0.00969278
0.57,0.0197044,-1.68222e-05,0.0100461
0.58,0.0204378,-1.72676e-05,0.0104047
0.59,0.0211846,-1.77115e-05,0.0107692
0.6,0.021945,-1.81532e-05,0.0111398
0.61,0.0227202,-1.85927e-05,0.011517
0.62,0.0235097,-1.90286e-05,0.0119008
0.63,0.0243127,-1.94605e-05,0.0122904
0.64,0.0251286,-1.98874e-05,0.0126856
0.65,0.025957,-2.03092e-05,0.0130862
0.66,0.026799,-2.07258e-05,0.0134927
0.67,0.0276552,-2.11365e-05,0.0139056
0.68,0.0285261,-2.15405e-05,0.014325
0.69,0.0294104,-2.19366e-05,0.0147503
0.7,0.0303077,-2.23242e-05,0.0151812
0.71,0.0312172,-2.27024e-05,0.0156172
0.72,0.0321402,-2.30713e-05,0.016059
0.73,0.0330767,-2.34301e-05,0.0165068
0.74,0.0340277,-2.3778e-05,0.0169611
0.75,0.0349923,-2.41135e-05,0.0174212
0.76,0.0359701,-2.44359e-05,0.0178871
0.77,0.0369601,-2.4744e-05,0.0183579
0.78,0.0379628,-2.50377e-05,0.0188343
0.79,0.0389788,-2.53157e-05,0.0193164
0.8,0.0400089,-2.55776e-05,0.0198047
0.81,0.0410529,-2.58217e-05,0.0202991
0.82,0.0421099,-2.60467e-05,0.020799
0.83,0.0431792,-2.62514e-05,0.0213041
0.84,0.0442607,-2.6435e-05,0.0218143
0.85,0.0453553,-2.65966e-05,0.0223301
0.86,0.0464634,-2.6735e-05,0.0228519
0.87,0.0475855,-2.68488e-05,0.0233798
0.88,0.0487205,-2.69361e-05,0.0239132
