time,drag,lift,deltap
0,0,0,0
0.01,2.04923e-06,-6.36333e-09,1.26837e-06
0.02,1.2916e-05,-2.73713e-08,7.84703e-06
0.03,3.33458e-05,-6.21329e-08,2.00338e-05
0.04,6.37607e-05,-1.11389e-07,3.79762e-05
0.05,0.000104492,-1.74036e-07,6.17831e-05
0.06,0.000155823,-2.53071e-07,9.15466e-05
0.07,0.000220762,-3.45589e-07,0.000129033
0.08,0.000299134,-4.52444e-07,0.000173971
0.09,0.000388844,-5.70098e-07,0.000225043
0.1,0.000490257,-7.00724e-07,0.000282426
0.11,0.000603483,-8.45774e-07,0.000346142
0.12,0.000728624,-1.00319e-06,0.000416202
0.13,0.00086485,-1.17142e-06,0.000492051
0.14,0.00100924,-1.3516e-06,0.000571918
0.15,0.00116602,-1.5447e-06,0.000658372
0.16,0.00133487,-1.75224e-06,0.00075115
0.17,0.00151604,-1.97163e-06,0.000850349
0.18,0.00170965,-2.20322e-06,0.000956006
0.19,0.00191622,-2.44547e-06,0.00106839
0.2,0.00213868,-2.70199e-06,0.00118924
0.21,0.00237519,-2.96822e-06,0.00131731
0.22,0.00262461,-3.24511e-06,0.00145191
0.23,0.00288718,-3.53186e-06,0.00159316
0.24,0.00316292,-3.82753e-06,0.00174104
0.25,0.00345166,-4.13435e-06,0.00189541
0.26,0.00375193,-4.44978e-06,0.00205536
0.27,0.00406226,-4.77474e-06,0.00222004
0.28,0.00438637,-5.10995e-06,0.00239168
0.29,0.00472346,-5.4538e-06,0.00256975
0.3,0.0050738,-5.80848e-06,0.00275438
0.31,0.00543753,-6.17184e-06,0.00294563
0.32,0.00581557,-6.54326e-06,0.00314403
0.33,0.00621029,-6.92343e-06,0.00335096
0.34,0.00661892,-7.31151e-06,0.00356466
0.35,0.00704125,-7.70591e-06,0.00378501
0.36,0.00747735,-8.10743e-06,0.00401203
0.37,0.00792715,-8.51544e-06,0.00424566
0.38,0.00839018,-8.92857e-06,0.0044856
0.39,0.00886475,-9.34726e-06,0.00473082
0.4,0.00935076,-9.77247e-06,0.00498128
0.41,0.00985106,-1.02046e-05,0.00523871
0.42,0.0103647,-1.06425e-05,0.00550247
0.43,0.0108919,-1.10847e-05,0.00577275
0.44,0.0114331,-1.15322e-05,0.00604966
0.45,0.0119893,-1.19852e-05,0.00633395
0.46,0.0125622,-1.24423e-05,0.00662645
0.47,0.0131487,-1.29025e-05,0.00692524
0.48,0.0137492,-1.33647e-05,0.00723068
0.49,0.0143636,-1.38294e-05,0.00754262
0.5,0.0149917,-1.42965e-05,0.00786098
0.51,0.0156329,-1.47654e-05,0.00818529
0.52,0.0162855,-1.52348e-05,0.0085146
0.53,0.0169504,-1.5706e-05,0.00884954
0.54,0.0176296,-1.61787e-05,0.0091912
0.55,0.0183222,-1.6652e-05,0.009539
0.56,0.0190284,-1.71264e-05,0.00989317
0.57,0.0197488,-1.76006e-05,0.0102539
0.58,0.0204847,-1.80736e-05,0.0106221
0.59,0.0212366,-1.85459e-05,0.010998
0.6,0.0220015,-1.90155e-05,0.0113797
0.61,0.0227807,-1.94823e-05,0.0117679
0.62,0.0235735,-1.99451e-05,0.0121624
0.63,0.0243798,-2.04042e-05,0.012563
0.64,0.0251985,-2.0859e-05,0.0129691
0.65,0.0260286,-2.13089e-05,0.01338
0.66,0.0268716,-2.17537e-05,0.0137968
0.67,0.0277285,-2.21931e-05,0.0142198
0.68,0.0285985,-2.26264e-05,0.0146489
0.69,0.0294821,-2.30529e-05,0.0150841
0.7,0.0303799,-2.34723e-05,0.0155258
0.71,0.031293,-2.38837e-05,0.0159748
0.72,0.0322213,-2.4285e-05,0.0164308
0.73,0.0331622,-2.46758e-05,0.0168924
0.74,0.0341172,-2.50549e-05,0.0173603
0.75,0.0350854,-2.54222e-05,0.0178342
0.76,0.0360665,-2.57767e-05,0.0183138
0.77,0.0370595,-2.61168e-05,0.0187984
0.78,0.0380637,-2.64422e-05,0.0192878
0.79,0.0390811,-2.67533e-05,0.0197832
0.8,0.0401117,-2.70483e-05,0.0202844
0.81,0.0411552,-2.73263e-05,0.0207915
0.82,0.042212,-2.75861e-05,0.0213045
0.83,0.0432829,-2.78266e-05,0.021824
0.84,0.0443688,-2.8047e-05,0.0223505
0.85,0.0454688,-2.82452e-05,0.0228834
0.86,0.0465812,-2.84193e-05,0.0234217
0.87,0.0477072,-2.85685e-05,0.0239662
0.88,0.0488459,-2.86913e-05,0.0245163
0.89,0.049997,-2.87864e-05,0.0250717
0.9,0.0511592,-2.88526e-05,0.025632
0.91,0.0523328,-2.88886e-05,0.0261971
0.92,0.0535195,-2.88933e-05,0.0267681
0.93,0.0547187,-2.88649e-05,0.0273447
0.94,0.0559306,-2.88019e-05,0.0279271
0.95,0.0571556,-2.87027e-05,0.0285153
0.96,0.0583946,-2.85649e-05,0.0291101
0.97,0.059648,-2.83866e-05,0.0297117
0.98,0.0609147,-2.81654e-05,0.0303192
0.99,0.0621935,-2.78995e-05,0.0309322
1,0.0634856,-2.75864e-05,0.0315512
1.01,0.0647899,-2.72241e-05,0.0321756
1.02,0.066106,-2.68104e-05,0.0328054
1.03,0.067433,-2.63428e-05,0.0334398
1.04,0.0687715,-2.58199e-05,0.0340794
1.05,0.070123,-2.52395e-05,0.0347251
1.06,0.0714866,-2.45986e-05,0.0353763
1.07,0.0728629,-2.38946e-05,0.0360334
1.08,0.0742522,-2.31248e-05,0.0366966
1.09,0.0756556,-2.22865e-05,0.0373666
1.1,0.077073,-2.13762e-05,0.0380433
1.11,0.078503,-2.03903e-05,0.038726
1.12,0.0799454,-1.93259e-05,0.0394144
1.13,0.0814009,-1.81801e-05,0.0401091
1.14,0.0828684,-1.69494e-05,0.0408095
1.15,0.0843476,-1.56303e-05,0.0415153
1.16,0.0858378,-1.42197e-05,0.0422263
1.17,0.08734,-1.27142e-05,0.0429431
1.18,0.0888554,-1.11108e-05,0.0436664
1.19,0.0903831,-9.40523e-06,0.0443957
1.2,0.0919238,-7.59362e-06,0.0451316
1.21,0.0934781,-5.67228e-06,0.0458743
1.22,0.0950468,-3.63665e-06,0.0466244
1.23,0.0966295,-1.48211e-06,0.0473817
1.24,0.0982251,7.95781e-07,0.0481455
1.25,0.0998339,3.20117e-06,0.0489161
1.26,0.101456,5.73897e-06,0.0496936
1.27,0.103091,8.41364e-06,0.0504777
1.28,0.104738,1.12295e-05,0.0512681
1.29,0.106397,1.41911e-05,0.0520648
1.3,0.108069,1.73029e-05,0.0528687
1.31,0.109755,2.05701e-05,0.0536801
1.32,0.111454,2.39976e-05,0.0544988
1.33,0.113168,2.75903e-05,0.0553255
1.34,0.114897,3.13537e-05,0.0561605
1.35,0.116641,3.5293e-05,0.0570043
1.36,0.1184,3.94142e-05,0.0578566
1.37,0.120174,4.37228e-05,0.058717
1.38,0.121962,4.8224e-05,0.059586
1.39,0.123765,5.29235e-05,0.0604636
1.4,0.125583,5.78268e-05,0.0613495
1.41,0.127414,6.29391e-05,0.0622436
1.42,0.129259,6.82659e-05,0.0631464
1.43,0.13112,7.38121e-05,0.0640586
1.44,0.132997,7.95835e-05,0.0649805
1.45,0.13489,8.5586e-05,0.0659121
1.46,0.136799,9.18249e-05,0.0668542
1.47,0.138726,9.83059e-05,0.0678073
1.48,0.140671,0.000105035,0.0687718
1.49,0.142634,0.000112017,0.0697473
1.5,0.144613,0.000119258,0.0707339
1.51,0.146611,0.000126764,0.071732
1.52,0.148626,0.000134539,0.0727417
1.53,0.150659,0.000142588,0.0737629
1.54,0.152708,0.000150917,0.0747958
1.55,0.154776,0.000159529,0.0758408
1.56,0.156864,0.000168428,0.0768989
1.57,0.15897,0.000177621,0.0779704
1.58,0.161097,0.000187109,0.0790556
1.59,0.163245,0.000196898,0.0801552
1.6,0.165414,0.00020699,0.0812699
1.61,0.167606,0.000217391,0.0824001
1.62,0.16982,0.000228102,0.0835456
1.63,0.172055,0.000239127,0.0847065
1.64,0.174313,0.000250468,0.0858836
1.65,0.176594,0.000262127,0.0870767
1.66,0.178897,0.000274105,0.0882862
1.67,0.181222,0.000286403,0.0895123
1.68,0.183572,0.000299021,0.0907558
1.69,0.185946,0.00031196,0.0920177
1.7,0.188346,0.000325219,0.0932981
1.71,0.190771,0.000338796,0.0945977
1.72,0.193224,0.00035269,0.0959174
1.73,0.195705,0.0003669,0.0972578
1.74,0.198214,0.000381422,0.0986192
1.75,0.20075,0.000396254,0.100002
1.76,0.203316,0.000411391,0.101405
1.77,0.20591,0.000426829,0.102831
1.78,0.208534,0.000442561,0.10428
1.79,0.211187,0.000458581,0.10575
1.8,0.21387,0.000474881,0.107244
1.81,0.216584,0.000491454,0.108761
1.82,0.21933,0.00050829,0.110303
1.83,0.222109,0.00052538,0.11187
1.84,0.224921,0.000542713,0.113463
1.85,0.227768,0.000560279,0.115083
1.86,0.230651,0.000578064,0.116729
1.87,0.233569,0.000596056,0.118404
1.88,0.236522,0.000614242,0.120105
1.89,0.239512,0.000632607,0.121835
1.9,0.242539,0.000651134,0.123593
1.91,0.245603,0.000669808,0.12538
1.92,0.248704,0.00068861,0.127196
1.93,0.251842,0.000707521,0.129041
1.94,0.25502,0.000726523,0.130917
1.95,0.258238,0.000745595,0.132824
1.96,0.261496,0.000764717,0.134762
1.97,0.264795,0.000783867,0.136732
1.98,0.268137,0.000803022,0.138735
1.99,0.271522,0.00082216,0.140771
2,0.27495,0.000841257,0.14284
2.01,0.27842,0.000860289,0.144942
2.02,0.281935,0.000879229,0.147078
2.03,0.285493,0.000898053,0.149248
2.04,0.289095,0.000916733,0.151452
2.05,0.292741,0.000935243,0.15369
2.06,0.296431,0.000953553,0.155962
2.07,0.300168,0.000971635,0.15827
2.08,0.30395,0.00098946,0.160614
2.09,0.30778,0.001007,0.162993
2.1,0.311656,0.00102422,0.165409
2.11,0.315581,0.0010411,0.167862
2.12,0.319554,0.0010576,0.170352
2.13,0.323575,0.00107368,0.172878
2.14,0.327643,0.00108933,0.175442
2.15,0.33176,0.0011045,0.178043
2.16,0.335925,0.00111917,0.180681
2.17,0.340138,0.00113329,0.183356
2.18,0.344399,0.00114684,0.186069
2.19,0.348708,0.00115977,0.188819
2.2,0.353066,0.00117205,0.191607
2.21,0.357474,0.00118365,0.194434
2.22,0.361931,0.00119452,0.1973
2.23,0.366437,0.00120463,0.200204
2.24,0.370994,0.00121393,0.203148
2.25,0.375601,0.0012224,0.20613
2.26,0.380258,0.00122998,0.209152
2.27,0.384963,0.00123663,0.212214
2.28,0.389718,0.00124232,0.215314
2.29,0.394522,0.00124699,0.218454
2.3,0.399374,0.00125059,0.221633
2.31,0.404275,0.00125309,0.224851
2.32,0.409224,0.00125444,0.228109
2.33,0.414223,0.00125457,0.231408
2.34,0.419271,0.00125346,0.234746
2.35,0.424369,0.00125104,0.238125
2.36,0.429516,0.00124725,0.241546
2.37,0.434712,0.00124206,0.245007
2.38,0.439958,0.00123541,0.24851
2.39,0.445253,0.00122724,0.252054
2.4,0.450597,0.0012175,0.255638
2.41,0.455989,0.00120613,0.259265
2.42,0.461429,0.00119309,0.262932
2.43,0.466917,0.00117832,0.266641
2.44,0.472454,0.00116176,0.270391
2.45,0.478038,0.00114336,0.274183
2.46,0.483672,0.00112307,0.278017
2.47,0.489353,0.00110085,0.281894
2.48,0.495084,0.00107664,0.285813
2.49,0.500864,0.0010504,0.289776
2.5,0.506693,0.00102208,0.293782
2.51,0.512572,0.000991652,0.297831
2.52,0.518498,0.000959069,0.301922
2.53,0.524473,0.0009243,0.306058
2.54,0.530496,0.000887315,0.310236
2.55,0.536568,0.000848086,0.314458
2.56,0.542687,0.000806591,0.318723
2.57,0.548854,0.000762813,0.323031
2.58,0.55507,0.000716739,0.327383
2.59,0.561334,0.000668362,0.33178
2.6,0.567647,0.00061768,0.33622
2.61,0.574009,0.000564696,0.340705
2.62,0.58042,0.000509421,0.345236
2.63,0.586881,0.000451871,0.34981
2.64,0.59339,0.000392067,0.35443
2.65,0.599947,0.000330038,0.359094
2.66,0.606553,0.000265819,0.363803
2.67,0.613207,0.000199452,0.368557
2.68,0.619909,0.000130985,0.373355
2.69,0.626658,6.04713e-05,0.378197
2.7,0.633455,-1.20261e-05,0.383085
2.71,0.640301,-8.6439e-05,0.388017
2.72,0.647194,-0.000162692,0.392995
2.73,0.654136,-0.000240703,0.398018
2.74,0.661126,-0.000320384,0.403086
2.75,0.668164,-0.000401639,0.4082
2.76,0.67525,-0.000484366,0.413359
2.77,0.682384,-0.000568456,0.418563
2.78,0.689565,-0.000653797,0.423813
2.79,0.696793,-0.000740268,0.429107
2.8,0.704068,-0.000827744,0.434447
2.81,0.711389,-0.000916094,0.43983
2.82,0.718756,-0.00100518,0.445259
2.83,0.72617,-0.00109487,0.450732
2.84,0.733629,-0.00118501,0.456251
2.85,0.741135,-0.00127545,0.461814
2.86,0.748687,-0.00136605,0.467422
2.87,0.756285,-0.00145665,0.473075
2.88,0.763929,-0.00154708,0.478773
2.89,0.771619,-0.0016372,0.484515
2.9,0.779353,-0.00172684,0.490302
2.91,0.787133,-0.00181584,0.496133
2.92,0.794956,-0.00190404,0.502008
2.93,0.802823,-0.00199127,0.507927
2.94,0.810734,-0.00207739,0.513889
2.95,0.818687,-0.00216224,0.519894
2.96,0.826684,-0.00224566,0.525943
2.97,0.834724,-0.00232751,0.532035
2.98,0.842807,-0.00240764,0.53817
2.99,0.850932,-0.00248592,0.544349
3,0.8591,-0.00256221,0.550571
3.01,0.867311,-0.00263639,0.556835
3.02,0.875563,-0.00270835,0.563143
3.03,0.883856,-0.00277797,0.569492
3.04,0.89219,-0.00284517,0.575883
3.05,0.900565,-0.00290986,0.582316
3.06,0.908979,-0.00297197,0.58879
3.07,0.917432,-0.00303144,0.595305
3.08,0.925924,-0.00308821,0.601861
3.09,0.934456,-0.00314227,0.608457
3.1,0.943026,-0.00319358,0.615095
3.11,0.951634,-0.00324216,0.621772
3.12,0.960281,-0.00328801,0.62849
3.13,0.968967,-0.00333117,0.635248
3.14,0.977689,-0.00337168,0.642046
3.15,0.986449,-0.0034096,0.648883
3.16,0.995245,-0.00344503,0.655759
3.17,1.00408,-0.00347805,0.662673
3.18,1.01294,-0.00350879,0.669626
3.19,1.02185,-0.00353738,0.676616
3.2,1.03078,-0.00356398,0.683644
3.21,1.03975,-0.00358874,0.690709
3.22,1.04876,-0.00361185,0.697811
3.23,1.05779,-0.00363352,0.704949
3.24,1.06686,-0.00365395,0.712125
3.25,1.07597,-0.00367338,0.719336
3.26,1.08511,-0.00369204,0.726584
3.27,1.09427,-0.00371019,0.733867
3.28,1.10347,-0.00372808,0.741185
3.29,1.11271,-0.00374598,0.748538
3.3,1.12197,-0.00376417,0.755925
3.31,1.13126,-0.00378292,0.763346
3.32,1.14058,-0.00380252,0.7708
3.33,1.14993,-0.00382326,0.778287
3.34,1.1593,-0.0038454,0.785806
3.35,1.16871,-0.00386923,0.793358
3.36,1.17814,-0.00389502,0.800942
3.37,1.1876,-0.00392303,0.808558
3.38,1.19708,-0.00395351,0.816205
3.39,1.2066,-0.0039867,0.823884
3.4,1.21614,-0.00402281,0.831592
3.41,1.2257,-0.00406205,0.839331
3.42,1.23529,-0.0041046,0.847099
3.43,1.2449,-0.00415063,0.854896
3.44,1.25454,-0.00420025,0.862722
3.45,1.26419,-0.00425358,0.870575
3.46,1.27387,-0.00431069,0.878456
3.47,1.28358,-0.00437163,0.886365
3.48,1.2933,-0.00443641,0.8943
3.49,1.30304,-0.00450501,0.902262
3.5,1.31281,-0.00457737,0.91025
3.51,1.32259,-0.0046534,0.918263
3.52,1.3324,-0.00473298,0.926302
3.53,1.34222,-0.00481593,0.934366
3.54,1.35206,-0.00490207,0.942453
3.55,1.36192,-0.00499115,0.950564
3.56,1.3718,-0.00508291,0.958699
3.57,1.38169,-0.00517706,0.966855
3.58,1.3916,-0.00527325,0.975034
3.59,1.40152,-0.00537113,0.983233
3.6,1.41146,-0.00547033,0.991454
3.61,1.42141,-0.00557043,0.999696
3.62,1.43138,-0.00567101,1.00796
3.63,1.44136,-0.00577163,1.01624
3.64,1.45135,-0.00587185,1.02454
3.65,1.46136,-0.0059712,1.03286
3.66,1.47137,-0.00606924,1.0412
3.67,1.4814,-0.00616551,1.04955
3.68,1.49144,-0.00625957,1.05793
3.69,1.50149,-0.00635098,1.06632
3.7,1.51154,-0.00643935,1.07472
3.71,1.5216,-0.00652429,1.08314
3.72,1.53168,-0.00660545,1.09157
3.73,1.54175,-0.00668251,1.10002
3.74,1.55184,-0.00675519,1.10848
3.75,1.56193,-0.00682327,1.11696
3.76,1.57203,-0.00688656,1.12545
3.77,1.58213,-0.00694494,1.13395
3.78,1.59224,-0.00699835,1.14246
3.79,1.60235,-0.00704678,1.15099
3.8,1.61246,-0.00709027,1.15952
3.81,1.62257,-0.00712895,1.16806
3.82,1.63269,-0.00716301,1.17662
3.83,1.64281,-0.00719268,1.18518
3.84,1.65293,-0.00721829,1.19375
3.85,1.66304,-0.00724022,1.20233
3.86,1.67316,-0.00725888,1.21091
3.87,1.68328,-0.00727477,1.2195
3.88,1.69339,-0.00728843,1.2281
3.89,1.7035,-0.00730045,1.2367
3.9,1.71361,-0.00731144,1.2453
3.91,1.72372,-0.00732205,1.25392
3.92,1.73382,-0.00733297,1.26253
3.93,1.74391,-0.00734488,1.27115
3.94,1.754,-0.00735848,1.27977
3.95,1.76408,-0.00737446,1.28839
3.96,1.77416,-0.00739348,1.29701
3.97,1.78423,-0.0074162,1.30563
3.98,1.79428,-0.00744322,1.31425
3.99,1.80433,-0.00747512,1.32288
4,1.81438,-0.00751239,1.3315
4.01,1.82441,-0.00755547,1.34011
4.02,1.83443,-0.00760472,1.34873
4.03,1.84443,-0.00766041,1.35734
4.04,1.85443,-0.00772274,1.36595
4.05,1.86442,-0.00779178,1.37456
4.06,1.87439,-0.0078675,1.38316
4.07,1.88434,-0.00794978,1.39175
4.08,1.89428,-0.00803838,1.40034
4.09,1.90421,-0.00813295,1.40892
4.1,1.91412,-0.00823303,1.4175
4.11,1.92401,-0.00833804,1.42606
4.12,1.93389,-0.00844733,1.43462
4.13,1.94374,-0.00856014,1.44317
4.14,1.95358,-0.00867562,1.45171
4.15,1.96341,-0.00879285,1.46024
4.16,1.97321,-0.00891086,1.46876
4.17,1.98299,-0.00902862,1.47726
4.18,1.99275,-0.00914507,1.48576
4.19,2.00249,-0.00925915,1.49424
4.2,2.0122,-0.0093698,1.50271
4.21,2.02189,-0.00947597,1.51116
4.22,2.03156,-0.00957667,1.5196
4.23,2.04121,-0.00967097,1.52802
4.24,2.05083,-0.00975802,1.53643
4.25,2.06042,-0.00983705,1.54482
4.26,2.06999,-0.00990745,1.55319
4.27,2.07953,-0.0099687,1.56155
4.28,2.08905,-0.0100205,1.56989
4.29,2.09853,-0.0100625,1.57821
4.3,2.10799,-0.0100949,1.58651
4.31,2.11742,-0.0101178,1.59479
4.32,2.12682,-0.0101314,1.60305
4.33,2.13619,-0.0101364,1.61129
4.34,2.14553,-0.0101334,1.6195
4.35,2.15484,-0.0101233,1.6277
4.36,2.16411,-0.0101072,1.63587
4.37,2.17335,-0.0100862,1.64401
4.38,2.18256,-0.0100618,1.65214
4.39,2.19173,-0.0100352,1.66024
4.4,2.20087,-0.0100081,1.66831
4.41,2.20998,-0.00998199,1.67636
4.42,2.21905,-0.00995856,1.68438
4.43,2.22808,-0.0099394,1.69237
4.44,2.23708,-0.00992609,1.70034
4.45,2.24604,-0.00992015,1.70828
4.46,2.25496,-0.009923,1.71618
4.47,2.26384,-0.00993592,1.72406
4.48,2.27269,-0.00996002,1.73191
4.49,2.28149,-0.00999621,1.73973
4.5,2.29025,-0.0100452,1.74752
4.51,2.29898,-0.0101074,1.75528
4.52,2.30766,-0.0101829,1.76301
4.53,2.3163,-0.0102718,1.7707
4.54,2.3249,-0.0103735,1.77836
4.55,2.33345,-0.0104873,1.78599
4.56,2.34197,-0.0106123,1.79358
4.57,2.35044,-0.0107471,1.80114
4.58,2.35886,-0.0108902,1.80866
4.59,2.36724,-0.0110397,1.81615
4.6,2.37557,-0.0111937,1.8236
4.61,2.38386,-0.0113499,1.83101
4.62,2.3921,-0.0115059,1.83839
4.63,2.40029,-0.0116593,1.84572
