"geometry","physVelocity:0","physVelocity:1","physPressure","knudsen","Points:0","Points:1","Points:2"
1.00000000e+00,2.52694666e-01,-2.51227580e-02,3.68247807e-01,6.32682396e-03,5.99999987e-02,1.99999996e-02,0.00000000e+00
1.00000000e+00,2.72022843e-01,-2.29777172e-02,3.59384507e-01,6.32616878e-03,7.00000003e-02,1.99999996e-02,0.00000000e+00
1.00000000e+00,3.75048190e-01,-4.58935536e-02,3.69914860e-01,6.62859390e-03,5.99999987e-02,2.99999993e-02,0.00000000e+00
1.00000000e+00,3.93706381e-01,-4.27691191e-02,3.68488997e-01,6.32611895e-03,7.00000003e-02,2.99999993e-02,0.00000000e+00
1.00000000e+00,2.93574929e-01,-2.33697407e-02,3.53844613e-01,6.50346652e-03,7.99999982e-02,1.99999996e-02,0.00000000e+00
1.00000000e+00,4.16812450e-01,-4.98033129e-02,3.61735821e-01,6.89296750e-03,7.99999982e-02,2.99999993e-02,0.00000000e+00
1.00000000e+00,3.17611068e-01,-2.74065956e-02,3.53342801e-01,6.91959122e-03,9.00000036e-02,1.99999996e-02,0.00000000e+00
1.00000000e+00,4.45544839e-01,-5.48608229e-02,3.56743336e-01,6.93770777e-03,9.00000036e-02,2.99999993e-02,0.00000000e+00
1.00000000e+00,3.43350857e-01,-3.17649804e-02,3.52735013e-01,7.39077246e-03,1.00000001e-01,1.99999996e-02,0.00000000e+00
1.00000000e+00,4.74180073e-01,-5.89624420e-02,3.46636325e-01,7.16384640e-03,1.00000001e-01,2.99999993e-02,0.00000000e+00
1.00000000e+00,3.70238781e-01,-3.27144302e-02,3.47290128e-01,7.71774072e-03,1.09999999e-01,1.99999996e-02,0.00000000e+00
1.00000000e+00,5.03807485e-01,-6.11174926e-02,3.35762024e-01,7.33416807e-03,1.09999999e-01,2.99999993e-02,0.00000000e+00
1.00000000e+00,3.97860587e-01,-3.25841717e-02,3.37484062e-01,8.00931640e-03,1.19999997e-01,1.99999996e-02,0.00000000e+00
1.00000000e+00,5.35972238e-01,-6.26437142e-02,3.24010134e-01,7.66527420e-03,1.19999997e-01,2.99999993e-02,0.00000000e+00
1.00000000e+00,4.25680816e-01,-3.26769352e-02,3.21312964e-01,8.30754265e-03,1.29999995e-01,1.99999996e-02,0.00000000e+00
1.00000000e+00,5.69582820e-01,-6.26249164e-02,3.09681743e-01,7.78665440e-03,1.29999995e-01,2.99999993e-02,0.00000000e+00
1.00000000e+00,4.53507602e-01,-3.23417261e-02,3.01485151e-01,8.61430075e-03,1.40000001e-01,1.99999996e-02,0.00000000e+00
1.00000000e+00,6.03161633e-01,-6.22784346e-02,2.90010631e-01,8.04992020e-03,1.40000001e-01,2.99999993e-02,0.00000000e+00
1.00000000e+00,4.81114596e-01,-3.13084535e-02,2.79989123e-01,8.95729754e-03,1.50000006e-01,1.99999996e-02,0.00000000e+00
1.00000000e+00,6.37161553e-01,-6.13095798e-02,2.69287765e-01,8.34328309e-03,1.50000006e-01,2.99999993e-02,0.00000000e+00
1.00000000e+00,5.08069873e-01,-2.97371577e-02,2.56980419e-01,9.30056535e-03,1.59999996e-01,1.99999996e-02,0.00000000e+00
1.00000000e+00,6.70931995e-01,-5.91520518e-02,2.46410847e-01,8.63462035e-03,1.59999996e-01,2.99999993e-02,0.00000000e+00
1.00000000e+00,5.34093499e-01,-2.77241599e-02,2.33289480e-01,9.61378310e-03,1.70000002e-01,1.99999996e-02,0.00000000e+00
1.00000000e+00,7.03826666e-01,-5.58432229e-02,2.22238868e-01,8.89190286e-03,1.70000002e-01,2.99999993e-02,0.00000000e+00
1.00000000e+00,5.58503211e-01,-2.51905210e-02,2.08879977e-01,9.90716554e-03,1.80000007e-01,1.99999996e-02,0.00000000e+00
1.00000000e+00,7.34999239e-01,-5.12803160e-02,1.96680516e-01,9.11896955e-03,1.80000007e-01,2.99999993e-02,0.00000000e+00
1.00000000e+00,5.80619872e-01,-2.20536012e-02,1.83765173e-01,1.01842117e-02,1.89999998e-01,1.99999996e-02,0.00000000e+00
1.00000000e+00,7.64216125e-01,-4.58398350e-02,1.71234533e-01,9.33167432e-03,1.89999998e-01,2.99999993e-02,0.00000000e+00
1.00000000e+00,6.00153625e-01,-1.84208062e-02,1.58626780e-01,1.04344953e-02,2.00000003e-01,1.99999996e-02,0.00000000e+00
1.00000000e+00,7.90669978e-01,-3.92375030e-02,1.46152750e-01,9.49612539e-03,2.00000003e-01,2.99999993e-02,0.00000000e+00
1.00000000e+00,6.16647959e-01,-1.42948767e-02,1.33916065e-01,1.06478827e-02,2.09999993e-01,1.99999996e-02,0.00000000e+00
1.00000000e+00,8.13930392e-01,-3.19072120e-02,1.22172631e-01,9.62143578e-03,2.09999993e-01,2.99999993e-02,0.00000000e+00
1.00000000e+00,6.29924238e-01,-9.90717206e-03,1.10337555e-01,1.08269779e-02,2.19999999e-01,1.99999996e-02,0.00000000e+00
1.00000000e+00,8.33505630e-01,-2.39362717e-02,9.89333987e-02,9.70823597e-03,2.19999999e-01,2.99999993e-02,0.00000000e+00
1.00000000e+00,6.39620543e-01,-5.45053044e-03,8.86132643e-02,1.10067083e-02,2.30000004e-01,1.99999996e-02,0.00000000e+00
1.00000000e+00,8.49251211e-01,-1.57745816e-02,7.80821145e-02,9.77656245e-03,2.30000004e-01,2.99999993e-02,0.00000000e+00
1.00000000e+00,6.45830214e-01,-1.04326359e-03,6.91418722e-02,1.12135857e-02,2.39999995e-01,1.99999996e-02,0.00000000e+00
1.00000000e+00,8.60974073e-01,-7.66647561e-03,5.99925555e-02,9.85493418e-03,2.39999995e-01,2.99999993e-02,0.00000000e+00
1.00000000e+00,6.48411810e-01,3.16855893e-03,5.24510667e-02,1.14003513e-02,2.50000000e-01,1.99999996e-02,0.00000000e+00
1.00000000e+00,8.68695676e-01,2.60656816e-04,4.43420336e-02,9.96911619e-03,2.50000000e-01,2.99999993e-02,0.00000000e+00
1.00000000e+00,6.47707641e-01,7.07537588e-03,3.88757437e-02,1.16578843e-02,2.59999990e-01,1.99999996e-02,0.00000000e+00
1.00000000e+00,8.72466862e-01,7.56103545e-03,3.24612260e-02,1.00445673e-02,2.59999990e-01,2.99999993e-02,0.00000000e+00
